1000 1000 7238
-419149 693651  3971 613344 
-189663 971784 48476 950614 
1046312 28936 1029890 321419 
-910295 -811458 -970356 -883277 
-575592 -246848 -425966 -360412 
-529695 -612257 -555841 -604584 
-935200 140932 -916794 134151 
-673431 -757893 -663974 -786021 
520298 481679 383954 487272 
-981401 -691847 -995351 -726277 
833538 496053 770066 536424 
-933924 374524 -910393 368104 
230403 967571 -273465 1028845 
-1007558 -401065 -1038798 -414759 
247826 722753 262353 749492 
1013702 -729009 993560 -751467 
271078 953023 307300 948706 
993271 862808 914467 853618 
977043 258926 957799 287742 
-764762 826684 -616802 650513 
-176146 195808 -89932 94626 
-755517 -83713 -938034 -28591 
325279 100362 211019 137976 
-1048517 -237734 -1048211 -627668 
241399 -268975 250285 -243355 
950951 -646497 958183 -629784 
624489 522574 353651 564801 
427646 599685 298707 655591 
 8907 584512 315218 556884 
-175521 136907 -298739 305351 
38705 351265 -158432 513846 
1035732 304140 1040586 299920 
-451799 38672 -537813 56823 
-714587 515787 -736075 519129 
-991406 762967 -1047917 872413 
-268790 -814015 -300341 -916055 
241706 841569 -1410 864527 
1007192 425031 978394 399120 
1025772 1045920 833724 1044342 
-828403 259285 -999844 590700 
-261502 1040413 345756 1030221 
-619853 248071 -626536 408626 
626033 -752573 788302 -723457 
428854 -169521 437185 -140054 
-436821 -510753 -262781 -617723 
-334254 -443699 -167019 -503127 
-208468 845214 -230439 857616 
-826727 -785545 -893308 -872782 
-1041457 317827 -1034286 279248 
-1006393 920862 -920850 910345 
527673 -289449 534524 -351525 
204331 867322 602403 840290 
162143 -471720 17744 -241150 
385570 -458822 176100 79097 
-1041946 -111852 -1017187 -255380 
669007 764450 701267 759722 
-721278 13059 -641504 11590 
-89513 417910 -187393 514651 
1018973 108220 1026191 440512 
-184421 -589474 -27098 -668486 
-308777 -180396 -206062 -174492 
-799591 -964829 -990507 -1019329 
459612 -571277 451029 -463099 
581345 -801623 655067 -781329 
-162620 -459666 -161942 -461257 
-920526 -476789 -955113 -373338 
-31703 -892804 -64337 -874584 
628579 943965 775333 933507 
961950 -199355 941869 -212517 
-925280 724921 -1032644 897601 
97518 -840097 216260 -808216 
-489174 -628806 -309165 -706968 
-469227 478862 -476808 562596 
618221 -946741 -274939 -1038315 
-378719 -897689 -395851 -877763 
48493 -921953 -33659 -950214 
-359170 309966 -452705 201070 
720911 918986 843072 928794 
89034 570563 131753 568474 
-717510 -430201 -695829 -414721 
296277 -25535 348702 -27664 
-579544 789464 -556735 721156 
-295240 833884 -434540 873652 
-986903 204452 -959358 218254 
535734 910080 -961532 -423184 
-485315 -893953 712399 -337916 
161662 859817 -746752 379607 
1043949 116697 575074 810596 
-967763 1026857 -471851 1040462 
-699177 -167547 -726034 342831 
-336419 -773942 492227 -79825 
-471092 180607 266452 744912 
-741187 1004584 -790278 -86668 
-792172 -726985 -561162 -184926 
587925 196051 -603878 -488333 
-551371 -969932 691671 -498777 
381961  4559 71801 -319644 
-191609 -690376 -195780 -757587 
388727 -1004206 888243 -313057 
760788 60487 846277 -26255 
106227 414526 -679707 -222383 
243095 483299 817085 225061 
-66735 -50786 47996 -7570 
1017507 57841 610196 -325472 
793225 -885791 825651 -937340 
60669 -96752 624994 264226 
-599969 -836547 412245 -62684 
1017017 132762 719157 498798 
-849702 -315684 -874972 261977 
-419248 251192 280495 773104 
746020 -570706 1014712 -845337 
728253 -733284 735745 -834385 
481062 875984 -686181 963798 
562788 -882095 909826 -865766 
-452916 538739 -586756 870838 
-860490 -841492 -685251 -843377 
325893  8064 -80537 -409819 
383256 -778019 557020 -740307 
52674 -64957 -613139 -455065 
-137539 -137562 459464 180164 
747855 50880 499780 -407152 
156575 896398 -27775 764109 
-154240 -556103 -11539 -465299 
507308 36404 1038141 114240 
726798 54542 -111936 -596758 
390849 -1007717 642450 -881462 
-946642 1004843 -972072 -862876 
879786 -693940 929560 -180862 
75777 203307 -287661 -262823 
-94085 1040181 533387 981970 
989014 -664314 1032274 -932286 
-567111 73206 -533157 149089 
-271515 441145 -239630 641783 
-291176 1013535 662340 929308 
786615 777546 849549 739993 
609704 -708255 909185 -284511 
-470696 181877 -411205 361528 
-522658 -979309  8083 -862737 
616369 918566 1005375 817505 
620410 929203 -404978 -122946 
-265256 -1001056 430422 -850947 
278090 -492921 801251 -305097 
-711884 -902426 -292984 -799680 
-569545 779327 -508281 611871 
-908024 -615053 -738918 -501867 
-596826 -467901 -864282 -827545 
-850524 479432 -894450 969130 
231899 842847 -73615 726608 
-1007498 -949180 -284161 -406829 
-430791 799381 -134562 755552 
-761798 701329 -877006 350397 
-470463 -764333 -401102 -685966 
-142085 371232 391861 813646 
-79582 -445237 233373 -258384 
-989132 -400199 -970633 -88618 
-753809 -1014840 -183182 -778786 
-315069 -107995 -5031 202914 
935952 -190641 874003 -94464 
224142 -790954 31065 -791612 
-112334 98687 -450104 -192095 
708564 805653 937157 479545 
-433622 145004 91638 587087 
-561077 469116 -273086 443264 
626164 -27528 -242014 -709534 
966831 -1026169 141393 -1032797 
40122 -592722 -109328 -701439 
-885806 -143761 -931349 843125 
819349 932299 704191 958203 
417410 -324810 82158 -560048 
-419082 282116 176327 790517 
803606 109998 801047 229092 
-8544 287772 -795308 -312241 
-13327 27663 436424 278638 
-972192 459577 -1034748 938318 
-78243 -24671 291240 176120 
-791052 -956979 247370 -44898 
-472237 590984 -337352 783492 
-1021077 -325076 -992029 -521350 
417070 702002 876085 298555 
-830099 -880079 -836485 -895885 
-856557 173331 -846732 -185077 
516243 867035 458682 808026 
-454023 -135513 -537551 -119933 
92838 217729 232926 180262 
-638972 794246 -756784 457683 
172269 312166 -661952 -424553 
457735 -700752 575295 -572425 
-367965 925774 -505300 815224 
430265 -711760 -37585 -795360 
840059 78360 348911  2519 
-406861 -688832 -27559 -389834 
-685838 -820285  3086 -197039 
-15495 -114932 419176 139195 
-989733 -219341 -1034925 131338 
-834329 445693 -847989 -311867 
926026 -582469 976588 -388582 
841393 -332609 653475 -452278 
732968 -988137 478157 -1012476 
-981625 -269576 -1021840 838701 
-237550 225025 305397 711080 
485819 -828452 224395 -844214 
-899551 -242089 -927237 745953 
608244 550280 577399 638238 
-537862 771253 -328477 888924 
-444554 92497 -699780 338102 
333182 591951 472940 632445 
-568834 -1008430 418795 -1042741 
-369260 810570 -258863 781492 
-26289 -514979 -190207 -659986 
-85722 -828864 -179069 -859672 
587626 914917 174091 521135 
-43680 767476 -252911 904836 
399242 -252983 54696 -479533 
-625640 25466 -526497 86484 
 1390 -719536 352559 -514026 
974795 487962 1029286 830675 
1037504 853772 1025566 1021282 
763483 864616 852165 849025 
517124 429617 375909 489445 
-515920 1016249 46777 965503 
852284 -383362 535276 -847286 
-962971 -252208 -963023 -356085 
122735 212890 157612 249554 
169368 277009 398157 309243 
-603917 -724348 -544309 -674808 
-779721 855630 -832575 651398 
-409858 -113900 -417884 -74910 
-964241 -207743 -1018266 -1032292 
-62683 81889 -252857 -117565 
1002295 -843346 866320 -987200 
137271 -694653 200434 -629488 
895073 1003899 966558 841416 
-102927 -567805 -406713 -740732 
-407094 784655 -425990 761005 
874802 217755 699573 420722 
-454850 979125 -411044 1005152 
325411 -404345 337983 -435615 
638663 -187360 761432 -124424 
-744700 333030 -770073 131217 
524952 451558 505969 518568 
114675 515359 -823154 -305141 
318994 357011 506900 329385 
1001424 709677 973373 702451 
522544 578065 634243 371620 
351787 409489 299333 408600 
-976609 347478 -976183 -83696 
165675 359173 162982 362599 
-39797 456991 296546 760619 
678184 664430 692553 844149 
52945 612658 342578 879035 
955417 260994 770545 679133 
92959 -762614 288273 -710357 
-924716 -627367 -601815 -230229 
-498131 -215794 -330221 -24950 
622372 291940 -201440 -172457 
562553 -406050 83040 -610067 
-641054 -648698 -283393 -393140 
614559 -650115 738930 -428955 
-274493 -658767 -354466 -653491 
-806937 812797 -874285 987206 
-688280 -30285 -647019 -104486 
446733 748176 -119745 154291 
326561 848499 419463 827809 
-13270 -185228 -520244 -464845 
-254392 717190 -339522 731844 
-755574 -67501 -747241 -214500 
154923 -357697 529074 -4641 
-108992 -682369 425727 -240013 
-791761 -323415 -560640 -164788 
87829 935319 -165334 939483 
 2730 278635 432309 395205 
-717745 -548798 -781223 -608559 
-192674 -291721 -264168 -332086 
-868731 793463 -860174 649220 
553447 -765314 335711 -970791 
-712212 -633492 -672341 -675567 
-461197 293910 -591614 239331 
-843715 -988736 -912783 -988757 
811024 -753926 727909 -844217 
-1039199 1040001 -1013195 992128 
162466 -455032 -410721 -821866 
889320 -611072 900988 -672603 
-1012215 -1007920 -900771 -1027653 
169911 -484488 188938 -474418 
956506 -256403 939271 -363420 
-741776 809790 -648175 800814 
-906321 340094 -853483 281897 
278474 988094 -232980 1014966 
621902 242478 661441 147560 
94750 44592 -8950  2507 
211306 -959216 360961 -909167 
-627024 -691922 -148315 -317180 
-814423 30482 -795322 -229543 
973699 161335 873745 105823 
710158 489947 529924 769437 
227939 937091 440404 922634 
685468 -286812 825132 -151728 
-861177 -407985 -919748 -401396 
513731 -548545 -517580 -954530 
308340 -373459 294961 -366434 
648939 999992 723365 919228 
-84668 -360082 173824 -127866 
-54467 38730 -414724 -328450 
1023110 -815946 1031566 -453918 
454582 -701958 517921 -712476 
255879 219298 408584 297272 
420073 577486 401515 546098 
957675 -535883 998889 -735964 
368543 -752300 456300 -753997 
-623234 819796 -720227 521779 
454152 916347 391598 920860 
274505 -442606 248965 -508657 
33707 233228 -120295 149157 
-61958 967684 366736 898856 
546144 345203 321968 139519 
467641 -943646 642478 -765921 
-922217 -355658 -953004 465712 
699847 313244 362474 459934 
-532683 422735 -568537 320067 
869001 397344 765298 686234 
1031883 603494 1042387 450140 
-1045852 266582 -1031725 -754647 
340429 73499 380027 101028 
756342 862044 765370 768894 
-181114 1045691 993202 1030517 
844728 352947 588983 783084 
-218527 -53488 -362490 -192717 
-519617 -1046724 696792 -1046834 
-534632 590363 -733452 484349 
-451260 10576 -892308 -367516 
408323 -606458 -115555 -807453 
861470 712668 803621 720883 
-367730 84104 234855 595723 
185413 -347810 349688 -226759 
-64152 137267 -256771 -61001 
693269 374450 775730 254419 
417456 -781843 521002 -793276 
-784256 -152872 -748369 718851 
528265 558926 472219 613248 
-955664 -669660 -896202 -470780 
-813064 117144 -799443 507195 
-323779 -379205 -510236 -518326 
967052 -950457 1014985 -855804 
-224557 -72944 -433474 -327636 
-790798 860784 -840609 979550 
203878 436148 287424 378509 
183595 -33264 -170484 -236796 
-773167 885832 -820942 949938 
445261 -377151 541787 -301742 
1017046 408127 1042606 370674 
643597 949332 236083 986185 
-299144 946018 -79139 967532 
-953697 666331 -995481 918833 
807241 -178654 794450 -293586 
440379 -453739 73404 -601694 
83918 10292 571565 273401 
-661700 -877688 -408356 -646847 
987029 1025323 1029441 918681 
975608 585497 905857 755902 
659391 -88376 426716 -306029 
-520815 -421314 92425 -60264 
58455 -192103 114899 -75617 
-57211 -1022587 725558 -1017117 
34715 -865957 151323 -823396 
-290009 401029 -488854 371827 
858303 125637 845307 215699 
-156952 -523442 -153629 -550279 
-2489 170139 -113026 77469 
52750 -163530 -625173 -549223 
-33385 334671 -54546 346336 
461123 788473 71519 388026 
600828 -776666 732066 -658355 
-815288 -986807 -797421 -900553 
-407803 380552 -474234 249986 
 3311 509409 -93077 418141 
556148 -98133 590592 -134760 
-667124 -131629 121432 546679 
-746263 -299923 -702471 -336068 
-745389 144176 -733274 -76452 
-558860 480246 -540244 561129 
17139 -442372 -227439 -556011 
-452495 215202 -438430 222185 
458089 107730 733638 124931 
-301838 -427809 -79511 -251871 
247073 -805830 -329788 -985340 
-227746 609032 -225938 608001 
-52941 982134 -330790 1012086 
-382486 -949231 -609567 -1008725 
-135252 -970043 217829 -862566 
985781 385307 1047358 212938 
407298 927796 172403 941780 
-366469 -984313 -385579 -999123 
531854 -31734 592385 -48760 
61507 -249596 103857 -216647 
545319 32057 222842 -179005 
-218313 263056 -324333 211584 
-390968 831239 -220397 779950 
-230688 -498216 259295 -58916 
172106 -592361 -183914 -779183 
132019 140829  3159 58441 
-379786 -289253 -50539 87905 
-244499 915630 -118663 824191 
-483366 -34975 -361376 89472 
-570992 403182 -688556 398718 
-274611 -1018260 155297 -976663 
-50579 -395295 289757 -56470 
16544 -786767 397818 -786347 
-514676 1033177 -579492 996448 
563824 -500887 748081 -327579 
-769748 -947488 -504408 -885193 
-1041047 854838 -1035474 1022188 
  728 -413999 66966 -384161 
-98598 -429780 106240 -229839 
-719987 -1031478 -353504 -960243 
324236 406102 276526 405856 
916509 -57628 971379 -301135 
774279 -130638 757573 -81477 
-569276 990447 -425910 945588 
-426675 -587298 -601057 -745816 
-133227 -999267 328986 -904504 
-980123 -774818 -971006 -719560 
137483 719990 25616 653582 
906159 -415315 893699 -468411 
451772 -678527 479752 -615194 
38225 -756845 168736 -726043 
-628211 -327448 -781150 -453790 
-169749 68183 -121893 119396 
460622 -333842 646252 -105777 
889556 796617 979108 729454 
794832 701379 1046913 329103 
-208978 1039887 -672372 1031643 
819197 -315153 907600 -148772 
575329 -312795 608230 -293496 
-46475 -256963 -424198 -597303 
-219135 78241 -412321 -21232 
640327 872979 604469 775611 
-747960 728111 -742760 668401 
-122658 -789474 -246908 -831503 
-59921 -756904 95917 -697901 
727914 -101304 706598 -151421 
525934 -371771 758139 14600 
-722737 184102 -729876 -31327 
-757144 -773544 -473106 -624334 
-868753 -323432 -867146 -155453 
-685782 194118 -686169 242725 
899795 926194 846427 864947 
621780 -270812 648887 -201876 
-532152 740738 -590481 953263 
45015 -631875 -26951 -675545 
275907 370655 147313 337673 
-54846 -857225 67148 -807908 
-890665 -184596 -891852 -299014 
791937 -476082 910787 -322821 
684645 -25491 671477 -83118 
-551949 -548189 -677117 -613171 
-865427 323266 -821894 510192 
437973 -660124 126024 -728702 
30647 393198 268720 621273 
-632605 825395 -703008 842943 
89061 -901108 -163491 -940319 
929569 576034 979715 545325 
113417 -541910 81443 -569622 
-57209 -293291 -183566 -396090 
527259 -961310 789419 -923222 
-81796 22537 -310481 -213686 
954398 -555952 925057 -727075 
-167743 -612768 -362825 -768944 
1037464 -122580 1028723 -187356 
457239 459826 346473 552673 
-744935 -573122 -945966 -740852 
-1017871 22198 -1002092 243602 
-686140 11528 -693605 281197 
-712530 391251 -608886 265436 
-748562 1045132 277544 1037491 
-997661 937232 -980824 740256 
133724 -717022 570009 -577404 
-498569 -134425 -582443 -158778 
-902612 1018117 -556387 1011132 
1042770 -483892 1044874 211838 
-891247 -369903 -579078 -113845 
1007721 -138862 1032723 -365576 
-426456 -288826 -463995 -323492 
-108094 733751 -124759 747747 
-956675 -90817 -961890 -378868 
264706 638373 -957679 -422402 
-371554 157606 -346494 148878 
-887839 767452 -887454 707398 
917735 -282207 900618 -262998 
-24367 -186623 23133 -137961 
-965548 271265 -966961 60073 
-953849 -304950 -948792 -382440 
-107177 -946274 -384349 -1008926 
-650349 52307 -609059 -29542 
524854 -868095 755372 -536620 
-177205 216324 -87272 290558 
52073 65281 159300 138422 
-420395 911271 -551271 912045 
31469 -113379 -246937 -262489 
1047642 -465414 1035527 -962025 
366255 -900145 68689 -981691 
-796067 597754 -838994 491181 
550599 -502700 359635 -511002 
-359863 -407155 -109868 -260563 
-937920 -368621 -955582 278460 
462546 -626778 440342 -731949 
-616887 944676 -586602 853415 
588518 -503582 374894 -541695 
-452743 -331686 -505947 -308840 
-224729 814330 -323926 859048 
948801 -1003148 695778 -982499 
-220356 -564414 -330137 -637004 
494141 68581 513200 100886 
-217475 -504565 -239593 -543745 
-189269 355152 -337214 272953 
879665 -192386 900254 -135855 
-74860 915127 -570312 939185 
57591 391449 -477254 -50471 
842620 -382175 524045 -857310 
449133 -977255 595090 -821085 
-66332 -677163 235318 -537635 
-640018 -981552 -714620 -1014225 
965840 49023 671045 -247939 
-102952 554428 117682 756154 
739688 -438673 569841 -752300 
866154 213975 911851 182222 
81783 -1005215 13683 -1019365 
-863824 -989043 -817305 -1030890 
-750296 -229695 -9024 431526 
557230 -826168 898817 -351547 
787179 -808082 912880 -793831 
-5725 -321339 39647 -259367 
-116576 637387 60615 764539 
-795495 -822706 -618746 -727245 
754065 -589369 783378 -732738 
414544 -699793 455094 -646944 
-133910 361268 18563 472326 
-633155 903454 -485435 554765 
-93269 -1027910 -1043804 -1035363 
588234 -372178 726934 -230044 
-614099 -493865 -114273 -225615 
647632 637154 558838 812599 
-910867 338990 -904479 -3016 
489350 -259023 324810 -464012 
-427000 -962796 -186666 -908761 
-876456 364101 -878836 312916 
-892296 78686 -868981 -193389 
-178107 64124 -255519 -19919 
-888918 857615 -880374 440215 
-766951 -413615 -942274 -436080 
-605774 -161388 -710508 -245936 
-251177 565647 -237473 453647 
329815 423828 253601 430813 
-908303 -61577 -927932 589539 
-571880 -457441 -264766 -281817 
33717 -422045 -14345 -417685 
-451373 -276735 -434351 -251146 
1044290 35648 938809 -105019 
-299887 -7687 -624193 -348698 
431847 772113 420169 769340 
607897 145403 478056 117358 
-504561 -673984 -426187 -621260 
356637 -368139 214265 -467935 
509300 927088 575651 913693 
-218242 246929 -542894 -25081 
321246 -157408 146126 -271242 
-571954 -2452 -531364 14097 
663243 399669 615440 453663 
1013771 673601 1008284 522659 
214155 633085 -162936 313603 
408133 784273 23946 447225 
697765 -177845 705395 -191158 
-289627 323814 243833 744144 
662585 979932 359918 1022671 
-36231 -891734 -503748 -1008867 
-765954 -607170 -861267 -716094 
-169860 -34925 23460 165620 
 5757 820967 12271 887628 
-929877 1023507 -942164 432547 
562876 -86118 574649 -77650 
820400 -271152 845965 -112800 
-592680 -324506 -283939 -13428 
-493138 853715 -500841 875041 
934569 365595 886565 526766 
-955229 664903 -965730 549340 
-866577 -113125 -909127 366933 
-158482 -821542 -101828 -821111 
979535 -333294 905223 -667862 
-86237 -150035 344216 100716 
841346 934089 577725 1029163 
-231412 295517 367830 774581 
-443565 1014479 -238607 1038633 
-787388 -120194 -740956 878953 
329364 -790268 67746 -874498 
906648 483508 962315 409195 
57110 -677668 -140985 -770169 
573160 -401084 344724 -477225 
198127 -245955 163155 -279547 
294908 -182166 181115 -266323 
-88665 576209 -84570 613155 
821307 959490 833112 1006749 
-683860 125894 -665087 187415 
514550 -704069 538101 -697674 
-347473 438652 -302746 436990 
728410 1034695 567547 1038768 
-26529 -841437 -610982 -1001668 
-306380 645739 -306296 721570 
510631 986595 290682 1005910 
-156576 457422 24999 643912 
-46100 -675948 -79289 -689564 
-447994 137397 379331 830534 
-324742 -93175 -344629 -132320 
985549 -150410 980209 -138673 
187336 -67645 457620 110273 
670645 -63523 579408 -121947 
985850 451694 792999 714447 
-408364 353546 -329979 367088 
1038689 178682 949678 310041 
613543 140080 505524 119667 
-594270 -1009174 -369390 -1022120 
906027 -35138 1001495 55232 
915561 82052 829199 59088 
-883274 432148 -896096 594182 
-584906 699646 -516975 555843 
-302972 896148 -331492 917623 
998086 -483154 1017584 -805862 
897012 -10156 903213 45746 
-475192 -638784 -31521 -229278 
522634 563115 495909 501215 
179527 -706994 -132868 -816245 
-213011 284747 -241284 277286 
-881826 468987 -884683 364946 
816096 -357518 722220 -541969 
-981389 -934938 -976737 -958633 
-577195 808183 -510985 627944 
-820739 577553 -852866 427228 
-1038108 -56890 -984308 -507535 
1042981 942784 1022299 461880 
-66106 513255 -352835 283214 
-506509 -882423 -540446 -892556 
-520434 -824519 -525851 -823998 
-859178 -1028002 -938809 -1028054 
322535 -374543 242790 -397982 
354610 -692757 -51101 -793660 
279846 892349 198657 917650 
-489290 -582344 -355251 -476865 
555035 826810 601312 747369 
647154 951866 815981 870451 
632277 275672 676304 202468 
163156 -227498 150428 -255132 
813188 -465771 579254 -791220 
-289786 113946 -494986 -52200 
-793639 25325 -784999 164933 
-969108 -859180 -958457 -749944 
-340143 -554814 -114086 -342961 
763333 122831 681141 235857 
116013 326980 316505 579529 
536906 709539 605634 619625 
-125716 953625 -82477 962389 
803907 336520 721353 425173 
831446 443173 779333 603192 
946985 -850077 912515 -775010 
485060 926458 437430 928842 
267986 -897188 150074 -921629 
-276719 -383719 -71471 -243218 
-1041817 446115 -1038993 715915 
773751 230876 791613 182533 
724406 -739079 720527 -746238 
989985 -286507 992003 -566246 
983083 -566315 986954 -319032 
-7329 -865755 -144219 -895974 
-345949 -4826 -500764 -121251 
758910 106231 387479 41949 
-331345 74674 -695278 -222504 
313269 510475 340474 558099 
455757 -469692 584977 -425260 
820009 541068 926246 307523 
493379 535523 485371 571149 
319187 -869589 182686 -881460 
-9306 311710 -263015 101856 
314924 242192 293608 218246 
-587706 224101 -584570 91475 
-636855 -485172 -82864 -151572 
-516004 713735 -512056 694748 
406401 534756 360297 594568 
643103 -90045 321435 -387786 
425286 -516452 223080 -601797 
533297 25736 361586 -20171 
-499441 153468 -360236 224958 
616975 -302345 654181 -243437 
-708409 -808800 -598439 -711001 
900353 588283 911483 644573 
189999 323311 -680213 -467055 
-104187 -260171 -54560 -232340 
-955594 -217810 -953154 -152380 
463254 -617039 324567 -671013 
102693 513051 505756 869303 
788066   974 669069 -154205 
77415 622757 -59400 522539 
-178664 1001792 454972 941979 
435337 1036286 936655 1023763 
650731 707369 652511 849990 
-93929 727946 92312 858902 
124451 286851 -1358 277899 
-289730 -343224 -321787 -365757 
-871347 -999377 -970770 -998053 
558731 54528 655595 64472 
-346147 1002883 270437 953978 
311023 -309868 459345 -212678 
161101 -633774 371806 -563964 
-223787 -808745 100041 -653357 
291128 -205051 476145 -53778 
-365895 -219943 -464045 -303871 
62062 -483581 357141 -292439 
186453 -791273 -74051 -865547 
-840159 614496 -876805 975881 
-168903 847484 -322294 898160 
681725 -483588 460937 -533305 
-835380 -623126 -778231 -563469 
636867 375469 579485 513922 
-894511 354596 -891267 446801 
110638 334597 58488 303790 
99588 36615 -23035 -32505 
296835 -212043 42148 -413478 
27764 292166 154550 433386 
163128 -657640 -361763 -867681 
-578343 -61263 -738157 -203132 
845616 -133966 888407 -68680 
-902885 175874 -897627 -290176 
554942 612530 452285 681505 
-325400 532038 -318489 600961 
964633 971907 1008572 929837 
552572 -414664 180028 -592726 
639667 -226313 696929 -200153 
-273823 -709208 -180656 -636791 
409882 740264 175301 504040 
727240 -892346 527653 -959979 
-592853 -458643 -420320 -350823 
606709 258066 -123144 -132862 
-844445 -773387 -938294 -795859 
878798 -794267 894850 -792057 
-723279 -915380 -574430 -883973 
-895924 -481758 -903042 -579058 
55376 608815 -43743 554522 
-1021579 -487756 -1026912 -892826 
-855997 -429719 -865808 -464976 
-867793 788292 -886154 945824 
-227690 -724458 -390832 -816605 
-706222 -385797 -604660 -261089 
-228574 -35238 -163213 23074 
426467 985154 -154426 1033990 
-268416 260542 217091 639117 
-80584 16022 -160309 -58604 
-275712 380917 -282923 383532 
-859226 -978516 -930247 -913272 
-518344 -503958 -654228 -573807 
619305 157061 593418 198655 
969882 -292109 973014 -167982 
-461966 728142 -383586 718221 
-901113 -677932 -886734 -640113 
-758381 763805 -773880 327289 
-847107 144630 -851061 232292 
-323446 -686847 -557615 -836206 
501467 -418698 388584 -461748 
166048 -393261 416191 -232523 
-999624 1023644 -960400 981395 
-865036 -844892 -300478 -420707 
47943 409492 75890 409793 
-1039366 84634 -995670 -395447 
634980 898508 739986 799864 
425886 457826 459589 423639 
348186 228621 370706 229502 
704941 535702 649085 607576 
-668861 -692907 -664730 -656230 
-1001900 -653817 -1033132 -995956 
-382411 -165595 -656363 -418170 
175644 -772812 412091 -736186 
-574085 908025 -515149 857809 
-289408 -548407 -277466 -566525 
-663599 406343 -521823 427782 
628537 805595 638170 827575 
-293270 601761 -298256 607302 
-232645 -737527 -291819 -779104 
115406 -166562 -662943 -847596 
-799781 675619 -743182 1001627 
-470768 -820998 -435401 -825738 
-576650 125841 -529980 171277 
432568 -792519 450470 -787007 
-642698 335165 -610068 325835 
732435 -463091 782262 -390041 
338749 -483795 140068 -555670 
589827 533247 860528 281453 
-307564 -253089 -160930 -77664 
-822369 11749 -810157 -175122 
-583669 322712 -594397 259178 
-117248 726113 -220263 704179 
622042 -574987 531881 -568255 
170485 -660620 208238 -641732 
788703 -444454 912434 -194036 
-802010 106865 -828092 40246 
-663669 -850920 -34547 -312829 
-910379 915484 -891296 609622 
-555585 565478 -625753 474068 
-592503 -945089 -320241 -810506 
413444 -417072 448958 -424560 
-494642 361069 -519011 314196 
-504820 27172 -558912 33408 
-802953 -968511 -732764 -897804 
-662002 946280 -739664 874716 
1028745 -983011 1043138 -990499 
-695527 -689273 -775016 -721954 
24879 1046690 532185 1048380 
597430 -523662 198456 -677852 
-710023 1013626 -727067 923363 
-28773 403403 -288833 172897 
272300 1036288 609899 982518 
-604670 612373 -570545 595744 
418410 -680158 198178 -745962 
-330243 712862 -348660 725802 
-698700 979499 -486412 954594 
150152 -230122 76306 -286554 
328798 -634752 186046 -688655 
-849106 -936881 -878449 -917640 
572468 67739 771288 90296 
117654 -402926 512216 -75838 
-735368 -1024919 30803 -685546 
-553591 -966707 -685533 -1018853 
599273 -1016528 906512 -1009937 
-887111 -903340 -791644 -851781 
-46488 861997 -159802 854951 
345518 176993 96582 43425 
-245163 -475421 -546161 -741307 
945621 -121621 1043300 12628 
-710698 -840100 -824844 -830359 
-640616 -256941 -728891 -287544 
232904 -919111 384848 -877036 
-736418 -987018 -787964 -995809 
-134304 628545 -199135 597521 
118472 -873614 239851 -825286 
135707 894724 -143212 893124 
451423 240616 484422 235440 
-139835 -18491 -37263 70949 
751038 725529 690557 654193 
-964861 531749 -975640 229048 
76327 -414803 34243 -449341 
859553 528709 865850 477157 
-497058 672601 -489706 676748 
-866243 69120 -847482 -187727 
774924 -783216 819414 -709675 
-74370 1017472 -295463 1024294 
-344253 669904 -357315 731208 
-1041946 325707 -1043990 770678 
-95150 591573 -131595 557698 
-857629 474125 -848352 465602 
-714881 -584269 -586469 -420375 
972309 160687 856167 298439 
-1013037 -249549 -1005494 -310066 
-932552 19171 -916375 55176 
446112 581661 378349 593803 
433651 399018 504271 387735 
-326920 568678 -340410 503391 
-776628 267469 -789752 589342 
813516 -578040 822391 -639425 
-720080 -71636 -717265   206 
-25408 693592 -90335 619095 
725798 668006 795409 591760 
604092 940597 380295 965626 
1019842 -961703 937549 -992986 
852663 -891586 833296 -917342 
833021 -545063 849304 -628822 
-828775 576792 -854942 859556 
-732670 626290 -712904 741390 
325337 324988 403230 334170 
769803 -996823 726481 -1005278 
-169428 542169 -208680 599870 
997551 -264828 1009018 -459346 
-457221 562270 -205002 694126 
385611 939954 372369 936061 
-356819 956587 -327422 973062 
809334 800415 862498 731094 
950411 -251586 905602 -484374 
993304 363276 727020 774373 
-440615 -644114 -362668 -561022 
-909740 156653 -898978 -212070 
36575 58287 162229 152886 
309395 894466 231342 916563 
-897136 524522 -921700 832950 
779425 -734505 742727 -706308 
752720 -244967 810072 -173168 
-770007 -146831 -788019 -231946 
932838 -25257 945816 -32798 
-600110 592926 -635078 578270 
364085 914196 375775 915664 
1020301 269828 939494 367661 
431851 144635 204752  3376 
-1010311 500064 -1040184 351299 
187199 -417853 244957 -376491 
-541587 47125 -616615 24006 
337339 -52426 457602 -17196 
-778418 852724 -794638 898607 
873724 -1013724 997439 -1010010 
524448 -627539 506355 -629734 
252645 -1009989 236078 -993102 
 3505 -51478 -75742 -83146 
440670 -752513 594710 -695385 
642478 707832 1014738 144602 
535261 -554136 708449 -477936 
-21567 616196 -211668 450894 
108992 -932205 207049 -913972 
778623 920605 755875 936281 
-477601 452860 -498826 337108 
-554723 536776 -547018 545544 
182484 -969714 174871 -971826 
188865 -1014930 318256 -925716 
-622364 780637 -590759 684758 
-183875 313850 -193798 287972 
694315 350576 622013 421851 
84532 48703 88560 60410 
759377 552785 687286 655299 
