 488  512  449
423541 -348256 555236 -689908 
555236 -218549 787421 -348256 
787421 -693168 878279 -775099 
878279 -689908 1048571 -693168 
787421 -327790 841228 -689908 
841228 -218549 1048571 -327790 
423541 -178982 826815 -165343 
826815 -218549 997894 -178982 
423541 -164052 567993 -130245 
567993 -165343 997894 -164052 
997894 -203706 1030584 -218549 
1030584 -165343 1048571 -203706 
997894 -154901 1010344 -165343 
1010344 -130245 1048571 -154901 
-751487 -65901 -462361 -26322 
-462361 -130245 -452431 -65901 
-751487 171166 -504408 -26322 
-504408 274869 -452431 171166 
-452431 -126071 -442940 -26322 
-442940 -130245 -414666 -126071 
-452431 164468 -438794 -26322 
-438794 274869 -414666 164468 
-751487 492943 -689645 736667 
-689645 274869 -681712 492943 
-751487 807272 -694906 884840 
-694906 736667 -681712 807272 
-681712 568196 -447856 736667 
-447856 274869 -414666 568196 
-681712 741856 -439118 884840 
-439118 736667 -414666 741856 
-414666  9947 57417 -130245 
57417 147736 838577  9947 
-414666 240024 -353414 147736 
-353414 274869 838577 240024 
838577 31621 845228 147736 
845228 -130245 853071 31621 
838577 198486 841050 147736 
841050 274869 853071 198486 
-414666 293274 -321658 274869 
-321658 495072 -128100 293274 
-414666 847660 -175996 495072 
-175996 884840 -128100 847660 
-128100 340493 247684 274869 
247684 495072 853071 340493 
-128100 855430 735778 884840 
735778 495072 853071 855430 
-751487 887093 -713041 884840 
-713041 903403 -555613 887093 
-751487 904334 -689861 903403 
-689861 905841 -555613 904334 
-555613 897466 -70063 903403 
-70063 884840 22989 897466 
-555613 903925 -183636 903403 
-183636 905841 22989 903925 
-751487 937100 -570396 991624 
-570396 905841 -228569 937100 
-751487 1019679 -335579 1048571 
-335579 991624 -228569 1019679 
-228569 926155 -33597 905841 
-33597 991624 22989 926155 
-228569 1039813 -23166 1048571 
-23166 991624 22989 1039813 
22989 895159 170564 884840 
170564 902928 341101 895159 
22989 904519 328667 902928 
328667 905841 341101 904519 
341101 901608 633380 884840 
633380 902928 853071 901608 
341101 903449 428054 905841 
428054 902928 853071 903449 
22989 926010 636380 934264 
636380 905841 647027 926010 
22989 1038215 558598 934264 
558598 1048571 647027 1038215 
647027 921839 764595 934264 
764595 905841 853071 921839 
647027 996958 752867 1048571 
752867 934264 853071 996958 
853071 -22335 853577 -130245 
853577 208253 872267 -22335 
853071 331515 859344 412944 
859344 208253 872267 331515 
872267 179078 882705 -130245 
882705 208253 949627 179078 
872267 346486 923229 208253 
923229 412944 949627 346486 
853071 505753 865421 412944 
865421 656752 934387 505753 
853071 732015 867006 656752 
867006 884840 934387 732015 
934387 467115 946674 412944 
946674 656752 949627 467115 
934387 753799 935359 884840 
935359 656752 949627 753799 
949627 -92945 966432 -130245 
966432 -69450 989233 -92945 
949627 101356 958336 412944 
958336 -69450 989233 101356 
989233 -118792 1006530 -69450 
1006530 -130245 1048571 -118792 
989233 48081 1015899 -69450 
1015899 412944 1048571 48081 
949627 665481 1000564 844319 
1000564 412944 1001929 665481 
949627 868370 998085 844319 
998085 884840 1001929 868370 
1001929 674899 1021727 844319 
1021727 412944 1048571 674899 
1001929 870336 1045061 884840 
1045061 844319 1048571 870336 
853071 887990 855963 884840 
855963 898739 864694 887990 
853071 926599 861836 898739 
861836 949645 864694 926599 
864694 898535 943685 884840 
943685 898739 989964 898535 
864694 945021 939912 898739 
939912 949645 989964 945021 
853071 1006601 873270 949645 
873270 1044330 898987 1006601 
853071 1045232 884237 1048571 
884237 1044330 898987 1045232 
898987 1031785 923958 949645 
923958 1044330 989964 1031785 
898987 1046155 941257 1044330 
941257 1048571 989964 1046155 
989964 903269 996135 884840 
996135 927463 1028288 903269 
989964 938118 1004348 949645 
1004348 927463 1028288 938118 
1028288 901205 1044050 884840 
1044050 927463 1048571 901205 
1028288 943637 1038042 927463 
1038042 949645 1048571 943637 
989964 1027654 996578 1038981 
996578 949645 1020278 1027654 
989964 1039192 1004072 1038981 
1004072 1048571 1020278 1039192 
1020278 964421 1025349 1038981 
1025349 949645 1048571 964421 
1020278 1041031 1039840 1048571 
1039840 1038981 1048571 1041031 
