2279 18055  154
-154122 -15974 -154078 -15518 
-154078 -15518 -154484 -15161 
-154484 -15161 -154954 -14685 
-154954 -14685 -155390 -14248 
-155390 -14248 -155694 -14005 
-155694 -14005 -155855 -13428 
-155855 -13428 -155959 -12865 
-155959 -12865 -156016 -12298 
-156016 -12298 -156041 -11711 
-156041 -11711 -155916 -11600 
-155916 -11600 -155791 -11489 
-155791 -11489 -155666 -11378 
-155666 -11378 -155542 -11267 
-155542 -11267 -155420 -10365 
-155420 -10365 -154986 -9433 
-154986 -9433 -154575 -8519 
-154575 -8519 -154526 -7670 
-154526 -7670 -154938 -7347 
-154938 -7347 -155280 -7037 
-155280 -7037 -155539 -6684 
-155539 -6684 -155703 -6234 
-155703 -6234 -155613 -6089 
-155613 -6089 -155522 -5944 
-155522 -5944 -155432 -5799 
-155432 -5799 -155342 -5654 
-155342 -5654 -155516 -5378 
-155516 -5378 -155788 -5098 
-155788 -5098 -156112 -4860 
-156112 -4860 -156442 -4710 
-156442 -4710 -156125 -2952 
-156125 -2952 -155261 -1278 
-155261 -1278 -154716   308 
-154716   308 -155358  1793 
-213351 -9276 -213557 -8362 
-213557 -8362 -213303 -7861 
-213303 -7861 -213163 -7572 
-213163 -7572 -213093 -7390 
-213093 -7390 -213130 -6847 
-213130 -6847 -213315 -6291 
-213315 -6291 -213507 -5734 
-213507 -5734 -213562 -5187 
-213562 -5187 -213493 -4842 
-213493 -4842 -213386 -4420 
-213386 -4420 -213299 -4003 
-213299 -4003 -213290 -3673 
-213290 -3673 -213414 -3260 
-213414 -3260 -213865 -1884 
-213865 -1884 -213960 -1557 
-213960 -1557 -213787  -178 
-213787  -178 -213655   514 
-213655   514 -213437  1169 
-213437  1169 -213037  1184 
-213037  1184 -212535  1247 
-212535  1247 -212056  1366 
-212056  1366 -211723  1546 
-211723  1546 -211967  2443 
-211967  2443 -211599  3210 
-211599  3210 -211457  4101 
-211457  4101 -210951  4940 
-210951  4940 -209489  5551 
-209489  5551 -209227  5855 
-209227  5855 -209069  6216 
-209069  6216 -208972  6529 
-208972  6529 -208893  6691 
-208893  6691 -208115  6767 
-208115  6767 -208098  7151 
-208098  7151 -207685  7495 
-207685  7495 -206800  8136 
-206800  8136 -205908  8837 
-205908  8837 -205475  9359 
-205475  9359 -205754  9882 
-205754  9882 -205784 10464 
-205784 10464 -205598 11030 
-205598 11030 -205227 11501 
-205227 11501 -205328 11704 
-205328 11704 -205394 11942 
-205394 11942 -205411 12185 
-205411 12185 -205367 12400 
-205367 12400 -205104 12599 
-205104 12599 -205060 13175 
-205060 13175 -205649 13432 
-205649 13432 -205703 13896 
24488 -58838 26440 -58777 
26440 -58777 29185 -58416 
29185 -58416 31856 -57914 
31856 -57914 33589 -57432 
33589 -57432 34385 -57511 
34385 -57511 35099 -57424 
35099 -57424 35795 -57283 
35795 -57283 36540 -57202 
36540 -57202 36876 -57352 
36876 -57352 37262 -57421 
37262 -57421 37663 -57441 
37663 -57441 38041 -57444 
38041 -57444 39527 -57311 
39527 -57311 40560 -56877 
40560 -56877 41360 -56167 
41360 -56167 42145 -55207 
42145 -55207 43844 -55814 
43844 -55814 45732 -55566 
45732 -55566 47485 -54761 
47485 -54761 48781 -53700 
48781 -53700 48664 -52882 
48664 -52882 48597 -52404 
  114 -57485  1990 -57769 
 1990 -57769  3021 -57737 
 3021 -57737  3921 -57572 
 3921 -57572  5403 -57458 
 5403 -57458  7374 -57468 
 7374 -57468  9394 -57513 
 9394 -57513 11410 -57532 
11410 -57532 13369 -57465 
13369 -57465 15785 -57188 
15785 -57188 17793 -56980 
17793 -56980 19669 -57225 
19669 -57225 21688 -58308 
21688 -58308 22391 -58412 
22391 -58412 23099 -58530 
23099 -58530 23802 -58668 
23802 -58668 24488 -58838 
32417 -38761 31850 -39109 
31850 -39109 30991 -39620 
30991 -39620 28919 -42124 
28919 -42124 25660 -44566 
25660 -44566 22035 -46774 
22035 -46774 18859 -48576 
18859 -48576 17649 -49098 
17649 -49098 16286 -49505 
16286 -49505 14927 -49925 
14927 -49925 13727 -50485 
13727 -50485 12545 -51252 
12545 -51252 11627 -51821 
11627 -51821 10618 -52304 
10618 -52304  9163 -52815 
 9163 -52815  8321 -53073 
 8321 -53073  7479 -53331 
 7479 -53331  6637 -53589 
 6637 -53589  5795 -53847 
 5795 -53847  4076 -54560 
 4076 -54560  2703 -55415 
 2703 -55415  1455 -56395 
 1455 -56395   114 -57485 
111684 -55281 109435 -56713 
109435 -56713 107513 -57498 
107513 -57498 106182 -58691 
106182 -58691 105707 -61344 
105707 -61344 104648 -62551 
104648 -62551 103267 -64297 
103267 -64297 101905 -65890 
101905 -65890 100900 -66637 
100900 -66637 99750 -66781 
99750 -66781 98600 -66925 
98600 -66925 97452 -67078 
97452 -67078 96309 -67251 
96309 -67251 94232 -68557 
94232 -68557 91880 -69370 
91880 -69370 89583 -70201 
89583 -70201 87668 -71564 
87668 -71564 85025 -71956 
85025 -71956 82310 -72410 
82310 -72410 79602 -72778 
79602 -72778 76982 -72917 
76982 -72917 76581 -73655 
76581 -73655 75981 -74419 
75981 -74419 75427 -75181 
75427 -75181 75376 -75323 
-121868 -38362 -122899 -36948 
-122899 -36948 -123112 -35769 
-123112 -35769 -123038 -34581 
-123038 -34581 -123206 -33143 
-123206 -33143 -123588 -32169 
-123588 -32169 -124128 -31174 
-124128 -31174 -124723 -30196 
-124723 -30196 -125271 -29273 
-125271 -29273 -125340 -29123 
-125340 -29123 -125409 -28973 
-125409 -28973 -126049 -26978 
-126049 -26978 -126396 -24921 
-126396 -24921 -126670 -22847 
-126670 -22847 -127093 -20802 
-127093 -20802 -127513 -19729 
-127513 -19729 -128071 -18712 
-128071 -18712 -128659 -17711 
-128659 -17711 -129170 -16687 
-129170 -16687 -129334 -16019 
-129334 -16019 -129344 -15311 
-129344 -15311 -129276 -14601 
-129276 -14601 -129206 -13923 
-129206 -13923 -129181 -13731 
-129181 -13731 -129156 -13539 
-129156 -13539 -129158 -13351 
-129158 -13351 -129216 -13157 
-129216 -13157 -129708 -12707 
-129708 -12707 -129909 -12095 
-129909 -12095 -129923 -11433 
-129923 -11433 -129854 -10836 
-129854 -10836 -130628 -10990 
-130628 -10990 -131393 -11115 
-131393 -11115 -132147 -11237 
-132147 -11237 -132890 -11383 
-132890 -11383 -136524 -14307 
-136524 -14307 -139518 -15514 
-139518 -15514 -142594 -16284 
-142594 -16284 -146472 -17894 
-146472 -17894 -146645 -18156 
-146645 -18156 -146818 -18418 
-146818 -18418 -146991 -18680 
-146991 -18680 -147164 -18942 
-147164 -18942 -147382 -19013 
-147382 -19013 -147600 -19084 
-147600 -19084 -147818 -19154 
-147818 -19154 -148036 -19225 
-148036 -19225 -147815 -19353 
-147815 -19353 -147593 -19480 
-147593 -19480 -147372 -19608 
-147372 -19608 -147151 -19736 
-147151 -19736 -146817 -20700 
-146817 -20700 -146671 -21835 
-146671 -21835 -146747 -22967 
-146747 -22967 -147081 -23923 
-147081 -23923 -146052 -24935 
-146052 -24935 -144998 -26064 
-144998 -26064 -143883 -27117 
-143883 -27117 -142669 -27899 
-142669 -27899 -141222 -28650 
-141222 -28650 -140088 -29367 
-140088 -29367 -139199 -29976 
-139199 -29976 -138488 -30402 
-138488 -30402 -138037 -30583 
-138037 -30583 -137550 -30732 
-137550 -30732 -137058 -30876 
-137058 -30876 -136593 -31041 
-136593 -31041 -134769 -32000 
-134769 -32000 -133289 -33126 
-133289 -33126 -131947 -34380 
-131947 -34380 -130540 -35722 
-130540 -35722 -128988 -36033 
-128988 -36033 -127051 -36687 
-127051 -36687 -125162 -37468 
-125162 -37468 -123752 -38158 
-123752 -38158 -123292 -38137 
-123292 -38137 -122799 -38174 
-122799 -38174 -122312 -38254 
-122312 -38254 -121868 -38362 
-148101 -19258 -149598 -20036 
-149598 -20036 -151247 -20816 
-151247 -20816 -152974 -21417 
-152974 -21417 -154708 -21657 
-154708 -21657 -155434 -21641 
-155434 -21641 -156099 -21654 
-156099 -21654 -156725 -21787 
-156725 -21787 -157330 -22127 
-157330 -22127 -158261 -23250 
-158261 -23250 -158930 -24692 
-158930 -24692 -159488 -26195 
-159488 -26195 -160092 -27500 
-160092 -27500 -160365 -27815 
-160365 -27815 -161113 -28216 
-161113 -28216 -163220 -29266 
-163220 -29266 -164871 -30370 
-164871 -30370 -166463 -31540 
-166463 -31540 -167968 -32616 
-167968 -32616 -170352 -33763 
-170352 -33763 -173069 -34539 
-173069 -34539 -175848 -35226 
-175848 -35226 -178420 -36110 
-178420 -36110 -178982 -36419 
-178982 -36419 -179498 -36778 
-179498 -36778 -180004 -37147 
-180004 -37147 -180540 -37485 
-180540 -37485 -182131 -38013 
-182131 -38013 -184339 -38401 
-184339 -38401 -186630 -38686 
-186630 -38686 -188472 -38902 
-188472 -38902 -189235 -39046 
-189235 -39046 -189857 -39213 
75376 -75323 75164 -75915 
75164 -75915 74210 -76356 
74210 -76356 73225 -76733 
73225 -76733 72238 -77101 
72238 -77101 71283 -77517 
71283 -77517 71648 -77999 
71648 -77999 69065 -79634 
69065 -79634 66828 -80614 
66828 -80614 64650 -81433 
64650 -81433 62250 -82588 
62250 -82588 60606 -83529 
60606 -83529 58962 -84470 
58962 -84470 57319 -85411 
57319 -85411 55676 -86353 
24488 -58838 25519 -59334 
25519 -59334 26550 -59831 
26550 -59831 27662 -60410 
27662 -60410 28395 -60891 
28395 -60891 29036 -61425 
29036 -61425 29601 -61812 
29601 -61812 30190 -62151 
30190 -62151 30902 -62543 
30902 -62543 31398 -62966 
31398 -62966 31715 -63486 
31715 -63486 31974 -64025 
31974 -64025 32297 -64508 
32297 -64508 33006 -64684 
33006 -64684 33759 -64854 
33759 -64854 34496 -65046 
34496 -65046 35154 -65289 
35154 -65289 35630 -65543 
35630 -65543 36110 -65832 
36110 -65832 36591 -66110 
36591 -66110 37070 -66332 
37070 -66332 37909 -68099 
37909 -68099 39304 -70450 
39304 -70450 40804 -72742 
40804 -72742 41959 -74326 
41959 -74326 42935 -75340 
42935 -75340 44257 -76480 
44257 -76480 45672 -77536 
45672 -77536 46930 -78299 
46930 -78299 47182 -78496 
47182 -78496 47427 -78865 
47427 -78865 47442 -79184 
47442 -79184 48002 -79744 
48002 -79744 48351 -80120 
48351 -80120 48917 -80457 
48917 -80457 50131 -80902 
50131 -80902 51457 -82274 
51457 -82274 52785 -83671 
52785 -83671 54173 -85046 
54173 -85046 55676 -86353 
  114 -57485 -1950 -57141 
-1950 -57141 -5387 -56809 
-5387 -56809 -8915 -56592 
-8915 -56592 -11255 -56588 
-11255 -56588 -12218 -56746 
-12218 -56746 -13164 -56978 
-13164 -56978 -14103 -57219 
-14103 -57219 -15048 -57406 
-15048 -57406 -15853 -57469 
-15853 -57469 -16704 -57473 
-16704 -57473 -17565 -57471 
-17565 -57471 -18397 -57518 
-18397 -57518 -19276 -57662 
-19276 -57662 -20116 -57863 
-20116 -57863 -20943 -58077 
-20943 -58077 -21785 -58261 
-21785 -58261 -23896 -57806 
-23896 -57806 -26889 -57519 
-26889 -57519 -30010 -57280 
-30010 -57280 -32505 -56968 
-32505 -56968 -33159 -56920 
-33159 -56920 -33849 -56984 
-33849 -56984 -34536 -57090 
-34536 -57090 -35185 -57173 
-35185 -57173 -36289 -57128 
-36289 -57128 -37410 -56926 
-37410 -56926 -38540 -56718 
-38540 -56718 -39667 -56660 
-39667 -56660 -40312 -56698 
-40312 -56698 -40957 -56737 
-40957 -56737 -41601 -56775 
-41601 -56775 -42246 -56814 
-42246 -56814 -43218 -56876 
-43218 -56876 -44319 -56982 
-44319 -56982 -45552 -57174 
-45552 -57174 -46919 -57496 
-46919 -57496 -47341 -57670 
-47341 -57670 -47740 -57910 
-47740 -57910 -48131 -58161 
-48131 -58161 -48530 -58367 
-48530 -58367 -48852 -58461 
-48852 -58461 -49207 -58523 
-49207 -58523 -49567 -58581 
-49567 -58581 -49903 -58665 
-49903 -58665 -50609 -59070 
-50609 -59070 -51773 -59846 
-51773 -59846 -52988 -60678 
-52988 -60678 -53848 -61250 
-53848 -61250 -55606 -62490 
-55606 -62490 -57348 -63619 
-57348 -63619 -59826 -64468 
-59826 -64468 -63791 -64867 
-63791 -64867 -64894 -64900 
-64894 -64900 -65840 -64929 
-64932 -2993 -65808 -4482 
-65808 -4482 -66801 -5981 
-66801 -5981 -66942 -6131 
-66942 -6131 -67072 -6282 
-67072 -6282 -67572 -7093 
-67572 -7093 -68072 -7903 
-68072 -7903 -68635 -8866 
-68635 -8866 -68866 -9400 
-68866 -9400 -68777 -9745 
-68777 -9745 -68648 -10100 
-68648 -10100 -68526 -10454 
-68526 -10454 -68460 -10796 
-68460 -10796 -68500 -11080 
-68500 -11080 -68604 -11368 
-68604 -11368 -68695 -11679 
-68695 -11679 -68697 -12027 
-68697 -12027 -68573 -12479 
-68573 -12479 -68388 -13058 
-68388 -13058 -68230 -13621 
-68230 -13621 -68190 -14025 
-68190 -14025 -68658 -15244 
-68658 -15244 -69451 -16457 
-69451 -16457 -70297 -17658 
-70297 -17658 -70925 -18841 
-70925 -18841 -71777 -22339 
-71777 -22339 -71857 -25754 
-71857 -25754 -71361 -29168 
-71361 -29168 -70483 -32663 
-70483 -32663 -70124 -33799 
-70124 -33799 -69726 -34980 
-69726 -34980 -69379 -36166 
-69379 -36166 -69171 -37317 
-69171 -37317 -69251 -41172 
-69251 -41172 -69688 -46765 
-69688 -46765 -70119 -51965 
-70119 -51965 -70187 -54635 
-70187 -54635 -69820 -55689 
-69820 -55689 -69379 -56754 
-69379 -56754 -68796 -57746 
-68796 -57746 -68003 -58583 
-68003 -58583 -67804 -59320 
-67804 -59320 -67521 -60212 
-67521 -60212 -67278 -61104 
-67278 -61104 -67201 -61842 
-67201 -61842 -66989 -62440 
-66989 -62440 -66499 -63465 
-66499 -63465 -66004 -64492 
-66004 -64492 -65840 -64929 
-75885 -67087 -73504 -65899 
-73504 -65899 -71123 -65165 
-71123 -65165 -68741 -64885 
-68741 -64885 -67451 -64979 
-67451 -64979 -67099 -64968 
-67099 -64968 -65997 -64934 
-65997 -64934 -65840 -64929 
-75885 -67087 -77384 -65693 
-77384 -65693 -78822 -64216 
-78822 -64216 -80299 -62786 
-80299 -62786 -81912 -61534 
-81912 -61534 -83493 -60690 
-83493 -60690 -85201 -60021 
-85201 -60021 -86948 -59414 
-86948 -59414 -88646 -58756 
-88646 -58756 -89449 -58357 
-89449 -58357 -90217 -57914 
-90217 -57914 -90979 -57463 
-90979 -57463 -91766 -57040 
-91766 -57040 -92931 -56535 
-92931 -56535 -94129 -56103 
-94129 -56103 -95336 -55692 
-95336 -55692 -96530 -55250 
-96530 -55250 -98844 -53959 
-98844 -53959 -103010 -51484 
-103010 -51484 -107075 -49018 
-107075 -49018 -109084 -47752 
-109084 -47752 -109868 -46948 
-109868 -46948 -110548 -46049 
-110548 -46049 -111081 -45271 
-111081 -45271 -111424 -44835 
-111424 -44835 -112490 -44040 
-112490 -44040 -113111 -43738 
-113111 -43738 -113657 -43578 
-113657 -43578 -114494 -43212 
-114494 -43212 -115338 -42715 
-115338 -42715 -116178 -42151 
-116178 -42151 -117004 -41569 
-117004 -41569 -117807 -41016 
-117807 -41016 -118829 -40358 
-118829 -40358 -119856 -39712 
-119856 -39712 -120874 -39054 
-120874 -39054 -121868 -38362 
-237820 -52714 -237169 -51776 
-237169 -51776 -236390 -51065 
-236390 -51065 -235470 -50436 
-235470 -50436 -234394 -49746 
-234394 -49746 -233879 -49338 
-233879 -49338 -233487 -48933 
-233487 -48933 -233111 -48519 
-233111 -48519 -232642 -48087 
-232642 -48087 -231995 -47620 
-231995 -47620 -231357 -47274 
-231357 -47274 -230677 -46975 
-230677 -46975 -229903 -46648 
-229903 -46648 -229045 -46144 
-229045 -46144 -228453 -45512 
-228453 -45512 -228042 -44756 
-228042 -44756 -227727 -43883 
-227727 -43883 -226681 -42587 
-226681 -42587 -225314 -40883 
-225314 -40883 -223863 -39344 
-223863 -39344 -222563 -38540 
-222563 -38540 -222491 -37595 
-222491 -37595 -222059 -36451 
-222059 -36451 -221450 -35368 
-221450 -35368 -220843 -34608 
-220843 -34608 -220466 -34354 
-220466 -34354 -219472 -33870 
-219472 -33870 -219042 -33585 
-219042 -33585 -218760 -33290 
-218760 -33290 -218535 -32994 
-218535 -32994 -218289 -32706 
-218289 -32706 -217944 -32436 
-217944 -32436 -217568 -32193 
-217568 -32193 -217468 -31969 
-217468 -31969 -217287 -31355 
-217287 -31355 -217037 -30785 
-217037 -30785 -216802 -30233 
-216802 -30233 -216666 -29673 
-216666 -29673 -215783 -28606 
-215783 -28606 -215170 -27510 
-215170 -27510 -214409 -26405 
-214409 -26405 -213085 -25308 
-213085 -25308 -213491 -24926 
-213491 -24926 -213427 -24338 
-213427 -24338 -213085 -23507 
-213085 -23507 -212722 -22642 
-212722 -22642 -212599 -21954 
-212599 -21954 -212938 -21627 
-212938 -21627 -213343 -21601 
-213343 -21601 -213580 -21410 
-213580 -21410 -214038 -19260 
-214038 -19260 -214005 -18167 
-214005 -18167 -213640 -17173 
-213640 -17173 -213101 -15319 
-213101 -15319 -213037 -14551 
-213037 -14551 -213146 -13916 
-213146 -13916 -213303 -13312 
-213303 -13312 -213385 -12638 
-213385 -12638 -213340 -11537 
-213340 -11537 -213273 -10512 
-213273 -10512 -213305 -9480 
-213305 -9480 -213351 -9276 
-189857 -39213 -190201 -39306 
-190201 -39306 -191094 -39651 
-191094 -39651 -191639 -40053 
-191639 -40053 -192767 -40502 
-192767 -40502 -193910 -40927 
-193910 -40927 -195051 -41354 
-195051 -41354 -196178 -41806 
-196178 -41806 -198502 -42919 
-198502 -42919 -200736 -44149 
-200736 -44149 -202962 -45388 
-202962 -45388 -205263 -46530 
-205263 -46530 -206889 -47202 
-206889 -47202 -208584 -47876 
-208584 -47876 -210225 -48614 
-210225 -48614 -211691 -49476 
-211691 -49476 -213184 -50540 
-213184 -50540 -214674 -51625 
-214674 -51625 -216150 -52729 
-216150 -52729 -217599 -53852 
-217599 -53852 -219431 -55062 
-219431 -55062 -221463 -56096 
-221463 -56096 -223565 -57050 
-223565 -57050 -225606 -58023 
-225606 -58023 -226805 -58743 
-226805 -58743 -227933 -59540 
-227933 -59540 -229071 -60325 
-229071 -60325 -230300 -61007 
-230300 -61007 -231789 -61465 
-231789 -61465 -233371 -61689 
-233371 -61689 -235053 -61960 
-235053 -61960 -236839 -62554 
-236839 -62554 -237908 -62977 
-237908 -62977 -239016 -63303 
-239016 -63303 -240153 -63564 
-240153 -63564 -241306 -63791 
-241306 -63791 -244017 -64407 
-244017 -64407 -246803 -65223 
-246803 -65223 -249512 -66194 
-249512 -66194 -251990 -67274 
-237820 -52714 -238081 -53895 
-238081 -53895 -238700 -54780 
-238700 -54780 -239504 -55594 
-239504 -55594 -240450 -56477 
-240450 -56477 -241449 -57395 
-241449 -57395 -242374 -58161 
-242374 -58161 -243334 -58897 
-243334 -58897 -244437 -59722 
-244437 -59722 -245618 -60559 
-245618 -60559 -246685 -61278 
-246685 -61278 -247697 -62034 
-247697 -62034 -248714 -62983 
-248714 -62983 -249262 -63645 
-249262 -63645 -249685 -64273 
-249685 -64273 -250105 -64907 
-250105 -64907 -250647 -65587 
-250647 -65587 -251026 -65987 
-251026 -65987 -251376 -66334 
-251376 -66334 -251698 -66693 
-251698 -66693 -251990 -67274 
190865 54515 189946 54128 
189946 54128 189062 53601 
189062 53601 188839 53533 
170563 -2104 169515 -2288 
169515 -2288 169142 -2307 
-178839 87096 -169460 87069 
-169460 87069 -165659 85862 
234331 85759 234442 85919 
234442 85919 234481 86000 
234481 86000 234657 86077 
234657 86077 234764 86156 
234764 86156 234738 86348 
234738 86348 234534 86409 
234534 86409 234322 86306 
234322 86306 234073 86149 
234073 86149 233932 86099 
233932 86099 233653 86052 
233653 86052 233412 86059 
233412 86059 233264 85845 
233264 85845 233353 85541 
233353 85541 233485 85401 
233485 85401 233373 85240 
233373 85240 233436 85101 
233436 85101 233606 85042 
233606 85042 233877 84924 
233877 84924 233988 85085 
233988 85085 234069 85329 
234069 85329 234144 85463 
234144 85463 234253 85570 
234253 85570 234331 85759 
231199 84043 230995 84105 
230995 84105 230848 83945 
230848 83945 230847 83918 
230847 83918 230839 83781 
230839 83781 230870 83698 
230870 83698 230899 83615 
230899 83615 231033 83529 
231033 83529 231137 83525 
231137 83525 231281 83657 
231281 83657 231326 83847 
231326 83847 231199 84043 
168049 83686 168983 83745 
168983 83745 169227 83794 
169227 83794 169435 83816 
169435 83816 169677 83838 
169677 83838 170434 83764 
170434 83764 170672 83676 
170672 83676 171119 83611 
171119 83611 171460 83520 
171460 83520 172948 83592 
172948 83592 173191 83613 
173191 83613 174328 83557 
174328 83557 175866 83162 
175866 83162 176106 83129 
238780 83076 238811 82993 
238811 82993 238908 82880 
238908 82880 239043 82821 
239043 82821 239179 82789 
239179 82789 239283 82785 
239283 82785 239389 82836 
239389 82836 239428 82917 
239428 82917 239399 83027 
239399 83027 239300 83113 
239300 83113 239201 83198 
239201 83198 239172 83281 
239172 83281 239112 83448 
239112 83448 238873 83510 
238873 83510 238696 83434 
238696 83434 238656 83326 
238656 83326 238648 83190 
238648 83190 238780 83076 
237986 83076 237945 82968 
237945 82968 237874 82915 
237874 82915 237832 82780 
237832 82780 237926 82613 
237926 82613 238094 82525 
238094 82525 238266 82519 
238266 82519 238344 82680 
238344 82680 238316 82791 
238316 82791 238287 82901 
238287 82901 238260 83039 
238260 83039 238304 83202 
238304 83202 238275 83312 
238275 83312 238211 83396 
238211 83396 238038 83402 
238038 83402 238000 83322 
238000 83322 238027 83184 
238027 83184 237986 83076 
238724 82668 238611 82507 
238611 82507 238569 82372 
238569 82372 238599 82289 
238599 82289 238734 82230 
238734 82230 238910 82278 
238910 82278 239053 82383 
239053 82383 239062 82547 
239062 82547 238998 82631 
238998 82631 238899 82716 
238899 82716 238724 82668 
227795 82377 228215 81816 
228215 81816 228452 81727 
228452 81727 229148 81841 
229148 81841 229558 81745 
229558 81745 229471 82076 
229471 82076 229022 82064 
229022 82064 228706 81965 
228706 81965 228505 82081 
228505 82081 228279 82389 
228279 82389 228006 82453 
228006 82453 227795 82377 
238098 79434 238019 79245 
238019 79245 238047 79135 
238047 79135 238184 79103 
238184 79103 238326 79180 
238326 79180 238365 79261 
238365 79261 238374 79424 
238374 79424 238381 79561 
238381 79561 238245 79593 
238245 79593 238173 79541 
238173 79541 238098 79434 
238623 78923 238725 78893 
238725 78893 238865 78942 
238865 78942 238906 79051 
238906 79051 238844 79189 
238844 79189 238670 79168 
238670 79168 238531 79145 
238531 79145 238491 79037 
238491 79037 238623 78923 
239469 79250 239427 79115 
239427 79115 239421 79005 
239421 79005 239448 78868 
239448 78868 239659 78942 
239659 78942 239766 78993 
239766 78993 239704 79133 
239704 79133 239538 79248 
239538 79248 239469 79250 
-165659 85862 -166066 84130 
-166066 84130 -165187 83095 
-165187 83095 -165305 82937 
-165305 82937 -165568 82706 
-165568 82706 -165792 82527 
-165792 82527 -166684 81482 
-166684 81482 -167432 80868 
-167432 80868 -167756 80722 
-167756 80722 -168993 80053 
-168993 80053 -169315 79934 
-169315 79934 -170153 79845 
-170153 79845 -171713 79797 
-171713 79797 -172035 79678 
-172035 79678 -172634 78780 
-172634 78780 -172580 78613 
-172580 78613 -172374 78601 
-172374 78601 -171455 78439 
-171455 78439 -171443 78192 
-171443 78192 -171330 77912 
-171330 77912 -170518 76961 
-170518 76961 -170493 76467 
125468 76247 125376 76677 
125376 76677 125489 77003 
125489 77003 125776 77408 
125776 77408 125893 77843 
125893 77843 126077 78223 
126077 78223 126222 78466 
126222 78466 126716 78839 
126716 78839 127238 78993 
127238 78993 127549 79042 
127549 79042 128376 78999 
128376 78999 128995 78960 
128995 78960 129515 79032 
129515 79032 130421 79343 
130421 79343 131293 79654 
131293 79654 131263 79819 
131263 79819 131113 80532 
131113 80532 130922 81056 
130922 81056 130968 81410 
130968 81410 130941 81684 
130941 81684 130603 81882 
130603 81882 129989 82140 
129989 82140 129615 82311 
129615 82311 129453 82669 
240617 76283 240476 76234 
240476 76234 240466 76042 
240466 76042 240599 75956 
240599 75956 240744 76087 
240744 76087 240738 75978 
240738 75978 240914 76027 
240914 76027 240821 76222 
240821 76222 240617 76283 
239539 75500 239741 75411 
239741 75411 239878 75379 
239878 75379 239987 75484 
239987 75484 239961 75649 
239961 75649 239689 75714 
239689 75714 239581 75635 
239581 75635 239539 75500 
234260 75434 234117 75329 
234117 75329 234039 75167 
234039 75167 234138 75082 
234138 75082 234346 75102 
234346 75102 234443 74990 
234443 74990 234584 75040 
234584 75040 234536 75424 
234536 75424 234260 75434 
93804 76649 94380 76204 
94380 76204 94585 76146 
94585 76146 94999 76167 
94999 76167 95244 76300 
95244 76300 96499 76938 
96499 76938 97753 77494 
97753 77494 98273 77650 
98273 77650 98516 77701 
98516 77701 100008 78089 
100008 78089 100491 78136 
100491 78136 100732 78105 
100732 78105 102245 77945 
102245 77945 103788 77621 
103788 77621 104025 77453 
104025 77453 104331 77285 
104331 77285 104743 77223 
104743 77223 104987 77302 
104987 77302 105161 77381 
105161 77381 106689 77821 
106689 77821 107347 77947 
107347 77947 107657 77915 
107657 77915 108035 77882 
108035 77882 108277 77905 
108277 77905 108553 77873 
108553 77873 108962 77730 
108962 77730 109235 77616 
109235 77616 109405 77531 
109405 77531 109677 77363 
109677 77363 109916 77304 
109916 77304 111355 76979 
111355 76979 111559 76867 
111559 76867 112616 76439 
112616 76439 113064 76431 
113064 76431 113274 76565 
113274 76565 114465 77255 
114465 77255 114740 77223 
114740 77223 116355 77031 
116355 77031 117799 76924 
117799 76924 119172 76708 
119172 76708 119545 76483 
119545 76483 120756 75450 
120756 75450 121258 74921 
121258 74921 121740 74885 
121740 74885 122016 74908 
122016 74908 123606 75097 
123606 75097 124542 75299 
124542 75299 124895 75565 
124895 75565 125038 75727 
125038 75727 125468 76247 
240217 74656 240143 74549 
240143 74549 240062 74333 
240062 74333 240267 74298 
240267 74298 240546 74371 
240546 74371 240455 74593 
240455 74593 240217 74656 
-159220 73239 -158680 73481 
-158680 73481 -158517 73746 
-158517 73746 -158492 74019 
-158492 74019 -158373 74176 
-158373 74176 -158071 74460 
-158071 74460 -157952 74617 
-157952 74617 -157039 75522 
-157039 75522 -156249 76572 
-156249 76572 -155536 77544 
-155536 77544 -154861 78107 
-154861 78107 -154625 78038 
-154625 78038 -152803 77930 
-152803 77930 -152449 78019 
-152449 78019 -151905 78288 
-151905 78288 -151533 78567 
-151533 78567 -150418 79021 
-150418 79021 -150169 78732 
-150169 78732 -150253 78573 
-150253 78573 -150316 78275 
-150316 78275 -150266 78080 
-150266 78080 -150144 77909 
-150144 77909 -148784 77307 
-148784 77307 -147538 76601 
-147538 76601 -146507 75826 
-146507 75826 -146147 75613 
-146147 75613 -145941 75600 
-145941 75600 -145600 75553 
-145600 75553 -145439 75433 
-145439 75433 -145243 75312 
-145243 75312 -145087 75138 
-145087 75138 -144614 74670 
-144614 74670 -144608 74368 
-144608 74368 -144350 74188 
-144350 74188 -143819 74321 
-143819 74321 -143449 74216 
-143449 74216 -143032 74245 
-143032 74245 -142847 74371 
-142847 74371 -142860 74591 
-142860 74591 -142614 75700 
-142614 75700 -142350 75574 
-142350 75574 -142025 75363 
-142025 75363 -141787 75321 
-141787 75321 -141547 75306 
-141547 75306 -141225 75423 
-141225 75423 -139967 76279 
-139967 76279 -138825 77004 
-138825 77004 -137526 77911 
-137526 77911 -136378 78689 
-136378 78689 -136015 78859 
-136015 78859 -135521 78965 
-135521 78965 -135282 78923 
-135282 78923 -133902 78893 
-133902 78893 -133643 79068 
-133643 79068 -133558 79228 
-133558 79228 -132641 80459 
