2279 2726 61
-160521 24522 -159499 24857 
-159499 24857 -158482 25341 
-158482 25341 -157460 25840 
-157460 25840 -156418 26222 
-156418 26222 -154272 26581 
-154272 26581 -151833 26872 
-151833 26872 -149530 27402 
-149530 27402 -147793 28474 
-147793 28474 -147047 28605 
-147047 28605 -146142 28733 
-146142 28733 -145284 28717 
-145284 28717 -144678 28415 
-144678 28415 -144136 28535 
-144136 28535 -143594 28654 
-143594 28654 -142609 28762 
-142609 28762 -141662 28724 
-141662 28724 -140720 28671 
-140720 28671 -139751 28736 
-139751 28736 -139011 28998 
-139011 28998 -138231 29256 
-138231 29256 -137292 29312 
-137292 29312 -136351 29275 
-136351 29275 -135413 29224 
-135413 29224 -134479 29240 
-134479 29240 -133898 29372 
-133898 29372 -133363 29599 
-133363 29599 -132836 29820 
-132836 29820 -132280 29935 
-132280 29935 -131764 29757 
-131764 29757 -131038 29335 
-131038 29335 -130321 28886 
-130321 28886 -129833 28627 
-129833 28627 -128601 28927 
-128601 28927 -127695 29470 
-127695 29470 -126977 30195 
-126977 30195 -126314 31038 
-126314 31038 -125204 31259 
-125204 31259 -124107 31663 
-124107 31663 -123011 32060 
-123011 32060 -121908 32258 
-121908 32258 -119486 32049 
-119486 32049 -118494 31615 
-118494 31615 -117608 31574 
-117608 31574 -115503 32542 
-115503 32542 -113237 32451 
-113237 32451 -111343 32586 
-111343 32586 -109484 32831 
-109484 32831 -107323 33069 
-107323 33069 -105581 33176 
-105581 33176 -103697 33311 
-103697 33311 -101871 33583 
-101871 33583 -100302 34101 
-100302 34101 -97692 33196 
-97692 33196 -95911 32668 
-95911 32668 -93980 32500 
-93980 32500 -90922 32674 
-90922 32674 -90343 32716 
-90343 32716 -89713 32774 
-89713 32774 -89101 32888 
-89101 32888 -88574 33093 
-88574 33093 -87759 32978 
-87759 32978 -86986 32763 
-86986 32763 -86194 32558 
-86194 32558 -85321 32472 
-85321 32472 -84393 32581 
-84393 32581 -83624 32819 
-83624 32819 -82890 33088 
-82890 33088 -82069 33290 
-82069 33290 -80413 33624 
-80413 33624 -78778 34079 
-78778 34079 -77152 34584 
-77152 34584 -75524 35064 
-75524 35064 -73381 35808 
-73381 35808 -70798 36875 
-70798 36875 -68123 38002 
-68123 38002 -65703 38922 
-65703 38922 -64329 39237 
-64329 39237 -62775 39426 
-62775 39426 -61228 39585 
-61228 39585 -59870 39810 
-161620 39134 -161699 38899 
-161699 38899 -161828 38626 
-161828 38626 -161999 38371 
-161999 38371 -162203 38191 
-162203 38191 -162181 36614 
-162181 36614 -163088 34849 
-163088 34849 -164205 33099 
-164205 33099 -164816 31570 
-164816 31570 -164718 30679 
-164718 30679 -164429 29270 
-164429 29270 -164081 27833 
-164081 27833 -163803 26859 
-163803 26859 -163944 26747 
-163944 26747 -164085 26634 
-164085 26634 -164226 26522 
-164226 26522 -164367 26409 
-164367 26409 -164469 26393 
-164469 26393 -164571 26377 
-164571 26377 -164673 26362 
-164673 26362 -164774 26346 
-164774 26346 -164868 25970 
-164868 25970 -165026 25534 
-165026 25534 -165241 25116 
-165241 25116 -165506 24798 
-165506 24798 -165700 24740 
-165700 24740 -165895 24683 
-165895 24683 -166081 24604 
-166081 24604 -166246 24508 
-60361 7428 -60408 6523 
-60408 6523 -60571 5687 
-60571 5687 -60815 4921 
-60815 4921 -61108 4227 
-166246 24508 -169310 24647 
-169310 24647 -172259 24369 
-172259 24369 -175194 23963 
-175194 23963 -178213 23714 
-178213 23714 -178534 23878 
-178534 23878 -178855 24041 
-178855 24041 -179177 24204 
-179177 24204 -179498 24368 
-179498 24368 -180903 24234 
-180903 24234 -182295 24017 
-182295 24017 -183678 23757 
-183678 23757 -185054 23494 
-189358 37594 -188987 37233 
-188987 37233 -188659 36427 
-188659 36427 -188679 35551 
-188679 35551 -188811 35058 
-188811 35058 -189160 33886 
-189160 33886 -189291 33392 
-189291 33392 -189207 32989 
-189207 32989 -188799 32815 
-188799 32815 -188234 32681 
-188234 32681 -187679 32396 
-187679 32396 -187292 31898 
-187292 31898 -187173 31361 
-187173 31361 -187229 30782 
-187229 30782 -187368 30159 
-187368 30159 -187513 29419 
-187513 29419 -187611 29071 
-187611 29071 -187778 28710 
-187778 28710 -188012 28396 
-188012 28396 -188156 28045 
-188156 28045 -188157 27404 
-188157 27404 -187889 26851 
-187889 26851 -187432 26341 
-187432 26341 -186865 25827 
-186865 25827 -186315 25256 
-186315 25256 -185881 24712 
-185881 24712 -185425 24184 
-185425 24184 -185054 23494 
7445 5297 7370 4964 
7370 4964 7217 4663 
7217 4663 7059 4372 
7059 4372 6966 4067 
6966 4067 6957 3471 
6957 3471 7017 2754 
7017 2754 7106 2097 
7106 2097 7195 1440 
7195 1440 7802 892 
7802 892 7705 473 
7705 473 7662 128 
7662 128 7569 -204 
7569 -204 7322 -585 
7322 -585 6736 -1037 
6736 -1037 6046 -2039 
6046 -2039 5442 -3133 
5442 -3133 5110 -3863 
5110 -3863 5069 -4191 
5069 -4191 5116 -4508 
5116 -4508 5140 -5149 
5140 -5149 4869 -5450 
4869 -5450 4597 -5750 
4597 -5750 4630 -7175 
4630 -7175 4505 -8940 
4505 -8940 4172 -10652 
4172 -10652 3584 -11903 
-61108 4227 -61295 3776 
-61295 3776 -61521 3370 
-61521 3370 -61731 3000 
-61731 3000 -61907 2666 
-61907 2666 -62191 2009 
-62191 2009 -62465 1316 
-62465 1316 -62757 644 
-62757 644 -63092 49 
-63092 49 -64042 -1454 
-64042 -1454 -64918 -2969 
-64918 -2969 -64932 -2993 
-60534 7404 -61501 7266 
-61501 7266 -62289 6940 
-62289 6940 -63020 6574 
-63020 6574 -63990 6289 
-63990 6289 -65401 6290 
-65401 6290 -66919 6592 
-66919 6592 -68552 6942 
-68552 6942 -70312 7085 
-70312 7085 -71020 7174 
-71020 7174 -71646 7295 
-71646 7295 -72233 7429 
-72233 7429 -72830 7555 
-72830 7555 -73639 7577 
-73639 7577 -74494 7441 
-74494 7441 -75359 7287 
-75359 7287 -76202 7255 
-76202 7255 -76589 7274 
-76589 7274 -76961 7321 
-76961 7321 -77379 7418 
-77379 7418 -77858 7505 
-77858 7505 -78293 7580 
-78293 7580 -78728 7655 
-78728 7655 -80687 7863 
-80687 7863 -82913 7773 
-82913 7773 -85061 7357 
-85061 7357 -86788 6586 
-86788 6586 -87317 6099 
-87317 6099 -87765 5529 
-87765 5529 -88242 4976 
-88242 4976 -88857 4539 
-88857 4539 -90541 3706 
-90541 3706 -92207 2846 
-92207 2846 -93863 1970 
-93863 1970 -95516 1094 
3584 -11903 3019 -11912 
3019 -11912 2367 -11902 
2367 -11902 1722 -11859 
1722 -11859 1267 -11764 
1267 -11764 231 -12092 
231 -12092 -782 -12334 
-782 -12334 -1828 -12496 
-1828 -12496 -2959 -12580 
-2959 -12580 -4753 -11882 
-4753 -11882 -6624 -11454 
-6624 -11454 -8554 -11240 
-8554 -11240 -10530 -11182 
-10530 -11182 -10989 -11201 
-10989 -11201 -11612 -11240 
-11612 -11240 -12208 -11270 
-12208 -11270 -12592 -11265 
-12592 -11265 -13471 -10955 
-13471 -10955 -14579 -10633 
-14579 -10633 -15677 -10406 
-15677 -10406 -16785 -10204 
-16785 -10204 -17924 -9956 
-17924 -9956 -18734 -9690 
-18734 -9690 -19785 -9297 
-19785 -9297 -20754 -8941 
-20754 -8941 -21320 -8784 
-21320 -8784 -21938 -9013 
-21938 -9013 -22589 -9264 
-22589 -9264 -23246 -9495 
-23246 -9495 -23887 -9665 
-23887 -9665 -24840 -9762 
-24840 -9762 -25915 -9755 
-25915 -9755 -26999 -9713 
-26999 -9713 -27979 -9702 
-27979 -9702 -30750 -9767 
-30750 -9767 -34160 -9881 
-34160 -9881 -37505 -10128 
-37505 -10128 -40078 -10593 
-40078 -10593 -41575 -9683 
-41575 -9683 -43880 -8031 
-43880 -8031 -46300 -6254 
-46300 -6254 -48139 -4969 
-48139 -4969 -49746 -3520 
-49746 -3520 -51705 -1289 
-51705 -1289 -53670 1048 
-53670 1048 -55292 2813 
-55292 2813 -56280 2981 
-56280 2981 -59597 3917 
-59597 3917 -61108 4227 
-153634 8167 -154916 9668 
-154916 9668 -156199 11420 
-156199 11420 -157420 13094 
-157420 13094 -158520 14359 
-158520 14359 -159182 14810 
-159182 14810 -159964 15189 
-159964 15189 -160693 15556 
-160693 15556 -161192 15972 
-161192 15972 -161924 17255 
-161924 17255 -162438 18509 
-162438 18509 -162992 19752 
-162992 19752 -163844 21004 
-163844 21004 -164503 21717 
-164503 21717 -165367 22695 
-165367 22695 -166071 23704 
-166071 23704 -166246 24508 
-205703 13896 -204961 13939 
-204961 13939 -204218 13981 
-204218 13981 -203470 14049 
-203470 14049 -202756 14168 
-202756 14168 -201896 14252 
-201896 14252 -200202 14495 
-200202 14495 -198483 14774 
-198483 14774 -197551 14965 
-197551 14965 -197541 15143 
-197541 15143 -197531 15321 
-197531 15321 -197521 15499 
-197521 15499 -197512 15677 
-197512 15677 -197189 15888 
-197189 15888 -196919 16139 
-196919 16139 -196693 16418 
-196693 16418 -196500 16717 
-196500 16717 -195168 17144 
-195168 17144 -194149 17698 
-194149 17698 -193082 18217 
-193082 18217 -191604 18541 
-191604 18541 -191263 18870 
-191263 18870 -190949 19216 
-190949 19216 -190670 19581 
-190670 19581 -190435 19966 
-190435 19966 -189863 20942 
-189863 20942 -189447 21328 
-189447 21328 -188882 21570 
-188882 21570 -187862 22111 
-187862 22111 -187839 22173 
-187839 22173 -187816 22235 
-187816 22235 -187793 22297 
-187793 22297 -187770 22359 
-187770 22359 -187380 22487 
-187380 22487 -186897 22601 
-186897 22601 -186401 22667 
-186401 22667 -185975 22650 
-185975 22650 -185745 22861 
-185745 22861 -185514 23072 
-185514 23072 -185284 23283 
-185284 23283 -185054 23494 
-139861 2687 -140456 3279 
-140456 3279 -140833 3880 
-140833 3880 -141187 4564 
-141187 4564 -141566 5220 
-141566 5220 -142019 5740 
-142019 5740 -143631 6220 
-143631 6220 -145887 6143 
-145887 6143 -148247 5961 
-148247 5961 -150176 6130 
-150176 6130 -151021 6511 
-151021 6511 -151950 7069 
-151950 7069 -152856 7666 
-152856 7666 -153634 8167 
82453 12919 81044 12183 
81044 12183 80545 11589 
80545 11589 80288 10911 
80288 10911 79631 9897 
79631 9897 79105 9380 
79105 9380 78510 8910 
78510 8910 77911 8448 
77911 8448 77373 7949 
77373 7949 76526 6901 
76526 6901 75754 5794 
75754 5794 74971 4700 
74971 4700 74089 3691 
74089 3691 71920 1768 
71920 1768 69553 -164 
69553 -164 67274 -2159 
67274 -2159 65374 -4269 
65374 -4269 64816 -5236 
64816 -5236 63994 -6810 
63994 -6810 63182 -8352 
63182 -8352 62655 -9222 
62655 -9222 60803 -10560 
60803 -10560 58556 -11502 
58556 -11502 56323 -12431 
56323 -12431 54509 -13733 
54509 -13733 54162 -14254 
54162 -14254 53860 -14917 
53860 -14917 53622 -15545 
53622 -15545 53385 -16173 
53385 -16173 52129 -19886 
52129 -19886 51576 -22829 
51576 -22829 51254 -25713 
51254 -25713 50695 -29251 
50695 -29251 49883 -30644 
49883 -30644 48387 -31614 
48387 -31614 46603 -32350 
46603 -32350 44926 -33037 
3584 -11903 3577 -11917 
3577 -11917 4699 -12916 
4699 -12916 5926 -13601 
5926 -13601 7275 -14181 
7275 -14181 8765 -14871 
8765 -14871 9292 -15253 
9292 -15253 9673 -15688 
9673 -15688 10060 -16114 
10060 -16114 10606 -16472 
10606 -16472 11847 -16933 
11847 -16933 13004 -17324 
13004 -17324 13993 -17839 
13993 -17839 14729 -18670 
14729 -18670 15006 -19314 
15006 -19314 15199 -19913 
15199 -19913 15463 -20466 
15463 -20466 15956 -20970 
15956 -20970 16730 -21363 
16730 -21363 17540 -21562 
17540 -21562 18365 -21749 
18365 -21749 19185 -22103 
19185 -22103 20490 -23113 
20490 -23113 21542 -24133 
21542 -24133 22673 -25009 
22673 -25009 24213 -25587 
24213 -25587 25869 -25786 
25869 -25786 27359 -25784 
27359 -25784 28850 -25783 
28850 -25783 30506 -25982 
30506 -25982 31925 -26402 
31925 -26402 33082 -26981 
33082 -26981 34167 -27686 
34167 -27686 35374 -28487 
35374 -28487 36317 -29032 
36317 -29032 37186 -29465 
37186 -29465 38073 -29873 
38073 -29873 39071 -30343 
39071 -30343 39578 -30654 
39578 -30654 39967 -30997 
39967 -30997 40338 -31358 
40338 -31358 40793 -31726 
40793 -31726 41792 -32281 
41792 -32281 42789 -32622 
42789 -32622 43851 -32854 
43851 -32854 44926 -33037 
-155358 1793 -155361 1802 
-155361 1802 -155802 2218 
-155802 2218 -155990 2894 
-155990 2894 -156054 3624 
-156054 3624 -156122 4203 
-156122 4203 -155788 4368 
-155788 4368 -155454 4534 
-155454 4534 -155154 4722 
-155154 4722 -154891 4967 
-154891 4967 -154863 5159 
-154863 5159 -154835 5351 
-154835 5351 -154462 6023 
-154462 6023 -154130 6728 
-154130 6728 -153850 7448 
-153850 7448 -153634 8167 
167380 -2213 165425 -3088 
165425 -3088 163373 -3771 
163373 -3771 161328 -4496 
161328 -4496 159399 -5495 
159399 -5495 159082 -6380 
159082 -6380 158806 -7279 
158806 -7279 158546 -8181 
158546 -8181 158287 -9083 
158287 -9083 158105 -9388 
158105 -9388 157751 -9920 
157751 -9920 157337 -10696 
157337 -10696 156974 -11734 
156974 -11734 157031 -13095 
157031 -13095 157467 -14326 
157467 -14326 157579 -15484 
157579 -15484 156664 -16627 
156664 -16627 154357 -18218 
154357 -18218 151136 -20385 
151136 -20385 147851 -22477 
147851 -22477 145345 -23845 
145345 -23845 144773 -23819 
144773 -23819 144200 -23792 
144200 -23792 144123 -24078 
144123 -24078 144046 -24364 
144046 -24364 143762 -24585 
143762 -24585 143478 -24806 
143478 -24806 143208 -25039 
143208 -25039 142938 -25271 
142938 -25271 142649 -26135 
142649 -26135 142689 -26899 
142689 -26899 142954 -27638 
142954 -27638 143340 -28429 
143340 -28429 142966 -29730 
142966 -29730 142681 -31020 
142681 -31020 142599 -32320 
142599 -32320 142832 -33648 
142832 -33648 142319 -34567 
142319 -34567 141696 -35537 
141696 -35537 141023 -36467 
141023 -36467 140359 -37269 
140359 -37269 139135 -38189 
139135 -38189 136984 -39633 
136984 -39633 134890 -41063 
134890 -41063 133834 -41937 
133834 -41937 133121 -42170 
133121 -42170 131054 -44570 
131054 -44570 128841 -46479 
128841 -46479 126537 -48335 
126537 -48335 124198 -50575 
124198 -50575 123772 -51061 
123772 -51061 123286 -51597 
123286 -51597 122751 -52096 
122751 -52096 122178 -52473 
122178 -52473 121474 -52916 
121474 -52916 120594 -53556 
120594 -53556 119705 -54184 
119705 -54184 118970 -54589 
82453 12919 83572 11729 
83572 11729 84713 10515 
84713 10515 85854 9301 
85854 9301 86994 8086 
86994 8086 87471 7331 
87471 7331 87976 6268 
87976 6268 88473 5259 
88473 5259 88924 4668 
88924 4668 89581 4343 
89581 4343 90282 4110 
90282 4110 90994 3907 
90994 3907 91684 3671 
91684 3671 93254 2955 
93254 2955 94744 2122 
94744 2122 96142 1188 
96142 1188 97438 167 
97438 167 100349 -2819 
100349 -2819 102748 -6082 
102748 -6082 104944 -9455 
104944 -9455 107429 -12951 
107429 -12951 107874 -13352 
107874 -13352 108976 -15054 
108976 -15054 110139 -16820 
110139 -16820 111230 -18609 
111230 -18609 112118 -20376 
112118 -20376 112883 -22742 
112883 -22742 113470 -25156 
113470 -25156 114254 -27516 
114254 -27516 115613 -29718 
115613 -29718 115560 -30100 
115560 -30100 115508 -30482 
115508 -30482 115456 -30865 
115456 -30865 115403 -31247 
115403 -31247 115876 -31980 
115876 -31980 116298 -32870 
116298 -32870 116646 -33783 
116646 -33783 116896 -34587 
116896 -34587 118119 -39320 
118119 -39320 118730 -42795 
118730 -42795 118915 -46351 
118915 -46351 118863 -50874 
118863 -50874 118858 -51328 
118858 -51328 118408 -51905 
118408 -51905 118183 -52414 
118183 -52414 117995 -53055 
117995 -53055 117525 -53882 
117525 -53882 118970 -54589 
118970 -54589 118143 -54841 
118143 -54841 117315 -55093 
117315 -55093 116488 -55345 
116488 -55345 115661 -55598 
115661 -55598 115209 -55576 
115209 -55576 114758 -55554 
114758 -55554 114306 -55533 
114306 -55533 113855 -55511 
113855 -55511 113433 -55449 
113433 -55449 113011 -55386 
113011 -55386 112295 -55306 
112295 -55306 111684 -55281 
44926 -33037 43939 -33834 
43939 -33834 43164 -34171 
43164 -34171 42298 -34379 
42298 -34379 41038 -34788 
41038 -34788 40224 -35202 
40224 -35202 39420 -35724 
39420 -35724 38613 -36258 
38613 -36258 37790 -36709 
37790 -36709 37035 -36955 
37035 -36955 36187 -37131 
36187 -37131 35330 -37309 
35330 -37309 34554 -37564 
34554 -37564 33684 -38009 
33684 -38009 32765 -38547 
32765 -38547 32417 -38761 
-95516 1094 -95518 1093 
-95518 1093 -96200 821 
-96200 821 -96858 505 
-96858 505 -97536 612 
-97536 612 -99041 11 
-99041 11 -101413 -934 
-101413 -934 -103679 -1886 
-103679 -1886 -104867 -2513 
-104867 -2513 -105713 -2538 
-105713 -2538 -106441 -2700 
-106441 -2700 -107160 -2868 
-107160 -2868 -107979 -2912 
-107979 -2912 -108478 -3160 
-108478 -3160 -109039 -3292 
-109039 -3292 -109627 -3367 
-109627 -3367 -110209 -3444 
-110209 -3444 -110874 -3645 
-110874 -3645 -111543 -3954 
-111543 -3954 -112226 -4279 
-112226 -4279 -112931 -4528 
-112931 -4528 -113673 -4562 
-113673 -4562 -114394 -4618 
-114394 -4618 -115079 -4735 
-115079 -4735 -115714 -4956 
-115714 -4956 -117452 -5760 
-117452 -5760 -118807 -6320 
-118807 -6320 -120217 -6798 
-120217 -6798 -122118 -7354 
-122118 -7354 -124108 -8061 
-124108 -8061 -126055 -8959 
-126055 -8959 -127968 -9925 
-127968 -9925 -129854 -10836 
-129854 -10836 -130726 -9615 
-130726 -9615 -131739 -7756 
-131739 -7756 -132618 -5837 
-132618 -5837 -133087 -4434 
-133087 -4434 -134014 -3627 
-134014 -3627 -134971 -2206 
-134971 -2206 -135910 -676 
-135910 -676 -136780 456 
-136780 456 -137689 1161 
-137689 1161 -138675 1791 
-138675 1791 -139632 2459 
-139632 2459 -139861 2687 
48597 -52404 48546 -52047 
48546 -52047 48487 -51212 
48487 -51212 48547 -50397 
48547 -50397 49026 -50258 
49026 -50258 49503 -50086 
49503 -50086 49982 -49923 
49982 -49923 50465 -49811 
50465 -49811 51047 -49767 
51047 -49767 51656 -49765 
51656 -49765 52265 -49751 
52265 -49751 52848 -49667 
52848 -49667 53218 -49487 
53218 -49487 53590 -49318 
53590 -49318 54159 -49278 
54159 -49278 54652 -49346 
54652 -49346 55125 -49459 
55125 -49459 55633 -49555 
55633 -49555 57290 -49534 
57290 -49534 59562 -49270 
59562 -49270 61793 -48873 
61793 -48873 63328 -48453 
63328 -48453 64543 -48184 
64543 -48184 65822 -48109 
65822 -48109 67122 -48124 
67122 -48124 68397 -48124 
68397 -48124 69309 -48156 
69309 -48156 70172 -48208 
70172 -48208 71027 -48254 
71027 -48254 71882 -48300 
71882 -48300 72297 -48565 
72297 -48565 72712 -48830 
72712 -48830 74571 -48847 
74571 -48847 76465 -48949 
76465 -48949 78352 -49138 
78352 -49138 80189 -49415 
80189 -49415 80339 -49827 
80339 -49827 84488 -49795 
84488 -49795 90113 -49855 
90113 -49855 95376 -50014 
95376 -50014 98435 -50273 
98435 -50273 99546 -50685 
99546 -50685 100899 -51311 
100899 -51311 102242 -51855 
102242 -51855 103322 -52020 
103322 -52020 104677 -52749 
104677 -52749 106139 -53453 
106139 -53453 107579 -53940 
107579 -53940 108771 -53890 
108771 -53890 109495 -54244 
109495 -54244 110219 -54597 
110219 -54597 110951 -54939 
110951 -54939 111684 -55281 
-148101 -19258 -149151 -17910 
-149151 -17910 -150175 -17587 
-150175 -17587 -151307 -17756 
-151307 -17756 -152684 -17883 
-152684 -17883 -152975 -17712 
-152975 -17712 -153363 -17558 
-153363 -17558 -153769 -17433 
-153769 -17433 -154112 -17352 
-154112 -17352 -154153 -16895 
-154153 -16895 -154152 -16434 
-154152 -16434 -154122 -15974 
-154122 -15974 -154078 -15518 
-154078 -15518 -154484 -15161 
-154484 -15161 -154954 -14685 
-154954 -14685 -155390 -14248 
-155390 -14248 -155694 -14005 
-155694 -14005 -155855 -13428 
-155855 -13428 -155959 -12865 
-155959 -12865 -156016 -12298 
-156016 -12298 -156041 -11711 
-156041 -11711 -155916 -11600 
-155916 -11600 -155791 -11489 
-155791 -11489 -155666 -11378 
-155666 -11378 -155542 -11267 
-155542 -11267 -155420 -10365 
-155420 -10365 -154986 -9433 
-154986 -9433 -154575 -8519 
-154575 -8519 -154526 -7670 
-154526 -7670 -154938 -7347 
-154938 -7347 -155280 -7037 
-155280 -7037 -155539 -6684 
-155539 -6684 -155703 -6234 
-155703 -6234 -155613 -6089 
-155613 -6089 -155522 -5944 
-155522 -5944 -155432 -5799 
-155432 -5799 -155342 -5654 
-155342 -5654 -155516 -5378 
-155516 -5378 -155788 -5098 
-155788 -5098 -156112 -4860 
-156112 -4860 -156442 -4710 
-156442 -4710 -156125 -2952 
-156125 -2952 -155261 -1278 
-155261 -1278 -154716 308 
-154716 308 -155358 1793 
-213351 -9276 -213557 -8362 
-213557 -8362 -213303 -7861 
-213303 -7861 -213163 -7572 
-213163 -7572 -213093 -7390 
-213093 -7390 -213130 -6847 
-213130 -6847 -213315 -6291 
-213315 -6291 -213507 -5734 
-213507 -5734 -213562 -5187 
-213562 -5187 -213493 -4842 
-213493 -4842 -213386 -4420 
-213386 -4420 -213299 -4003 
-213299 -4003 -213290 -3673 
-213290 -3673 -213414 -3260 
-213414 -3260 -213865 -1884 
-213865 -1884 -213960 -1557 
-213960 -1557 -213787 -178 
-213787 -178 -213655 514 
-213655 514 -213437 1169 
-213437 1169 -213037 1184 
-213037 1184 -212535 1247 
-212535 1247 -212056 1366 
-212056 1366 -211723 1546 
-211723 1546 -211967 2443 
-211967 2443 -211599 3210 
-211599 3210 -211457 4101 
-211457 4101 -210951 4940 
-210951 4940 -209489 5551 
-209489 5551 -209227 5855 
-209227 5855 -209069 6216 
-209069 6216 -208972 6529 
-208972 6529 -208893 6691 
-208893 6691 -208115 6767 
-208115 6767 -208098 7151 
-208098 7151 -207685 7495 
-207685 7495 -206800 8136 
-206800 8136 -205908 8837 
-205908 8837 -205475 9359 
-205475 9359 -205754 9882 
-205754 9882 -205784 10464 
-205784 10464 -205598 11030 
-205598 11030 -205227 11501 
-205227 11501 -205328 11704 
-205328 11704 -205394 11942 
-205394 11942 -205411 12185 
-205411 12185 -205367 12400 
-205367 12400 -205104 12599 
-205104 12599 -205060 13175 
-205060 13175 -205649 13432 
-205649 13432 -205703 13896 
24488 -58838 26440 -58777 
26440 -58777 29185 -58416 
29185 -58416 31856 -57914 
31856 -57914 33589 -57432 
33589 -57432 34385 -57511 
34385 -57511 35099 -57424 
35099 -57424 35795 -57283 
35795 -57283 36540 -57202 
36540 -57202 36876 -57352 
36876 -57352 37262 -57421 
37262 -57421 37663 -57441 
37663 -57441 38041 -57444 
38041 -57444 39527 -57311 
39527 -57311 40560 -56877 
40560 -56877 41360 -56167 
41360 -56167 42145 -55207 
42145 -55207 43844 -55814 
43844 -55814 45732 -55566 
45732 -55566 47485 -54761 
47485 -54761 48781 -53700 
48781 -53700 48664 -52882 
48664 -52882 48597 -52404 
114 -57485 1990 -57769 
1990 -57769 3021 -57737 
3021 -57737 3921 -57572 
3921 -57572 5403 -57458 
5403 -57458 7374 -57468 
7374 -57468 9394 -57513 
9394 -57513 11410 -57532 
11410 -57532 13369 -57465 
13369 -57465 15785 -57188 
15785 -57188 17793 -56980 
17793 -56980 19669 -57225 
19669 -57225 21688 -58308 
21688 -58308 22391 -58412 
22391 -58412 23099 -58530 
23099 -58530 23802 -58668 
23802 -58668 24488 -58838 
32417 -38761 31850 -39109 
31850 -39109 30991 -39620 
30991 -39620 28919 -42124 
28919 -42124 25660 -44566 
25660 -44566 22035 -46774 
22035 -46774 18859 -48576 
18859 -48576 17649 -49098 
17649 -49098 16286 -49505 
16286 -49505 14927 -49925 
14927 -49925 13727 -50485 
13727 -50485 12545 -51252 
12545 -51252 11627 -51821 
11627 -51821 10618 -52304 
10618 -52304 9163 -52815 
9163 -52815 8321 -53073 
8321 -53073 7479 -53331 
7479 -53331 6637 -53589 
6637 -53589 5795 -53847 
5795 -53847 4076 -54560 
4076 -54560 2703 -55415 
2703 -55415 1455 -56395 
1455 -56395 114 -57485 
111684 -55281 109435 -56713 
109435 -56713 107513 -57498 
107513 -57498 106182 -58691 
106182 -58691 105707 -61344 
105707 -61344 104648 -62551 
104648 -62551 103267 -64297 
103267 -64297 101905 -65890 
101905 -65890 100900 -66637 
100900 -66637 99750 -66781 
99750 -66781 98600 -66925 
98600 -66925 97452 -67078 
97452 -67078 96309 -67251 
96309 -67251 94232 -68557 
94232 -68557 91880 -69370 
91880 -69370 89583 -70201 
89583 -70201 87668 -71564 
87668 -71564 85025 -71956 
85025 -71956 82310 -72410 
82310 -72410 79602 -72778 
79602 -72778 76982 -72917 
76982 -72917 76581 -73655 
76581 -73655 75981 -74419 
75981 -74419 75427 -75181 
75427 -75181 75376 -75323 
-121868 -38362 -122899 -36948 
-122899 -36948 -123112 -35769 
-123112 -35769 -123038 -34581 
-123038 -34581 -123206 -33143 
-123206 -33143 -123588 -32169 
-123588 -32169 -124128 -31174 
-124128 -31174 -124723 -30196 
-124723 -30196 -125271 -29273 
-125271 -29273 -125340 -29123 
-125340 -29123 -125409 -28973 
-125409 -28973 -126049 -26978 
-126049 -26978 -126396 -24921 
-126396 -24921 -126670 -22847 
-126670 -22847 -127093 -20802 
-127093 -20802 -127513 -19729 
-127513 -19729 -128071 -18712 
-128071 -18712 -128659 -17711 
-128659 -17711 -129170 -16687 
-129170 -16687 -129334 -16019 
-129334 -16019 -129344 -15311 
-129344 -15311 -129276 -14601 
-129276 -14601 -129206 -13923 
-129206 -13923 -129181 -13731 
-129181 -13731 -129156 -13539 
-129156 -13539 -129158 -13351 
-129158 -13351 -129216 -13157 
-129216 -13157 -129708 -12707 
-129708 -12707 -129909 -12095 
-129909 -12095 -129923 -11433 
-129923 -11433 -129854 -10836 
-129854 -10836 -130628 -10990 
-130628 -10990 -131393 -11115 
-131393 -11115 -132147 -11237 
-132147 -11237 -132890 -11383 
-132890 -11383 -136524 -14307 
-136524 -14307 -139518 -15514 
-139518 -15514 -142594 -16284 
-142594 -16284 -146472 -17894 
-146472 -17894 -146645 -18156 
-146645 -18156 -146818 -18418 
-146818 -18418 -146991 -18680 
-146991 -18680 -147164 -18942 
-147164 -18942 -147382 -19013 
-147382 -19013 -147600 -19084 
-147600 -19084 -147818 -19154 
-147818 -19154 -148036 -19225 
-148036 -19225 -147815 -19353 
-147815 -19353 -147593 -19480 
-147593 -19480 -147372 -19608 
-147372 -19608 -147151 -19736 
-147151 -19736 -146817 -20700 
-146817 -20700 -146671 -21835 
-146671 -21835 -146747 -22967 
-146747 -22967 -147081 -23923 
-147081 -23923 -146052 -24935 
-146052 -24935 -144998 -26064 
-144998 -26064 -143883 -27117 
-143883 -27117 -142669 -27899 
-142669 -27899 -141222 -28650 
-141222 -28650 -140088 -29367 
-140088 -29367 -139199 -29976 
-139199 -29976 -138488 -30402 
-138488 -30402 -138037 -30583 
-138037 -30583 -137550 -30732 
-137550 -30732 -137058 -30876 
-137058 -30876 -136593 -31041 
-136593 -31041 -134769 -32000 
-134769 -32000 -133289 -33126 
-133289 -33126 -131947 -34380 
-131947 -34380 -130540 -35722 
-130540 -35722 -128988 -36033 
-128988 -36033 -127051 -36687 
-127051 -36687 -125162 -37468 
-125162 -37468 -123752 -38158 
