10000 10000 74799
-1039291 -113366 -1031586 250894
711021 -841968 701885 -839869
799863 -154535 812793 -163901
-267029 -738973 -44438 -780912
-938762 -183639 -944544 -306779
-808571 494594 -619446 478333
-521676 -517008 -537354 -534319
707392 -639007 713089 -635988
-1013886 376209 -1041640 -544113
544987 90243 531244 63026
852795 350901 862730 290381
521389 -600418 540698 -592248
-233557 -143782 -199988 -143775
269389 -241203 -222840 -565053
-321075 7565 -417658 7893
204299 1033452 194492 1040091
-499062 -161777 -508392 -161079
583928 271491 852997 151294
-715817 94510 -685382 91358
745638 602762 767857 542079
308076 731075 338547 714519
109732 65197 107556 71370
316811 169249 303178 170600
-354784 142254 -315481 155898
899178 -560589 856698 -583327
-615730 950492 -753720 981891
-583418 117095 -460849 122797
627288 1115 595753 32718
-792880 713657 -828036 770075
69116 224299 -46454 121278
-803204 -356165 -796370 -304426
169500 -371664 56735 -440470
546565 658323 523928 693207
19497 122989 28955 110166
8848 138231 -66823 72589
847352 207199 796160 222878
277562 -382720 298170 -351676
-902776 215587 -897639 102543
236487 -300901 259162 -296080
-991236 946607 -940726 929098
-566792 -349059 -626476 -399412
-554254 -106409 -526107 -92869
176158 364056 149867 379451
-685202 -778280 -643416 -773967
856912 -839145 762322 -783879
-169395 555948 -222721 575458
-371007 -1041645 -757870 -1044207
17332 81685 11029 76039
216847 -733407 280409 -734426
-535835 -26561 -569104 -18405
-74577 362551 -78405 357690
-130293 894804 -158681 906523
553767 -529039 643262 -527099
-944467 886700 -866459 865755
-350246 -482899 -539874 -601558
-479391 552516 -448971 577096
471447 323672 536824 276025
304459 -157619 351512 -158288
816298 -26055 905189 -64653
460405 40374 435928 55390
55232 -918404 13467 -919492
-712389 286738 -740284 311961
-927332 18560 -916617 -132801
379091 19905 532311 -23771
90757 930622 102200 912127
154825 821434 171730 835003
1011609 -709225 1004727 -825328
388480 1020978 378304 1018985
269900 70051 158704 41296
742283 517866 754989 509907
1007861 -1021667 1011031 -1020471
1002570 -256444 998220 -328017
406712 457701 421560 455414
757981 207561 823316 202058
-903530 902212 -900404 900936
-353463 -1035968 119660 -1043280
-401594 770835 -446140 769444
-390107 96425 -440219 79736
38200 -24315 127186 -2101
-250901 375415 -409296 404578
-843722 -1018282 -715608 -1020626
655988 192750 586002 236198
-482963 845908 -444621 848231
-64339 -505463 -48728 -497162
-479740 -516680 -351017 -400434
423918 163669 401431 201301
958699 460100 967152 482413
871379 -935477 876012 -927798
-927055 -856275 -943856 -849103
-460268 -991635 -302550 -989898
-1037690 996443 -838526 910737
-825964 -964309 -731580 -944265
-234336 967929 -156206 972706
-669687 -796818 -703256 -788366
-241149 473314 -179048 476384
66171 -742161 -74033 -727887
673638 581743 652050 596372
645424 -221226 575624 -212927
-494480 -1041568 -969278 -1043476
-596442 617020 -650243 648136
276601 -614232 390939 -606580
-648370 -864944 -554280 -893077
-1013880 -129421 -1009751 -189271
-425708 417954 -264209 444256
-705077 -999875 -539777 -1004482
-259904 -956656 -301565 -953651
-852324 -322864 -857663 -337232
-376628 -509402 -286425 -468091
977623 430465 959962 451089
-463216 334903 -398510 279200
658870 658288 677804 640427
1028805 252027 1048545 316504
-948388 472092 -958249 235207
660676 235096 690151 209450
-798854 -444685 -782356 -554697
-639824 -527064 -646821 -516883
477638 -387648 432475 -386435
763383 714382 751432 781357
-537520 219637 -602335 253985
959636 838520 932442 868737
695958 -231538 587088 -215926
-890082 75407 -895694 72171
124471 -39939 174645 -9809
335244 952651 382073 899633
785001 838037 802455 831769
432908 -687335 486466 -688273
228764 485856 472158 356148
135637 672836 131512 687153
766774 -755544 776875 -727152
237218 700320 267627 691545
-283375 -575843 -379887 -640650
772500 361199 317254 509731
-324764 428938 -207638 435757
-646292 -172103 -540669 -288590
924671 464457 979888 457164
-269586 -2878 -118493 -5086
387870 -639945 224544 -638049
532155 769973 475439 822054
952800 -519953 967574 -521227
323268 -630088 394474 -633996
242132 -675545 98669 -674072
-184071 129176 -171055 209274
957601 -529493 1017166 -594943
52447 -223299 56009 -202723
-14907 -118874 76540 -99283
-654062 -430674 -607729 -720515
155318 -462877 165548 -451397
82387 106085 66789 110340
477743 409893 586855 348849
-1019607 -518421 -1021884 -666918
394826 591649 388628 532922
289834 933830 208952 943895
989742 679057 974164 729933
78323 -914166 421320 -919135
503292 969628 341451 1017420
-473267 219422 -427561 203346
975408 375728 975840 377975
-790219 -383610 -790027 -333313
-451167 -258583 -439375 -257979
-539525 34425 -424186 61457
-669506 373802 -671340 371887
636793 -714717 873672 -712620
733829 -97749 708720 -91709
-414305 -96006 -336839 -126107
-358909 45450 -283511 48045
97910 761366 74548 766017
375800 -178153 247926 -255465
688236 734629 641646 848530
869815 527060 864591 528947
485132 -730721 299357 -721240
835160 948349 834892 992388
-806343 -150726 -811691 -171330
226503 -737403 183 -702954
-997757 -869102 -985257 -941251
-1012332 -665776 -1007788 -506658
97487 -473406 56162 -486325
-491504 -352919 -506077 -352581
-440978 -549791 -474254 -573296
-542079 718876 -553191 710868
-731900 908227 -672338 882308
-257990 102984 -309218 121470
-517036 518106 -122846 473283
838950 573565 863292 601633
639682 342623 684789 307898
1039306 554324 1032263 460671
95954 764272 72690 785346
-922050 -140632 -934567 -329138
466137 546037 491031 543448
21301 583163 -48544 623344
-588653 -157108 -535847 -186239
310460 34285 635631 -76235
-972754 30452 -972665 158630
-788389 -315037 -797086 -368667
497495 -526088 906821 -522369
885605 -347980 849686 -372130
-60152 -324518 -73972 -320096
142251 315376 24773 228560
680360 -575848 835398 -591306
794544 1002592 780469 971748
-633570 285901 -784173 385436
431612 171714 253405 410468
377619 -499872 540172 -473984
963563 43213 955864 41546
-4064 -948628 197815 -954819
875640 152472 882835 161105
672779 -280377 673098 -270919
992301 627224 1005150 514265
132308 723660 107094 725099
938966 813536 923105 841622
329806 -929423 369215 -931301
577778 564703 477667 634279
152472 883537 215345 825390
689067 -786456 771360 -782787
125289 -783736 -25902 -750204
670662 253883 705470 240596
-153258 666921 -154864 696810
335577 327686 379947 272763
287948 874979 277502 884890
351028 164411 351923 155006
-401637 223007 -477901 297687
-682817 -52144 -672858 -24788
680466 -977200 471196 -982544
-348850 -766584 -401145 -755786
485027 -182114 473612 -206605
-310420 824407 -557139 837880
-742848 818693 -669492 800926
-503160 -909732 -617774 -880693
1029067 -344923 1026792 -421144
6785 -312993 36126 -291803
107269 -12441 78252 -38652
-927464 74935 -917511 10940
-238189 -266035 -204882 -234415
-159068 -64220 -358063 -14831
406139 439261 320109 490508
-415877 -759668 -348406 -767675
751200 -222599 763792 -223802
370235 -571902 406222 -567453
-982127 294280 -987866 267016
-801502 86010 -726394 166697
-988841 29859 -990974 -271609
436188 -690635 482945 -692242
-409705 921259 -428224 928295
-61982 479257 -63683 486163
69115 859090 78735 872162
886275 -335862 877174 -312750
-457887 999277 -472256 998672
-692069 -559535 -655912 -551899
502098 611008 454781 650412
1023144 554888 1034124 584150
900269 996019 871975 995340
-119499 543935 -124296 562831
-344847 -787145 -534640 -769123
307112 -495086 315659 -489964
715162 -686793 -211498 -658077
304462 -930777 -29041 -935545
-169058 986954 -165425 990367
-95884 911214 -190774 922249
-901053 -981125 -868318 -979876
-131022 945397 -92693 945345
894717 -674608 837485 -634033
632948 129813 617087 145229
754126 663243 652623 824994
897164 -31962 943752 -43471
-468808 801436 -393307 806282
206140 622164 126967 611232
58657 625208 58291 610549
-1025406 -819572 -1015361 -851007
-142919 365344 -154163 361476
-703413 1005091 -571063 1002896
-47538 -904041 -30562 -892941
13428 967104 62589 928383
227371 -21008 226542 -58501
622685 625337 670514 589601
487944 -537063 573904 -531895
611384 398947 801213 346058
-187295 515884 -475022 526245
-640031 387661 -661462 393413
817601 818860 835680 827130
758471 291712 775102 278057
-222261 -327952 -30266 -187340
360364 728204 364800 670265
-814006 982326 -708374 929640
-163371 221148 -59299 347178
136698 -754825 222358 -761844
-602434 927673 -593452 918526
-864663 -177433 -882507 -396560
-732921 -634763 -731040 -614486
-314898 -61568 -495534 -18523
255769 666916 251369 673132
518720 690616 504648 685684
-211674 -70157 -235763 -71780
-424574 -745105 -433690 -744620
-911297 885773 -910701 889462
698525 -212384 681799 -189902
986557 -815782 994088 -772741
-892892 -673636 -898092 -667267
198102 913616 220097 913278
1031512 974691 1024775 935718
842801 871762 828578 950814
536506 509265 473027 543627
611612 -529254 595805 -528505
259217 1043975 258959 1043483
-407060 455291 -347594 458116
307834 -728798 539131 -749562
488617 40152 417464 145896
-124527 464604 -91937 461471
-474906 -704495 -470539 -690637
-1048511 109535 -1048531 -842906
-201830 864128 -205412 854873
120620 -584403 89201 -595589
-524486 -60313 -461625 -73541
-387489 84013 -422732 82899
-502743 -595046 -489711 -584385
294418 -89973 294400 -88874
-654114 -73502 -664779 -79199
166112 784778 106325 797262
-767644 -939319 -583601 -913022
122501 -196862 139240 -181610
497211 -771618 451904 -745101
-1046115 -841688 -1046305 -677007
-559829 265212 -567046 293715
343036 -103714 321174 -118326
-884112 795064 -905478 772865
-111128 211311 -116776 180016
799810 211957 834825 204024
551873 838691 496666 842105
-780248 -655343 -772248 -637038
903071 -194568 899009 -186545
265726 -94847 287434 -121327
-86383 909602 -99220 895815
224265 541371 85772 582492
688737 -951386 816253 -950940
36234 351161 40413 362836
905263 -461982 905051 -453072
176767 636526 146153 643636
-120681 -417894 -217326 -456094
-305920 -548468 -503254 -685223
382084 236769 461688 131605
-349964 719183 -508350 763199
494831 208165 504270 217067
781060 -851054 791740 -839702
215640 216960 211895 253979
-649039 -989531 -416695 -979760
-75790 69844 -29473 121005
-360189 627821 -416833 644634
301172 575042 316779 594817
-810018 77763 -808877 174423
28011 907903 64933 899464
-550341 -665510 -553042 -652110
991501 565360 984350 591787
-247629 -120161 -254078 -109665
492142 456709 796795 355001
-27344 -367173 38181 -331749
-278630 -1019365 -411275 -1019402
401723 1047748 155226 1046429
-658838 -641859 -660742 -636051
248956 -1009737 384636 -1018108
608709 -7990 864865 -82386
96572 661885 133493 665583
-1001509 1039075 -779188 1036059
85643 -503062 74762 -519831
650823 -368033 636770 -377528
-1035213 -268709 -1014736 355822
-742319 -596525 -742787 -593544
548225 -601655 -178099 -639302
427209 527605 487939 507182
-987723 729870 -978839 650926
675443 938505 551657 916647
-656104 15698 -548794 4413
-393251 -202139 -443799 -130763
1019709 -682534 1013598 -726911
-224513 -277569 -198267 -242711
990376 806067 936711 870196
-64186 407285 -113534 410785
145819 228908 175720 233564
480723 431568 460828 457939
508628 124579 495857 193110
323005 -527692 357819 -522239
-938256 -574102 -938678 -516984
-259867 -324315 -305446 -363782
85319 -642270 102202 -651729
330310 -797670 398075 -806319
-127485 -804163 27972 -815106
-163202 -156256 -138256 -158294
946377 983223 944904 992782
316215 -391086 312146 -384628
-470365 253027 -474495 263489
550449 1024092 590935 1022401
830523 656755 834680 573853
-76249 -393018 37694 -345163
300072 568502 363369 654801
-766232 -1007926 -681483 -1012362
-960748 332593 -962811 333811
458846 57682 326251 190229
54576 -248753 97546 -231662
810706 355990 830693 379482
-428528 -313009 -476045 -289891
-199495 663531 -171660 625521
-936156 -907037 -859439 -881623
-102997 -233455 -59564 -202817
775917 -228404 769294 -236157
-897621 -761383 -688143 -823198
-14956 78375 34303 167744
-476653 -776492 -447065 -781990
-778222 794880 -755051 772936
362839 -222476 373100 -224160
-988170 963439 -971222 961951
996540 895725 1006702 993898
45318 50832 23417 76188
-726683 -333400 -725757 -383453
-105025 -993825 -9763 -997089
458688 900282 454607 914066
-32348 434996 -60339 377433
-65831 967593 -96151 964541
-153470 942722 -185983 954889
-626641 614691 -766295 743575
1004692 73898 982982 88294
-1014397 469076 -1022908 680593
-196003 740146 -229263 744465
961787 -972953 956727 -962771
794885 102596 825190 104484
-835056 -630654 -951558 -680848
-342945 440399 -356566 442897
-568046 -706463 -547163 -685125
-804873 900541 -700966 867237
9456 964748 -2451 945674
-495666 124030 -353075 137712
992378 -238539 994575 -242711
783865 -774129 740077 -773979
-1038635 366893 -1032781 326766
-715583 369088 -688033 370853
-907421 306156 -934503 202317
-975570 -52220 -976401 -205598
-997193 23686 -994245 308620
-911805 -156074 -921135 -242088
711163 -16616 767714 -3610
-145629 -160001 -148037 -179278
-515055 616216 -455327 613759
-416610 108734 -468667 86416
139277 944990 142165 940477
651096 -238492 601216 -223200
-878768 652737 -735792 595598
-967187 -256804 -965169 -357812
773921 597234 762773 604501
-218102 -586280 -156517 -540958
-154940 896132 -121209 890198
946942 -317589 977026 -327807
-707837 521919 -727506 517017
230683 -668964 825671 -690185
953546 226032 944984 217746
-865028 772245 -817524 732077
-233555 -383431 -484354 -553097
906498 148255 887367 76730
865030 219446 866832 188397
-707734 -468379 -701937 -413922
-77228 -608791 -17685 -604515
-521364 705253 -530009 709771
-982971 -557480 -983105 -796210
414441 -181839 464907 -189379
922032 906509 898879 900961
468397 -268445 470003 -270109
-290816 1047265 -47555 1047048
634364 -1011253 620677 -1005315
-811332 -24696 -864902 -78154
883937 552809 873496 586857
-340208 209001 -415473 262875
628699 441887 693334 411920
613994 -684001 212348 -677570
698362 1031140 647570 1032129
380836 -209816 361596 -245793
758320 -233676 562491 -169791
130 -77881 19666 -61396
-879865 652523 -935335 677217
987545 -588971 970210 -578216
-132598 -317048 -178889 -361253
988 182928 -42125 153221
-720971 129333 -734143 123116
-680024 85010 -684876 98854
47625 -792161 116548 -802492
570141 479499 616278 447864
63770 -305162 -113318 -364954
-431689 -1037092 -526252 -1035385
575916 49031 617437 16679
223461 945057 239609 966770
-308119 85493 -319936 72564
-332917 627272 -439897 659562
184052 576335 132873 576483
872976 18473 900847 15601
-129200 734723 -124134 745351
713099 -768752 753446 -769872
-1020511 972084 -1009828 968544
286980 -569890 407578 -579561
560709 796476 601612 776521
615694 -736427 620350 -736371
547706 -640639 629349 -627938
-196426 -612925 -121926 -561170
1023902 -150067 908846 -244327
-639744 24969 -619315 19716
135749 -684513 366257 -696420
-435623 -439818 -375747 -398457
-780256 445474 -688353 410960
-751535 -589968 -766858 -617286
831437 318047 836132 215042
836234 -596669 711177 -588944
-168758 14181 -159686 33445
464991 -719717 502764 -726171
-674784 -210595 -676522 -167067
84165 1019713 32014 1033879
-224283 -23577 -371249 -9496
-776639 942854 -778798 940755
527745 -320553 535865 -276726
512902 379961 692149 288382
-168177 -1027467 -258162 -1027045
-403237 -256261 -448203 -218697
800742 455551 786640 551732
-24341 216365 -11267 269538
738822 86871 729558 94979
532251 -357616 561009 -334219
-605264 -586767 -550557 -376375
-944819 -479750 -939553 -406552
847870 1026914 899388 1017005
-1033643 -335163 -1026561 -507046
-3216 -557083 -3699 -570588
-757114 387970 -805608 420852
-64402 -74521 -38628 -125314
-377501 -327567 -381743 -305059
-980860 -963993 -977019 424219
366607 779921 374598 757654
50219 -126721 -203380 -321207
214345 -239913 101405 -281838
-893484 -462601 -890589 -358185
-547638 -521772 -549308 -523920
717918 961766 605319 933508
448875 222706 385328 315388
162562 630352 146279 632403
-378569 251927 -505825 340984
-993600 -766573 -997445 -677214
843983 -528094 792534 -527467
-726359 274757 -793051 297739
-264863 -175062 -282939 -214429
151855 -585645 207870 -596309
129545 786824 162888 758835
628531 -610275 425158 -652539
1003599 -230352 999866 -246741
817547 -90343 817238 -92120
-922995 484131 -791435 381556
-1012945 -775720 -1028072 -826476
-94813 884365 -68577 875156
-130058 -400401 -39852 -371998
-876515 309989 -892173 222551
-601371 757872 -510963 737053
943745 653180 948675 658648
-487962 -173413 -410002 -237009
-49416 119746 -83181 77032
-771076 -838459 -748299 -850942
-336791 -893487 -391447 -889169
-815957 -37367 -836023 -153271
849454 -232633 850355 -248766
-287952 908981 -102499 843012
336070 -784712 303458 -779273
-1032804 -994581 -1032452 -906004
501456 849407 436957 860760
-217066 -701545 -94127 -697127
661699 -69999 601636 -50890
-205156 383531 -365130 409451
489201 -487676 396964 -531450
-622214 454409 -573538 455208
-539367 -636198 -506243 -618971
173353 313766 124005 264207
308958 -20143 384491 -45856
721045 325996 731782 311703
845900 630005 840778 583330
-245545 -542346 347277 -187276
153390 224839 164817 217915
-1002389 215183 -999779 188488
488666 -155835 396033 -120798
748568 124706 719682 130843
369689 529231 352674 516049
392179 771010 398023 761961
514442 669943 552773 652338
-460850 -162073 -430695 -189449
487584 -791198 455037 -791394
-737565 -310905 -744324 -410541
-924536 946481 -996334 976716
-54447 -131632 -77887 -115137
-808453 861084 -872153 875118
589818 -826827 743305 -856453
-199137 -866689 -179455 -867101
-537571 406547 -616985 421285
348394 807075 348629 820487
-645335 194941 -563064 172866
509382 1008951 345213 1034243
-363000 -107290 -366155 -101625
-791558 344227 -821358 360216
1002186 632648 1019038 632336
-570674 261653 -483587 199333
512358 -188138 305509 -359511
-600030 -323819 -611718 -219263
137306 -732334 -13261 -717226
960765 102470 964519 112022
-901537 -475031 -901150 -360625
-139168 783283 -123338 776966
205384 -719627 245443 -726536
19966 880567 42044 858488
-665855 -936775 -752765 -949783
865280 710599 851528 759833
-732029 913424 -766320 930827
-933756 279950 -935227 336048
-1013261 569665 -1033686 910972
-758099 578103 -944265 680995
928034 -703764 911768 -706300
-78170 637009 -36759 630926
-445071 -597188 -396957 -543564
900678 -652834 913762 -632741
-172995 -219365 -246470 -233151
943996 -971863 945178 -987813
-27819 -778974 -113650 -763992
887470 672146 902576 667655
-646712 -280349 -626164 -287759
-523672 -645898 -506372 -646656
26758 583771 47024 590796
-809042 507003 -836627 502812
-703012 -149992 -656215 -482354
951486 -942380 953250 -908470
715618 -74439 856954 -103425
-860749 -282774 -854128 -219143
-225956 737736 -271942 763481
458236 974563 394975 977798
418910 976149 471841 960467
824730 187997 835891 160655
226093 -176888 188418 -188105
506885 -182508 518298 -183490
-257543 -128267 -241310 -120952
-560541 432463 -268018 385337
162486 -139778 77041 -187610
306746 -811054 636769 -862177
-306706 -674127 -73908 -693232
-895376 -738736 -812935 -734193
-212582 710175 -196508 736325
-370589 -761288 -230063 -770304
-488836 153634 -543612 155944
715693 279096 643416 325120
-931183 171195 -930353 209414
-764205 392786 -729180 390220
-705157 -350017 -705836 -353032
-788274 -173234 -798573 -239643
-469733 343754 -417432 330316
377137 -716882 174413 -701903
860016 -677772 901341 -728446
-890168 5802 -893962 -58021
8727 -410772 -42973 -441890
531816 -841559 264590 -800242
375571 -492770 342102 -502067
629979 829587 633204 833265
387273 -483616 493808 -463927
-442631 -529607 -577604 -623795
792644 1015128 782428 1023673
-262714 326364 -203293 308031
-172759 189014 -172913 176808
-143985 959198 -114448 965290
-308659 482247 -231695 475432
917116 -872317 936578 -948223
-391261 147037 -357615 155058
221884 -970908 353564 -968064
-443911 -285247 -441578 -300917
974445 599121 973301 570088
344106 -223709 321193 -235388
-549643 752549 -652631 790414
-208783 -794056 31328 -813335
695805 -230197 568263 -195603
-91646 -130622 -438397 -44146
-519973 69157 -360689 119486
918884 426134 931157 395300
870568 537443 867135 554736
-899987 -677919 -943868 -738536
206575 -452487 191282 -463297
-996918 887525 -1022954 883758
649639 576052 668607 564927
75506 609141 63602 604365
590820 345768 259571 523768
-578712 -231089 -614736 -202932
-698318 181218 -692046 185493
630573 -523606 694341 -516511
566557 -179540 671718 -217401
-866222 52195 -859948 103523
-36753 489494 -148658 491415
235753 434379 229893 445148
577862 56617 563985 44717
517801 1012938 495119 1011202
-584731 500783 -511728 497947
1019056 -986425 1046441 -1018515
-447733 898656 -495510 903227
-111484 35034 -121452 36038
-249500 -252930 -255517 -262345
435801 396938 312943 456574
549260 445265 610486 430997
1025190 677361 1042712 671740
317706 189717 283895 215211
-882205 208478 -866865 273419
-877699 680508 -848796 681801
-290304 881266 -378839 900983
884819 369623 881898 391841
73686 622770 46266 641318
47274 990257 170424 842944
-168953 268117 -248509 283465
-979184 85864 -980616 -213595
-157964 303999 -206332 318468
-13932 -81206 -46615 -83182
316897 519661 742528 381783
57805 330435 67186 390992
659535 -843492 477074 -809870
672761 -710165 174625 -680630
943775 -599381 951984 -603061
404023 715410 595758 600995
775890 -11835 781391 -10753
275314 -496423 266711 -510915
870689 -865618 822219 -859824
-937358 -480782 -938104 -564314
98754 55877 -23258 39313
876451 -412858 565495 -462901
327029 -549723 311188 -555544
226087 -317012 151840 -361452
-266344 -572353 -279529 -580332
461245 -660754 422705 -658108
-714492 -230922 -709364 -223668
-229759 -471044 -339199 -515024
826806 -483385 842707 -466646
-718081 -45067 -715816 -102180
791270 -959368 653598 -972184
664435 278601 572593 332113
-215430 1044087 -6436 1040258
-322013 -713899 -178481 -708991
63978 367314 58888 328021
-775154 574491 -769076 574277
952717 -380481 975325 -372707
481668 -283956 472224 -264200
560051 958668 519033 926187
975389 -1014440 986784 -993098
-359328 736250 -139448 662145
509828 -364707 439193 -380611
-619181 -403997 -590171 -382408
-535406 715599 -519507 704707
596352 906167 635179 910560
116435 1036529 125723 943163
-537154 -861669 -592619 -867295
938150 -898594 937934 -919569
229548 430098 183780 455267
172202 -869053 208574 -864752
-444742 -802566 -332610 -832398
928951 -220378 1006943 -162919
547433 -7683 568775 -13017
-361378 797299 -266978 810666
914730 944258 918365 948678
733333 437600 652838 548337
254584 852939 238180 885696
271534 1030796 250609 982538
-262359 920981 -319887 936211
233412 -160479 265142 -160380
-828025 -614821 -829027 -609327
-416558 397633 -423804 389531
152555 -930859 22141 -928024
9585 -962729 35834 -962377
436813 822871 367521 911572
-576316 -184994 -580709 -174957
337338 847077 341073 838014
-371061 -966957 -333071 -966262
-898396 -169901 -898034 -170959
-335339 -1015936 -25837 -1012579
-421963 -188395 -389794 -228559
-888050 836558 -889202 831854
857646 -759824 769462 -764443
911462 191480 918306 259382
-696770 -411148 -691256 -452285
965182 129734 937325 82340
1012712 150958 999260 128591
-671681 837204 -721126 841173
522221 -941544 517381 -939363
810211 -889149 348527 -853219
205812 1015893 217776 1009481
988129 -459848 901541 -482608
-4197 -918634 -24897 -917234
-613366 241000 -528379 189892
-915782 -989918 -780090 -1001378
198452 186690 217757 181286
-672947 -387061 -632659 -691065
-925185 -597541 -907801 -533995
761780 704388 727694 829387
-936374 606268 -945735 587840
236172 485575 310660 448844
969675 -959022 949448 -1011955
-488056 -15635 -437348 -7768
439606 -270657 413346 -286868
-728759 587687 -731680 597354
-81121 546248 -156330 610322
596166 -984618 359538 -983722
9900 139993 18739 161103
302826 -491158 327382 -442990
-1031137 57321 -1015597 361625
429862 525550 444880 493005
7206 -731923 -36317 -722562
-933537 790737 -897304 812886
890177 -605763 853013 -603820
-760879 536033 -728011 551229
695509 -1037789 260774 -1034936
955135 -187583 961628 -183711
-362429 -235608 -357720 -206885
-342006 -776715 -230452 -787194
413602 658075 424623 597049
-15045 -699179 -86325 -703387
538525 197291 566294 102029
-601892 -849577 -608298 -826100
-463276 -674078 -423462 -692023
-617028 103822 -557995 94023
974901 764983 1024257 738567
47 -227575 -194878 -374047
921097 358335 950588 327412
-404495 -950171 -129082 -956675
-910708 998772 -748225 1001442
-53565 -484678 -181829 -562021
130728 574413 72352 589555
-641639 873833 -577821 868132
-610875 -194971 -632556 -169815
-600498 -317554 -590748 -253817
58523 392527 60415 402325
-885907 482024 -776883 459248
-112103 -830946 -179250 -829436
163331 -231730 107829 -237114
273812 893865 325463 906038
-555147 779906 -629713 792742
-597471 946106 -628892 954551
738692 495415 684213 523455
-420865 158204 -467818 182915
-289319 288002 -225241 232608
540430 -578617 506934 -573330
-325134 70005 -337962 85849
-143243 184635 -108059 100245
57598 732466 -40878 767649
-398575 -438353 -473909 -505805
-307854 355788 -262613 346464
-154678 -843965 -165484 -844867
938345 187757 952089 209746
-187092 68378 -178013 76240
467004 547808 519502 546028
-946511 -133813 -966412 -49859
-339577 566941 -377161 564447
-769808 -902638 -857865 -920922
-913624 -30109 -914878 52675
-513510 -994365 -402064 -999054
-117159 628385 -76898 609016
698628 -152487 726928 -148230
-978080 -16557 -979049 -833437
952061 -440574 957718 -422196
192514 -16460 207764 1870
-782734 988168 -684794 924639
939915 -502638 907575 -520983
542209 -934618 465062 -933964
-540252 992826 -541302 996237
117773 -159926 58879 -182499
-199261 423069 -13854 461611
670558 -126831 592680 -127872
618625 635986 693625 602239
484453 226547 496328 177024
-172365 617945 -161281 595923
-982527 -638924 -981039 -302508
624499 538028 649792 508872
-419840 -309580 -436916 -409805
-710773 -77340 -642731 -548964
1001158 -533544 996832 -520161
784127 213384 709478 232761
946813 256978 946981 250177
-174070 28899 -182370 17804
139615 -697466 311540 -703861
275645 988048 289700 991738
-7435 -587286 99629 -521993
698960 801476 696307 799962
956971 -726070 963488 -804209
-839423 342079 -847133 303336
-432046 241779 -465255 266213
-765988 340365 -817396 367517
-650605 768394 -569904 758838
353473 -595306 338801 -584047
53213 746746 114265 737820
-746437 66518 -611552 90669
108537 -518625 4298 -580890
-302428 -320459 -467427 -179694
214639 759222 339995 703100
-820493 353792 -831350 374978
-746909 -472220 -752210 -434191
851323 -121647 852864 -139758
328235 -93735 487235 -149756
-287696 341786 -206447 317363
567234 -226717 532457 -238846
134043 946968 161658 922186
-351462 720532 -515817 771966
387290 592052 360779 564092
777612 -544569 936800 -540093
-74312 839697 -162938 873244
305550 992395 321422 967019
-274912 637333 -269680 642799
-798426 953116 -765057 956508
919802 155110 920578 182249
-185808 -845055 -235772 -843164
198723 -716043 -36385 -696071
-296987 850030 -384289 848204
-422077 826973 -96498 809096
-714627 -554459 -724443 -282647
-647614 307446 -551990 251828
639690 176266 637931 183998
-881038 -38511 -816483 -15221
673661 288539 369388 439000
749750 -816303 809676 -848590
-503947 -111463 -542972 -117722
785661 -399259 691875 -396901
-811919 -731503 -830110 -733889
93822 -365310 117763 -353337
-452439 -718017 -459690 -697153
-518953 -345388 -532404 -429785
216576 889308 186353 897905
381110 560465 386260 508757
-406231 66299 -343102 70983
555141 945783 650056 999391
933753 550429 910979 577135
188960 658599 291034 652069
-242462 178609 -210474 198191
-23486 -294876 52287 -195633
-855924 -545204 -812303 -350895
314615 642117 192673 577084
-203529 -238448 -238986 -279606
-584033 444171 -381989 447941
282417 -188195 240388 -161586
-879077 -975086 -828884 -961802
-104734 848629 -86762 839944
163492 -611292 89738 -616968
997720 71810 971907 75270
-662604 392521 -689607 403738
-417974 256188 -518843 335894
-930047 391942 -924487 510911
-161692 -493650 -261938 -554076
27088 -465010 77431 -430276
806565 -324800 882562 -283088
894883 -703774 905967 -737086
-72800 -1009626 -10437 -1005671
-852421 -1019507 -902888 -1021598
745730 -775842 717770 -773348
249940 -657789 523972 -667015
-621119 -897137 -740626 -879574
-545358 781277 -518570 771638
1031924 107435 1032613 104989
19538 337896 32261 364680
821820 -220478 831863 -215941
110091 91788 54691 57019
-81735 790841 -90184 801127
374423 -154212 280487 -157459
951025 921060 903586 1002417
701931 -74200 702649 -78411
452990 -302300 496852 -280400
398564 -681809 552437 -683212
451621 662154 472628 662143
613629 -41931 668803 -60568
48565 -438845 77583 -423188
838973 -207981 780168 -239620
-337034 -446196 -398622 -488785
274969 -478329 256848 -518991
-329261 490264 -399232 497028
838785 107530 766088 106142
-348047 712720 -387642 723951
1011308 1040595 862252 1030310
-170658 -825066 87798 -838438
631460 -692262 803662 -694397
776549 339998 730212 348684
779819 -668060 764653 -656868
-290899 731978 -317313 728693
-289396 156400 -331074 188069
400225 169816 297678 279433
1042719 1042368 1032509 1028311
-677271 22003 -533183 14421
954349 -378489 918581 -389713
-91566 -1025779 65652 -1030118
699019 -969358 741971 -967429
-700294 182208 -673409 201018
615314 1015779 703304 1012002
390372 197361 409961 180640
801671 893273 803106 927026
-347337 -829741 -327365 -857510
422720 893941 394667 952783
-3244 758583 -88542 779788
428400 -1028881 111480 -1031178
-45837 -836763 -198680 -839249
-870155 -1018862 -783051 -1021204
-133763 281328 -190776 203810
-910814 123253 -908640 18222
336282 654527 284827 684091
