2890 3033 5273
-697174 -691219 -673085 -689542 
-697174 -640469 -697174 -635174 
-697174 -640469 -696540 -640469 
-697174 -635174 -696821 -624853 
-697174 -635174 -696540 -640469 
-697174 -635174 -692978 -624853 
-697174 -635174 -686654 -624853 
-697174 -536711 -695404 -499388 
-697174 -536711 -692978 -499388 
-697174 -536711 -687442 -597038 
-697174 -536711 -687442 -536711 
-697174 -536711 -676322 -578892 
-697174 -430472 -695404 -499388 
-697174 -430472 -692978 -499388 
-697174 -430472 -683288 -499388 
-697174 -430472 -681635 -499388 
-697174 -430472 -578205 -538830 
-697174 -357669 -676322 -339682 
-697174 -183880 -697174 -165714 
-697174 -183880 -687442 -183880 
-697174 -183880 -676322 -229548 
-697174 -165714 -687442 -183880 
-697174 -165714 -681635 -130910 
-697174 -165714 -649368 -130910 
-697174 -114306 -697174 -59864 
-697174 -114306 -695404 -130910 
-697174 -114306 -681635 -130910 
-697174 -114306 -662331 -75345 
-697174 -59864 -696961 -48074 
-697174 -59864 -687841 -42249 
-697174 -59864 -662331 -75345 
-697174 -59864 -662331 -48074 
-697174 -42249 -696961 -48074 
-697174 -42249 -696961 -34337 
-697174 -42249 -692122 -34337 
-697174 -42249 -687841 -42249 
-697174  1736 -692122  4613 
-697174  1736 -687841 -14559 
-697174  1736 -687841  1736 
-697174  5531 -692122  4613 
-697174 37385 -697174 83597 
-697174 37385 -674393  4613 
-697174 37385 -615444  7367 
-697174 37385 -601061 97442 
-697174 83597 -601061 97442 
-697174 121126 -601061 97442 
-697174 415781 -697174 434278 
-697174 415781 -599849 429182 
-697174 434278 -697174 437687 
-697174 434278 -599849 429182 
-697174 434278 -599849 439875 
-697174 437687 -697174 446651 
-697174 437687 -599849 439875 
-697174 446651 -697174 459528 
-697174 446651 -599849 439875 
-697174 459528 -697174 529414 
-697174 459528 -599849 439875 
-697174 529414 -614753 601363 
-697174 529414 -599849 439875 
-697174 584268 -697174 643087 
-697174 584268 -614753 601363 
-697174 643087 -614753 601363 
-697174 808619 -697174 841521 
-697174 808619 -614753 601363 
-697174 808619 -614753 868638 
-697174 808619 -525250 618800 
-697174 808619 -525250 841521 
-697174 841521 -697174 917471 
-697174 841521 -614753 868638 
-697174 917471 -697174 996192 
-697174 917471 -614753 868638 
-697174 996192 -614753 868638 
-697174 996192 -556561 1048570 
-697174 996192 -525250 996192 
-696961 -48074 -687841 -42249 
-696961 -34337 -692122 -34337 
-696821 -729428 -696731 -729428 
-696821 -624853 -692978 -624853 
-696731 -1048572 -678309 -1048572 
-696731 -729428 -686654 -729428 
-696540 -980112 -676322 -999510 
-696540 -980112 -676322 -914686 
-696540 -980112 -660125 -999510 
-696540 -914686 -676322 -914686 
-696540 -702661 -676322 -702661 
-696540 -640469 -686654 -624853 
-696540 -640469 -683288 -624853 
-696540 -640469 -676322 -650255 
-695404 -499388 -692978 -499388 
-695404 -130910 -681635 -130910 
-692978 -624853 -686654 -624853 
-692978 -499388 -687442 -536711 
-692978 -499388 -683288 -499388 
-692122 -34337 -687841 -42249 
-692122 -34337 -687841 -36269 
-692122 -34337 -687841 -14559 
-692122  4613 -687841  1736 
-692122  4613 -674393  4613 
-687841 -42249 -687841 -36269 
-687841 -42249 -674393 -34337 
-687841 -42249 -662331 -48074 
-687841 -36269 -687841 -14559 
-687841 -36269 -674393 -34337 
-687841 -14559 -687841  1736 
-687841 -14559 -674393 -34337 
-687841 -14559 -674393  4613 
-687841  1736 -674393  4613 
-687442 -597038 -683288 -624853 
-687442 -597038 -676322 -597038 
-687442 -597038 -676322 -578892 
-687442 -536711 -683288 -499388 
-687442 -536711 -681635 -499388 
-687442 -536711 -676322 -578892 
-687442 -536711 -578205 -538830 
-687442 -339682 -676322 -339682 
-687442 -183880 -676322 -229548 
-687442 -183880 -649368 -130910 
-687442 -183880 -592897 -130910 
-686654 -729428 -678309 -729428 
-686654 -729428 -676322 -702661 
-686654 -624853 -683288 -624853 
-683288 -624853 -676322 -650255 
-683288 -624853 -676322 -597038 
-683288 -624853 -673085 -624853 
-683288 -499388 -681635 -499388 
-681635 -499388 -578205 -538830 
-681635 -130910 -662331 -75345 
-681635 -130910 -649368 -130910 
-678309 -1048572 -676322 -999510 
-678309 -1048572 -665311 -1048572 
-678309 -1048572 -660125 -1046542 
-678309 -729428 -676322 -702661 
-678309 -729428 -625435 -689542 
-676322 -999510 -660125 -1046542 
-676322 -999510 -660125 -999510 
-676322 -914686 -660125 -999510 
-676322 -914686 -446419 -936179 
-676322 -914686 -446419 -785829 
-676322 -702661 -673085 -689542 
-676322 -702661 -665311 -689542 
-676322 -702661 -625435 -689542 
-676322 -650255 -673085 -624853 
-676322 -650255 -660125 -662304 
-676322 -650255 -660125 -650255 
-676322 -597038 -676322 -578892 
-676322 -597038 -673085 -624853 
-676322 -597038 -578205 -624853 
-676322 -578892 -578205 -624853 
-676322 -578892 -578205 -538830 
-676322 -339682 -676322 -229548 
-676322 -339682 -578205 -538830 
-676322 -339682 -552829 -538830 
-676322 -339682 -541658 -229548 
-676322 -339682 -444536 -348482 
-676322 -229548 -592897 -130910 
-676322 -229548 -541658 -229548 
-676322 -229548 -541658 -221880 
-674393 -34337 -674393  4613 
-674393 -34337 -662331 -48074 
-674393 -34337 -654925 -34337 
-674393  4613 -654925 -34337 
-674393  4613 -615444  4613 
-674393  4613 -615444  7367 
-673085 -689542 -665311 -689542 
-673085 -689542 -660125 -662304 
-673085 -624853 -660125 -650255 
-673085 -624853 -578205 -624853 
-665311 -1048572 -660125 -1046542 
-628190 -1048572 -625435 -1048572 
-665311 -689542 -660125 -662304 
-665311 -689542 -625435 -689542 
-662331 -75345 -662331 -48074 
-662331 -75345 -654925 -48074 
-662331 -75345 -649368 -130910 
-662331 -75345 -649368 -75345 
-662331 -48074 -654925 -48074 
-662331 -48074 -654925 -34337 
-660125 -1046542 -660125 -999510 
-660125 -1046542 -625435 -1048572 
-660125 -999510 -625435 -1048572 
-660125 -999510 -446419 -936179 
-660125 -662304 -660125 -650255 
-660125 -662304 -625435 -689542 
-660125 -650255 -625435 -689542 
-660125 -650255 -578205 -624853 
-654925 -48074 -654925 -34337 
-654925 -48074 -649368 -75345 
-654925 -48074 -605869 -59864 
-654925 -34337 -615444  4613 
-654925 -34337 -605869 -59864 
-654925 -34337 -590479 -36269 
-654925 -34337 -590479 -25484 
-649368 -130910 -649368 -75345 
-649368 -130910 -605869 -114306 
-649368 -130910 -592897 -130910 
-649368 -75345 -605869 -114306 
-649368 -75345 -605869 -80970 
-649368 -75345 -605869 -75307 
-649368 -75345 -605869 -59864 
-625435 -1048572 -446419 -1046542 
-625435 -1048572 -446419 -936179 
-283063 -1048572 -262859 -1048572 
-625435 -689542 -578205 -624853 
-625435 -689542 -496686 -689542 
-625435 -689542 -446419 -785829 
-615444  4613 -615444  7367 
-615444  4613 -601061  7367 
-615444  4613 -590479 -25484 
-615444  4613 -590479 -14559 
-615444  4613 -590479 -2093 
-615444  7367 -601061  7367 
-615444  7367 -601061 97442 
-614753 601363 -599849 439875 
-614753 601363 -525250 618800 
-614753 868638 -556561 868638 
-614753 868638 -525250 841521 
-614753 868638 -525250 996192 
-605869 -114306 -605869 -80970 
-605869 -114306 -592897 -130910 
-605869 -114306 -590479 -104956 
-605869 -80970 -605869 -75307 
-605869 -80970 -593321 -75345 
-605869 -80970 -590479 -104956 
-605869 -80970 -590479 -80970 
-605869 -75307 -605869 -59864 
-605869 -75307 -593321 -75345 
-605869 -75307 -590479 -71178 
-605869 -59864 -593321 -48074 
-605869 -59864 -590479 -71178 
-605869 -59864 -590479 -36269 
-601061  7367 -601061 97442 
-601061  7367 -590479 -2093 
-601061  7367 -575011  4613 
-601061 97442 -575011  4613 
-601061 97442 -524134 83597 
-601061 97442 -524134 90724 
-601061 97442 -440767 149424 
-599849 429182 -599849 439875 
-599849 429182 -485768 429182 
-599849 429182 -440767 149424 
-599849 439875 -525250 618800 
-599849 439875 -485768 429182 
-593321 -75345 -592897 -75345 
-593321 -75345 -590479 -80970 
-593321 -75345 -590479 -71178 
-593321 -48074 -590479 -71178 
-593321 -48074 -590479 -36269 
-593321 -48074 -559033 -48074 
-592897 -130910 -590479 -104956 
-592897 -130910 -555716 -130910 
-592897 -130910 -541658 -221880 
-592897 -75345 -590479 -80970 
-592897 -75345 -590479 -75307 
-592897 -75345 -590479 -71178 
-590479 -104956 -590479 -80970 
-590479 -104956 -555716 -130910 
-590479 -104956 -555716 -73283 
-590479 -104956 -535115 -104956 
-590479 -104956 -535115 -97051 
-590479 -80970 -590479 -75307 
-590479 -80970 -555716 -73283 
-590479 -75307 -590479 -71178 
-590479 -75307 -555716 -73283 
-590479 -71178 -559033 -48074 
-590479 -71178 -555716 -73283 
-590479 -36269 -590479 -25484 
-590479 -36269 -559033 -48074 
-590479 -25484 -590479 -14559 
-590479 -25484 -575011 -2721 
-590479 -25484 -559033 -48074 
-590479 -25484 -559033 -2721 
-590479 -14559 -590479 -2093 
-590479 -14559 -575011 -2721 
-590479 -2093 -575011 -2721 
-590479 -2093 -575011  4613 
-578205 -624853 -578205 -538830 
-578205 -624853 -541658 -609065 
-578205 -624853 -541658 -578892 
-578205 -624853 -535105 -624853 
-578205 -624853 -496686 -689542 
-578205 -538830 -552829 -538830 
-578205 -538830 -541658 -578892 
-575011 -2721 -575011  4613 
-575011 -2721 -559033 -2721 
-575011  4613 -559033 -2721 
-575011  4613 -524134  6887 
-575011  4613 -524134 83597 
-559033 -48074 -559033 -2721 
-559033 -48074 -555716 -73283 
-559033 -48074 -537901 -48074 
-559033 -48074 -535115 -62256 
-559033 -2721 -537901 -48074 
-559033 -2721 -524134  5531 
-559033 -2721 -524134  6887 
-559033 -2721 -523072 -25484 
-559033 -2721 -523072 -2093 
-556561 868638 -525250 841521 
-556561 868638 -525250 996192 
-556561 868638 -522888 868638 
-556561 1048570 -525250 996192 
-556561 1048570 -525250 1017638 
-556561 1048570 -522888 1048570 
-555716 -130910 -552829 -130910 
-555716 -130910 -541658 -221880 
-555716 -130910 -535115 -104956 
-555716 -73283 -537901 -73283 
-555716 -73283 -535115 -97051 
-555716 -73283 -535115 -62256 
-552829 -538830 -541658 -578892 
-552829 -538830 -535105 -538830 
-552829 -538830 -444536 -348482 
-552829 -130910 -541658 -221880 
-552829 -130910 -535115 -104956 
-552829 -130910 -495468 -130910 
-541658 -609065 -541658 -578892 
-541658 -609065 -535105 -624853 
-541658 -609065 -496686 -624853 
-541658 -578892 -535105 -538830 
-541658 -578892 -496686 -624853 
-541658 -578892 -475304 -538830 
-541658 -229548 -541658 -221880 
-541658 -229548 -446419 -294754 
-541658 -229548 -446419 -221880 
-541658 -229548 -444536 -348482 
-541658 -229548 -444293 -271775 
-541658 -221880 -495468 -130910 
-541658 -221880 -446419 -221880 
-537901 -73283 -535115 -97051 
-537901 -73283 -535115 -71178 
-537901 -73283 -535115 -62256 
-537901 -48074 -535115 -62256 
-537901 -48074 -523072 -37499 
-537901 -48074 -523072 -25484 
-535115 -104956 -535115 -97051 
-535115 -104956 -495468 -130910 
-535115 -104956 -495468 -73283 
-535115 -97051 -535115 -71178 
-535115 -97051 -495468 -73283 
-535115 -71178 -535115 -62256 
-535115 -71178 -495468 -73283 
-535115 -62256 -523072 -37499 
-535115 -62256 -495468 -73283 
-535115 -62256 -493508 -48074 
-535105 -624853 -496686 -689542 
-535105 -624853 -496686 -624853 
-535105 -538830 -475304 -538830 
-535105 -538830 -444536 -348482 
-525250 618800 -525250 841521 
-525250 618800 -485768 429182 
-525250 618800 -448492 449259 
-525250 618800 -448492 601363 
-525250 841521 -522888 868638 
-525250 841521 -448492 601363 
-525250 841521 -35098 868638 
-525250 996192 -525250 1017638 
-525250 996192 -522888 868638 
-525250 996192 -35098 868638 
-525250 1017638 -522888 1048570 
-525250 1017638 -35098 868638 
-524134  5531 -524134  6887 
-524134  5531 -523072 -2093 
-524134  5531 -523072  3679 
-524134  6887 -524134 83597 
-524134  6887 -523072  3679 
-524134  6887 -468516  4613 
-524134 83597 -524134 90724 
-524134 83597 -485768 97442 
-524134 83597 -468516  4613 
-524134 90724 -485768 97442 
-524134 90724 -440767 149424 
-523072 -37499 -523072 -25484 
-523072 -37499 -493508 -48074 
-523072 -25484 -523072 -2093 
-523072 -25484 -493508 -48074 
-523072 -25484 -468516 -2721 
-523072 -2093 -523072  3679 
-523072 -2093 -468516 -2721 
-523072  3679 -468516 -2721 
-523072  3679 -468516  4613 
-522888 868638 -35098 868638 
-522888 1048570 -35098 868638 
-522888 1048570 19540 1017638 
-522888 1048570 325365 1048570 
-496686 -689542 -496686 -624853 
-496686 -689542 -446419 -785829 
-496686 -689542 -446419 -662304 
-496686 -689542 -446419 -654784 
-496686 -689542 -444384 -687105 
-496686 -624853 -475304 -538830 
-496686 -624853 -446419 -654784 
-496686 -624853 -446419 -609065 
-496686 -624853 -444293 -639528 
-495468 -130910 -495468 -73283 
-495468 -130910 -493508 -73283 
-495468 -130910 -475304 -130910 
-495468 -130910 -446419 -221880 
-495468 -73283 -493508 -73283 
-495468 -73283 -493508 -48074 
-493508 -73283 -493508 -48074 
-493508 -73283 -475304 -130910 
-493508 -73283 -454975 -48074 
-493508 -73283 -446419 -101602 
-493508 -73283 -446419 -97051 
-493508 -73283 -446419 -94864 
-493508 -73283 -446419 -65708 
-493508 -48074 -468516 -2721 
-493508 -48074 -454975 -48074 
-485768 97442 -468516  4613 
-485768 97442 -440767 149424 
-485768 97442 -437863 97442 
-485768 429182 -448492 449259 
-485768 429182 -440767 149424 
-485768 429182 -440767 415781 
-485768 429182 -440767 429821 
-485768 429182 -440767 434278 
-475304 -538830 -446419 -609065 
-475304 -538830 -444536 -348482 
-475304 -538830 -444384 -348482 
-475304 -538830 -424577 -348482 
-475304 -538830 -275843 -348482 
-475304 -538830 -237584 -589500 
-475304 -130910 -446419 -221880 
-475304 -130910 -446419 -101602 
-475304 -130910 -444536 -130910 
-468516 -2721 -468516  4613 
-468516 -2721 -454975 -48074 
-468516 -2721 -454975 -2721 
-468516 -2721 -446419 -37499 
-468516 -2721 -446419 -13414 
-468516  4613 -454975 -2721 
-468516  4613 -446419  3679 
-468516  4613 -437863 97442 
-454975 -48074 -446419 -65708 
-454975 -48074 -446419 -62256 
-454975 -48074 -446419 -37499 
-454975 -2721 -446419 -13414 
-454975 -2721 -446419  3679 
-448492 449259 -448492 601363 
-448492 449259 -440767 434278 
-448492 449259 -413452 449259 
-448492 601363 -413452 449259 
-448492 601363 -334630 439875 
-448492 601363 -245299 429821 
-448492 601363 -77359 580778 
-448492 601363 -35098 868638 
-446419 -1046542 -446419 -936179 
-446419 -1046542 -262859 -1048572 
-446419 -936179 -446419 -785829 
-446419 -936179 -318870 -815501 
-446419 -936179 -262859 -1048572 
-446419 -936179 -241645 -936179 
-446419 -936179 -241645 -907002 
-446419 -785829 -444384 -687105 
-446419 -785829 -318870 -815501 
-446419 -785829 -318870 -687105 
-446419 -662304 -446419 -654784 
-446419 -662304 -444384 -687105 
-446419 -662304 -444293 -654784 
-446419 -654784 -444293 -654784 
-446419 -654784 -444293 -639528 
-446419 -609065 -444293 -639528 
-446419 -609065 -318870 -687105 
-446419 -609065 -237584 -589500 
-446419 -294754 -444536 -348482 
-446419 -294754 -444293 -294754 
-446419 -294754 -444293 -271775 
-446419 -221880 -444536 -130910 
-446419 -221880 -444293 -271775 
-446419 -221880 -424577 -130910 
-446419 -221880 -349278 -130910 
-446419 -221880 -237584 -271775 
-446419 -101602 -446419 -97051 
-446419 -101602 -444536 -130910 
-446419 -101602 -424577 -130910 
-446419 -101602 -418118 -90394 
-446419 -97051 -446419 -94864 
-446419 -97051 -418118 -90394 
-446419 -94864 -446419 -65708 
-446419 -94864 -418118 -90394 
-446419 -65708 -446419 -62256 
-446419 -65708 -418118 -90394 
-446419 -65708 -416848 -70318 
-446419 -65708 -416848 -65708 
-446419 -62256 -446419 -37499 
-446419 -62256 -416848 -65708 
-446419 -37499 -446419 -13414 
-446419 -37499 -436276 -18395 
-446419 -37499 -418118 -18395 
-446419 -37499 -416848 -65708 
-446419 -13414 -446419  3679 
-446419 -13414 -436276 -18395 
-446419 -13414 -436276  4613 
-446419  3679 -437863 97442 
-446419  3679 -436276  4613 
-444536 -348482 -444384 -348482 
-444536 -348482 -444293 -294754 
-444536 -130910 -424577 -130910 
-444384 -687105 -444293 -654784 
-444384 -687105 -318870 -687105 
-444384 -348482 -444293 -294754 
-444384 -348482 -424577 -348482 
-444293 -654784 -444293 -639528 
-444293 -654784 -318870 -687105 
-444293 -639528 -318870 -687105 
-444293 -294754 -444293 -271775 
-444293 -294754 -424577 -348482 
-444293 -294754 -275843 -348482 
-444293 -271775 -275843 -348482 
-444293 -271775 -237584 -271775 
-440767 149424 -440767 415781 
-440767 149424 -437863 97442 
-440767 149424 -378040 97442 
-440767 149424 -245299 149424 
-440767 149424 -245299 281614 
-440767 415781 -440767 429821 
-440767 415781 -437863 429182 
-440767 415781 -413452 439875 
-440767 415781 -334630 429182 
-440767 415781 -245299 281614 
-440767 429821 -440767 434278 
-440767 429821 -437863 429182 
-440767 434278 -437863 429182 
-440767 434278 -413452 439875 
-440767 434278 -413452 449259 
-437863 97442 -436276  4613 
-437863 97442 -395308  7367 
-437863 97442 -378040 97442 
-437863 429182 -413452 439875 
-436276 -18395 -436276  4613 
-436276 -18395 -418118 -18395 
-436276 -18395 -416848 -13414 
-436276  4613 -416848 -13414 
-436276  4613 -395308  7367 
-424577 -348482 -275843 -348482 
-424577 -130910 -418118 -90394 
-424577 -130910 -349278 -130910 
-418118 -90394 -416848 -70318 
-418118 -90394 -349278 -130910 
-418118 -90394 -349278 -94991 
-418118 -18395 -416848 -65708 
-418118 -18395 -416848 -16276 
-418118 -18395 -416848 -13414 
-416848 -70318 -416848 -65708 
-416848 -70318 -349278 -94991 
-416848 -65708 -416848 -16276 
-416848 -65708 -378040  7367 
-416848 -65708 -349278 -94991 
-416848 -16276 -416848 -13414 
-416848 -16276 -395308  4613 
-416848 -16276 -378040  7367 
-416848 -13414 -395308  4613 
-416848 -13414 -395308  7367 
-413452 439875 -413452 449259 
-413452 439875 -334630 429182 
-413452 439875 -334630 439875 
-413452 449259 -334630 439875 
-395308  4613 -395308  7367 
-395308  4613 -378040  7367 
-395308  7367 -378040  7367 
-395308  7367 -378040 97442 
-378040  7367 -378040 97442 
-378040  7367 -349278 -94991 
-378040  7367 -245299  6887 
-378040  7367 -245299  7465 
-378040  7367 -245299 35763 
-378040 97442 -245299 35763 
-378040 97442 -245299 90724 
-378040 97442 -245299 134723 
-378040 97442 -245299 149424 
-349278 -130910 -349278 -94991 
-349278 -130910 -259531 -94991 
-349278 -130910 -237584 -271775 
-349278 -130910 -237584 -184048 
-349278 -94991 -259531 -94991 
-349278 -94991 -259531 -90394 
-349278 -94991 -245299  6887 
-334630 429182 -334630 439875 
-334630 429182 -245299 281614 
-334630 429182 -245299 429821 
-334630 439875 -245299 429821 
-318870 -815501 -318870 -687105 
-318870 -815501 -262859 -815501 
-318870 -815501 -241645 -907002 
-318870 -815501 -241645 -784150 
-318870 -687105 -275843 -687105 
-318870 -687105 -241645 -784150 
-318870 -687105 -237584 -639528 
-318870 -687105 -237584 -589500 
-275843 -687105 -241645 -784150 
-275843 -687105 -239885 -687105 
-275843 -687105 -237584 -778184 
-275843 -687105 -237584 -639528 
-275843 -348482 -237584 -589500 
-275843 -348482 -237584 -271775 
-275843 -348482 -199020 -383486 
-262859 -1048572 -241645 -936179 
-262859 -1048572 -238702 -1048572 
-262859 -1048572 -237584 -943981 
-262859 -815501 -241645 -907002 
-262859 -815501 -241645 -785829 
-262859 -815501 -241645 -784150 
-262859 -815501 -239885 -815501 
-259531 -94991 -259531 -90394 
-259531 -94991 -237584 -184048 
-259531 -94991 -229003 -112085 
-259531 -94991 -229003 -101602 
-259531 -94991 -229003 -94864 
-259531 -94991 -229003 -91746 
-259531 -90394 -245299  6887 
-259531 -90394 -229003 -91746 
-245299  6887 -245299  7465 
-245299  6887 -229003 -91746 
-245299  6887 -116726 -90394 
-245299  6887 -71899 -18395 
-245299  6887 -71899  4613 
-245299  7465 -245299 35763 
-245299  7465 -71899  4613 
-245299 35763 -245299 90724 
-245299 35763 -195673 138877 
-245299 35763 -71899  4613 
-245299 90724 -245299 134723 
-245299 90724 -195673 138877 
-245299 134723 -245299 149424 
-245299 134723 -195673 138877 
-245299 149424 -245299 281614 
-245299 149424 -195673 138877 
-245299 281614 -245299 429821 
-245299 281614 -195673 138877 
-245299 281614 -195673 439875 
-245299 281614 -77359 440526 
-245299 429821 -195673 439875 
-245299 429821 -77359 580778 
-241645 -936179 -241645 -907002 
-241645 -936179 -237584 -943981 
-241645 -936179 -237584 -907002 
-241645 -907002 -239885 -815501 
-241645 -907002 -237584 -907002 
-241645 -785829 -241645 -784150 
-241645 -785829 -239885 -815501 
-241645 -785829 -238702 -815501 
-241645 -785829 -237584 -784150 
-241645 -784150 -237584 -784150 
-241645 -784150 -237584 -778184 
-239885 -815501 -238702 -815501 
-239885 -815501 -237584 -907002 
-239885 -687105 -237584 -778184 
-239885 -687105 -237584 -639528 
-239885 -687105 -177105 -687105 
-238702 -1048572 -237584 -943981 
-238702 -1048572 250144 -1048572 
-238702 -815501 -237584 -907002 
-238702 -815501 -237584 -784150 
-238702 -815501 -112889 -687105 
-237584 -943981 -237584 -907002 
-237584 -943981 250144 -1048572 
-237584 -943981 250144 -807228 
-237584 -907002 -112889 -687105 
-237584 -907002 250144 -807228 
-237584 -784150 -237584 -778184 
-237584 -784150 -112889 -687105 
-237584 -778184 -177105 -687105 
-237584 -778184 -112889 -687105 
-237584 -639528 -237584 -589500 
-237584 -639528 -177105 -687105 
-237584 -639528 -173459 -601121 
-237584 -589500 -199020 -383486 
-237584 -589500 -173459 -601121 
-237584 -589500 -173459 -589500 
-237584 -271775 -237584 -184048 
-237584 -271775 -199020 -383486 
-237584 -271775 -177105 -383486 
-237584 -271775 -173459 -184048 
-237584 -271775 -112889 -383486 
-237584 -184048 -229003 -112085 
-237584 -184048 -199020 -130910 
-237584 -184048 -173459 -184048 
-229003 -112085 -229003 -101602 
-229003 -112085 -199020 -130910 
-229003 -101602 -229003 -94864 
-229003 -101602 -199020 -130910 
-229003 -94864 -229003 -91746 
-229003 -94864 -199020 -130910 
-229003 -91746 -199020 -130910 
-229003 -91746 -116726 -90394 
-199020 -383486 -177105 -383486 
-199020 -383486 -173459 -589500 
-199020 -130910 -173459 -184048 
-199020 -130910 -173459 -137768 
-199020 -130910 -116726 -90394 
-195673 138877 -77359 440526 
-195673 138877 -71899  4613 
-195673 138877 -1938 439875 
-195673 138877 41655 14790 
-195673 138877 153733 97442 
-195673 439875 -77359 440526 
-195673 439875 -77359 446651 
-195673 439875 -77359 529414 
-195673 439875 -77359 580778 
-177105 -687105 -173459 -601121 
-177105 -687105 -112889 -687105 
-177105 -383486 -173459 -589500 
-177105 -383486 -112889 -383486 
-173459 -601121 -173459 -589500 
-173459 -601121 -112889 -687105 
-173459 -589500 -112889 -687105 
-173459 -589500 -112889 -383486 
-173459 -184048 -173459 -137768 
-173459 -184048 -116726 -94991 
-173459 -184048 -112889 -383486 
-173459 -137768 -116726 -94991 
-173459 -137768 -116726 -90394 
-116726 -94991 -116726 -90394 
-116726 -94991 -112889 -383486 
-116726 -94991 -71899 -18395 
-116726 -94991 41655  4613 
-116726 -94991 175613 -90394 
-116726 -90394 -71899 -18395 
-112889 -687105 -112889 -383486 
-112889 -687105 250144 -807228 
-112889 -687105 328344 -687105 
-112889 -383486 175613 -90394 
-112889 -383486 328344 -687105 
-112889 -383486 424916 -383486 
-77359 440526 -77359 446651 
-77359 440526 -40599 449259 
-77359 440526 -1938 439875 
-77359 446651 -77359 529414 
-77359 446651 -40599 449259 
-77359 529414 -77359 580778 
-77359 529414 -40599 449259 
-77359 529414 -40599 601363 
-77359 529414 -35098 601363 
-77359 529414 19540 485010 
-77359 529414 19540 580778 
-77359 580778 -40599 601363 
-77359 580778 -35098 868638 
-71899 -18395 -71899  4613 
-71899 -18395 41655  4613 
-71899  4613 41655  4613 
-71899  4613 41655 14790 
-40599 449259 -1938 439875 
-40599 449259 -1938 449259 
-40599 449259 19540 485010 
-40599 601363 -35098 601363 
-40599 601363 -35098 868638 
-40599 601363 19540 623552 
-40599 601363 36853 757248 
-35098 601363 19540 580778 
-35098 601363 19540 618800 
-35098 601363 19540 623552 
-35098 868638 19540 890243 
-35098 868638 19540 1017638 
-35098 868638 36853 757248 
-1938 439875 -1938 449259 
-1938 439875 19540 440526 
-1938 439875 153733 97442 
-1938 449259 19540 440526 
-1938 449259 19540 450470 
-1938 449259 19540 485010 
19540 440526 19540 450470 
19540 440526 34225 476475 
19540 440526 111967 439875 
19540 440526 153733 97442 
19540 450470 19540 485010 
19540 450470 34225 476475 
19540 485010 19540 580778 
19540 485010 34225 476475 
19540 580778 19540 618800 
19540 580778 34225 476475 
19540 580778 34225 601363 
19540 580778 36853 601363 
19540 580778 111967 476475 
19540 618800 19540 623552 
19540 618800 34225 601363 
19540 618800 36853 601363 
19540 623552 36853 601363 
19540 623552 36853 757248 
19540 890243 19540 1017638 
19540 890243 36853 757248 
19540 890243 325365 757248 
19540 890243 325365 1048570 
19540 1017638 325365 1048570 
34225 476475 111967 439875 
34225 476475 111967 476475 
34225 601363 36853 601363 
36853 601363 36853 757248 
36853 601363 111967 476475 
36853 601363 192356 491484 
36853 601363 298147 601363 
36853 757248 298147 601363 
36853 757248 325365 757248 
41655  4613 41655 14790 
41655  4613 153733 14790 
41655  4613 175613 -90394 
41655  4613 175613 -18395 
41655 14790 153733 14790 
41655 14790 153733 97442 
111967 439875 111967 476475 
111967 439875 153733 97442 
111967 439875 192356 450470 
111967 439875 192356 456089 
111967 439875 229266 439875 
111967 476475 192356 456089 
111967 476475 192356 485010 
111967 476475 192356 491484 
153733 14790 153733 97442 
153733 14790 175613 -18395 
153733 14790 306755 97442 
153733 97442 229266 439875 
153733 97442 306755 97442 
153733 97442 306755 138877 
175613 -90394 175613 -18395 
175613 -90394 339307 -130910 
175613 -90394 339307 -94991 
175613 -90394 424916 -383486 
175613 -18395 306755 97442 
175613 -18395 339307 -94991 
192356 450470 192356 456089 
192356 450470 229266 439875 
192356 456089 192356 485010 
192356 456089 229266 439875 
192356 456089 229266 476475 
192356 485010 192356 491484 
192356 485010 229266 476475 
192356 491484 229266 476475 
192356 491484 298147 601363 
229266 439875 229266 476475 
229266 439875 298147 476475 
229266 439875 306755 138877 
229266 439875 399361 281614 
229266 476475 298147 476475 
229266 476475 298147 601363 
250144 -1048572 250144 -807228 
250144 -1048572 328344 -807228 
250144 -1048572 515052 -1028209 
250144 -1048572 515052 -943981 
873374 -1048572 972480 -1048572 
250144 -807228 328344 -807228 
250144 -807228 328344 -687105 
298147 476475 298147 601363 
298147 476475 399361 281614 
298147 476475 410920 439875 
298147 476475 432524 623552 
298147 601363 325365 757248 
298147 601363 432524 623552 
298147 601363 432524 690428 
306755 97442 306755 138877 
306755 97442 339307 -94991 
306755 97442 399361 114586 
306755 97442 402499 -4787 
306755 97442 410187 31628 
306755 97442 410187 35763 
306755 138877 399361 114586 
306755 138877 399361 134723 
306755 138877 399361 178695 
306755 138877 399361 281614 
325365 757248 325365 1048570 
325365 757248 432524 690428 
325365 757248 432524 890243 
325365 757248 473765 757248 
325365 1048570 432524 890243 
325365 1048570 432524 950205 
325365 1048570 484294 1048570 
328344 -807228 328344 -687105 
328344 -807228 515052 -943981 
328344 -807228 515052 -778184 
328344 -807228 531837 -807228 
328344 -687105 424916 -383486 
328344 -687105 515052 -778184 
328344 -687105 515052 -706878 
328344 -687105 531837 -687105 
339307 -130910 339307 -94991 
339307 -130910 402499 -127670 
