8073 8036 7741
-297551 -687530 -291230 -687847 
-302114 -686850 -299399 -685979 
-299399 -687530 -291230 -686850 
-291230 -689210 -288848 -690368 
-288848 -687530 -286409 -689210 
-291230 -686482 -286850 -685979 
-286850 -687530 -286409 -686482 
-560439 -685967 -552166 -685979 
-552166 -685963 -535237 -685967 
-560439 -685898 -554463 -685963 
-554463 -685870 -535237 -685898 
-535237 -685976 -420403 -685963 
-420403 -685979 -321569 -685976 
-535237 -685892 -494000 -685963 
-494000 -685870 -321569 -685892 
-560439 -685515 -546896 -685433 
-546896 -685870 -474774 -685515 
-560439 -685421 -556002 -685433 
-556002 -685368 -474774 -685421 
-474774 -685616 -371529 -685433 
-371529 -685870 -321569 -685616 
-474774 -685431 -368944 -685368 
-368944 -685433 -321569 -685431 
-321569 -685965 -289711 -685951 
-289711 -685979 -288151 -685965 
-321569 -685882 -313331 -685870 
-313331 -685951 -288151 -685882 
-288151 -685970 -287993 -685979 
-287993 -685951 -286409 -685970 
-288151 -685946 -286710 -685870 
-286710 -685951 -286409 -685946 
-321569 -685762 -300314 -685609 
-300314 -685870 -292686 -685762 
-321569 -685542 -317379 -685368 
-317379 -685609 -292686 -685542 
-292686 -685861 -290060 -685609 
-290060 -685870 -286409 -685861 
-292686 -685384 -292350 -685609 
-292350 -685368 -286409 -685384 
-286409 -724488 -240281 -723968 
-240281 -724779 -216736 -724488 
-286409 -723845 -243709 -723968 
-243709 -722460 -216736 -723845 
-216736 -724552 -210308 -723968 
-210308 -724779 -206457 -724552 
-216736 -722773 -209549 -723968 
-209549 -722460 -206457 -722773 
-286409 -708074 -284304 -722460 
-284304 -707336 -279496 -708074 
-286409 -700578 -285437 -699937 
-285437 -707336 -279496 -700578 
-279496 -719007 -256638 -722460 
-256638 -707336 -206457 -719007 
-279496 -700958 -215864 -699937 
-215864 -707336 -206457 -700958 
-206457 -724222 -168123 -724779 
-168123 -723617 -136476 -724222 
-206457 -723459 -192591 -722460 
-192591 -723617 -136476 -723459 
-136476 -723858 -38568 -724779 
-38568 -723617 -11564 -723858 
-136476 -723568 -50035 -723617 
-50035 -722460 -11564 -723568 
-206457 -720527 -116945 -722460 
-116945 -719320 -89765 -720527 
-206457 -703207 -147296 -699937 
-147296 -719320 -89765 -703207 
-89765 -721486 -21066 -722460 
-21066 -719320 -11564 -721486 
-89765 -712787 -89376 -699937 
-89376 -719320 -11564 -712787 
-286409 -696633 -277940 -695091 
-277940 -699937 -275665 -696633 
-286409 -694938 -277093 -694248 
-277093 -695091 -275665 -694938 
-275665 -697835 -209433 -699937 
-209433 -695091 -206844 -697835 
-275665 -694508 -223737 -694248 
-223737 -695091 -206844 -694508 
-286409 -694177 -254626 -694248 
-254626 -693962 -237418 -694177 
-286409 -692935 -258665 -692538 
-258665 -693962 -237418 -692935 
-237418 -694157 -207133 -693962 
-207133 -694248 -206844 -694157 
-237418 -693888 -213206 -693962 
-213206 -692538 -206844 -693888 
-206844 -699928 -177589 -699331 
-177589 -699937 -38585 -699928 
-206844 -695459 -205604 -699331 
-205604 -694248 -38585 -695459 
-38585 -699776 -17093 -699937 
-17093 -699331 -11564 -699776 
-38585 -695585 -37161 -694248 
-37161 -699331 -11564 -695585 
-206844 -693884 -178386 -693698 
-178386 -694248 -73694 -693884 
-206844 -692844 -106754 -693698 
-106754 -692538 -73694 -692844 
-73694 -694038 -11809 -694248 
-11809 -693698 -11564 -694038 
-73694 -693484 -14277 -692538 
-14277 -693698 -11564 -693484 
-11564 -720829   651 -716787 
  651 -724779 13844 -720829 
-11564 -703099  -554 -701537 
 -554 -716787 13844 -703099 
13844 -718400 22358 -724779 
22358 -716787 25840 -718400 
13844 -710671 20224 -716787 
20224 -701537 25840 -710671 
-11564 -701375 -10519 -700779 
-10519 -701537 -5345 -701375 
-11564 -699961 -8521 -700779 
-8521 -699937 -5345 -699961 
-5345 -700953 24667 -701537 
24667 -700779 25840 -700953 
-5345 -699996 -4574 -699937 
-4574 -700779 25840 -699996 
25840 -722960 38454 -724779 
38454 -702438 53039 -722960 
25840 -701637 26557 -702438 
26557 -701537 53039 -701637 
53039 -710106 107710 -702438 
107710 -724779 194497 -710106 
53039 -701675 83817 -701537 
83817 -702438 194497 -701675 
25840 -700886 52703 -701537 
52703 -700471 178091 -700886 
25840 -700232 76607 -700471 
76607 -699937 178091 -700232 
178091 -700949 178993 -700471 
178993 -701537 194497 -700949 
178091 -700409 181126 -699937 
181126 -700471 194497 -700409 
-11564 -696894 -3180 -696588 
-3180 -699937  6048 -696894 
-11564 -696104 -3901 -696588 
-3901 -695884  6048 -696104 
 6048 -699663 88950 -699937 
88950 -696588 184061 -699663 
 6048 -696548 22267 -696588 
22267 -695884 184061 -696548 
-11564 -693744 -5082 -695884 
-5082 -693167 34176 -693744 
-11564 -692910  -787 -692538 
 -787 -693167 34176 -692910 
34176 -694725 100287 -693167 
100287 -695884 184061 -694725 
34176 -693012 175348 -693167 
175348 -692538 184061 -693012 
184061 -697885 184404 -696438 
184404 -699937 184648 -697885 
184061 -696163 184345 -696438 
184345 -695884 184648 -696163 
184648 -697817 188873 -699937 
188873 -696438 194497 -697817 
184648 -696214 189825 -696438 
189825 -695884 194497 -696214 
184061 -695724 187496 -695085 
187496 -695884 188498 -695724 
184061 -693967 185596 -695085 
185596 -692538 188498 -693967 
188498 -695353 193285 -695085 
193285 -695884 194497 -695353 
188498 -693926 190593 -695085 
190593 -692538 194497 -693926 
-286409 -692196 -268389 -692538 
-268389 -692173 -244813 -692196 
-286409 -692154 -251965 -692105 
-251965 -692173 -244813 -692154 
-244813 -692376 -102948 -692173 
-102948 -692538 -92856 -692376 
-244813 -692136 -132806 -692173 
-132806 -692105 -92856 -692136 
-286409 -692098 -267440 -692095 
-267440 -692105 -219311 -692098 
-286409 -690723 -223250 -690040 
-223250 -692095 -219311 -690723 
-219311 -692101 -126164 -692105 
-126164 -692095 -92856 -692101 
-219311 -691787 -193681 -692095 
-193681 -690040 -92856 -691787 
-92856 -692366 -58369 -692140 
-58369 -692538 -48016 -692366 
-92856 -692134 -49810 -692105 
-49810 -692140 -48016 -692134 
-48016 -692163 -46866 -692538 
-46866 -692140 -46407 -692163 
-48016 -692135 -47114 -692140 
-47114 -692105 -46407 -692135 
-92856 -691892 -66542 -690355 
-66542 -692105 -63707 -691892 
-92856 -690091 -77071 -690040 
-77071 -690355 -63707 -690091 
-63707 -692084 -49909 -690355 
-49909 -692105 -46407 -692084 
-63707 -690048 -59905 -690040 
-59905 -690355 -46407 -690048 
-286409 -688366 -239431 -686425 
-239431 -690040 -226755 -688366 
-286409 -686369 -285755 -686277 
-285755 -686425 -226755 -686369 
-226755 -689821 -131094 -686425 
-131094 -690040 -113213 -689821 
-226755 -686375 -114488 -686425 
-114488 -686277 -113213 -686375 
-286409 -686271 -258046 -686277 
-258046 -686242 -123474 -686271 
-286409 -685814 -280870 -686242 
-280870 -685368 -123474 -685814 
-123474 -686266 -115608 -686242 
-115608 -686277 -113213 -686266 
-123474 -686216 -118330 -685368 
-118330 -686242 -113213 -686216 
-113213 -689809 -86680 -689774 
-86680 -690040 -74314 -689809 
-113213 -688479 -110472 -686277 
-110472 -689774 -74314 -688479 
-74314 -689953 -72551 -690040 
-72551 -689774 -46407 -689953 
-74314 -688304 -57705 -689774 
-57705 -686277 -46407 -688304 
-113213 -686231 -100691 -686277 
-100691 -686160 -89818 -686231 
-113213 -686008 -105185 -685368 
-105185 -686160 -89818 -686008 
-89818 -686215 -84040 -686160 
-84040 -686277 -46407 -686215 
-89818 -685431 -71256 -686160 
-71256 -685368 -46407 -685431 
-46407 -692491 -6131 -692538 
-6131 -691841  1371 -692491 
-46407 -691327 -12426 -690401 
-12426 -691841  1371 -691327 
 1371 -691956 13903 -691841 
13903 -692538 191151 -691956 
 1371 -691400 171583 -690401 
171583 -691841 191151 -691400 
-46407 -690285 56149 -690229 
56149 -690401 157121 -690285 
-46407 -690042 120613 -690229 
120613 -690040 157121 -690042 
157121 -690279 188857 -690401 
188857 -690229 191151 -690279 
157121 -690086 188630 -690040 
188630 -690229 191151 -690086 
191151 -690585 192530 -692538 
192530 -690442 193984 -690585 
191151 -690415 193133 -690442 
193133 -690401 193984 -690415 
193984 -690984 194350 -690442 
194350 -692538 194497 -690984 
193984 -690437 194429 -690401 
194429 -690442 194497 -690437 
191151 -690103 192464 -690401 
192464 -690101 193735 -690103 
191151 -690060 191398 -690101 
191398 -690040 193735 -690060 
193735 -690395 194018 -690401 
194018 -690101 194497 -690395 
193735 -690095 193903 -690101 
193903 -690040 194497 -690095 
-46407 -690006 -39200 -690040 
-39200 -689866 47026 -690006 
-46407 -689629 -16478 -689866 
-16478 -687568 47026 -689629 
47026 -689917 51701 -690040 
51701 -689866 57928 -689917 
47026 -688591 57379 -687568 
57379 -689866 57928 -688591 
-46407 -687433 -13726 -686886 
-13726 -687568 -1618 -687433 
-46407 -686567 -36232 -685368 
-36232 -686886 -1618 -686567 
-1618 -687130 -1420 -687568 
-1420 -686886 57928 -687130 
-1618 -686076 53123 -685368 
53123 -686886 57928 -686076 
57928 -689036 77817 -687582 
77817 -690040 83049 -689036 
57928 -687576 67726 -687568 
67726 -687582 83049 -687576 
83049 -689830 173067 -690040 
173067 -687582 194497 -689830 
83049 -687580 181060 -687568 
181060 -687582 194497 -687580 
57928 -685669 92542 -687568 
92542 -685613 117699 -685669 
57928 -685417 76790 -685368 
76790 -685613 117699 -685417 
117699 -687154 165803 -685613 
165803 -687568 194497 -687154 
117699 -685466 124733 -685613 
124733 -685368 194497 -685466 
-1048574 -685315 -1043980 -685368 
-1043980 -685071 -1041274 -685315 
-1048574 -680119 -1044704 -685071 
-1044704 -670650 -1041274 -680119 
-1041274 -685207 -1037331 -685071 
-1037331 -685368 -1030026 -685207 
-1041274 -683180 -1041127 -685071 
-1041127 -670650 -1030026 -683180 
-1048574 -670646 -1041163 -670631 
-1041163 -670650 -1030026 -670646 
-1030026 -685004 -1028007 -680968 
-1028007 -685368 -1026867 -685004 
-1030026 -673330 -1027492 -670650 
-1027492 -680968 -1026867 -673330 
-1026867 -682707 -1022768 -680968 
-1022768 -685368 -1022708 -682707 
-1026867 -673548 -1023703 -680968 
-1023703 -670650 -1022708 -673548 
-1030026 -670648 -1029227 -670631 
-1029227 -670650 -1022708 -670648 
-1048574 -649879 -1036392 -637550 
-1036392 -670631 -1033119 -649879 
-1048574 -631117 -1045012 -617062 
-1045012 -637550 -1033119 -631117 
-1033119 -668704 -1030563 -670631 
-1030563 -637550 -1030341 -668704 
-1033119 -626996 -1031727 -617062 
-1031727 -637550 -1030341 -626996 
-1048574 -612434 -1037490 -605570 
-1037490 -617062 -1033364 -612434 
-1048574 -598925 -1042639 -605570 
-1042639 -592768 -1033364 -598925 
-1033364 -614442 -1033231 -617062 
-1033231 -605570 -1030341 -614442 
-1033364 -600752 -1031934 -592768 
-1031934 -605570 -1030341 -600752 
-1030341 -649243 -1029497 -670631 
-1029497 -645246 -1026056 -649243 
-1030341 -642547 -1028735 -617062 
-1028735 -645246 -1026056 -642547 
-1026056 -665739 -1025801 -670631 
-1025801 -645246 -1022708 -665739 
-1026056 -641738 -1023353 -645246 
-1023353 -617062 -1022708 -641738 
-1030341 -601697 -1029224 -617062 
-1029224 -600625 -1025739 -601697 
-1030341 -593002 -1030300 -600625 
-1030300 -592768 -1025739 -593002 
-1025739 -615595 -1023778 -617062 
-1023778 -600625 -1022708 -615595 
-1025739 -598270 -1025517 -600625 
-1025517 -592768 -1022708 -598270 
-1022708 -684227 -1022362 -684124 
-1022362 -685368 -1020949 -684227 
-1022708 -683951 -1022087 -683030 
-1022087 -684124 -1020949 -683951 
-1020949 -685330 -1020466 -685368 
-1020466 -684124 -1020292 -685330 
-1020949 -683121 -1020806 -684124 
-1020806 -683030 -1020292 -683121 
-1022708 -679492 -1022424 -683030 
-1022424 -672736 -1022329 -679492 
-1022708 -671455 -1022477 -672736 
-1022477 -670631 -1022329 -671455 
-1022329 -679044 -1022269 -683030 
-1022269 -672736 -1020292 -679044 
-1022329 -670777 -1020986 -672736 
-1020986 -670631 -1020292 -670777 
-1020292 -684485 -973329 -684334 
-973329 -685368 -962570 -684485 
-1020292 -683596 -999904 -683030 
-999904 -684334 -962570 -683596 
-962570 -685178 -951506 -685368 
-951506 -684334 -938806 -685178 
-962570 -683480 -944011 -683030 
-944011 -684334 -938806 -683480 
-1020292 -676767 -1017307 -674824 
-1017307 -683030 -964275 -676767 
-1020292 -671859 -970005 -670631 
-970005 -674824 -964275 -671859 
-964275 -681894 -955773 -674824 
-955773 -683030 -938806 -681894 
-964275 -670754 -939544 -674824 
-939544 -670631 -938806 -670754 
-1022708 -651526 -973240 -644244 
-973240 -670631 -972833 -651526 
-1022708 -624660 -1018740 -644244 
-1018740 -617510 -972833 -624660 
-972833 -649144 -958432 -670631 
-958432 -644244 -945262 -649144 
-972833 -631237 -946729 -617510 
-946729 -644244 -945262 -631237 
-1022708 -603796 -1009228 -617510 
-1009228 -602723 -1008877 -603796 
-1022708 -600478 -1018712 -602723 
-1018712 -592768 -1008877 -600478 
-1008877 -610931 -994996 -602723 
-994996 -617510 -945262 -610931 
-1008877 -594694 -982096 -592768 
-982096 -602723 -945262 -594694 
-945262 -630526 -943997 -622399 
-943997 -670631 -943757 -630526 
-945262 -618796 -944802 -622399 
-944802 -617510 -943757 -618796 
-943757 -626654 -940830 -670631 
-940830 -622399 -938806 -626654 
-943757 -618466 -939835 -622399 
-939835 -617510 -938806 -618466 
-945262 -610711 -941529 -617510 
-941529 -610137 -941395 -610711 
-945262 -607030 -944582 -592768 
-944582 -610137 -941395 -607030 
-941395 -615420 -939756 -610137 
-939756 -617510 -938806 -615420 
-941395 -593137 -939089 -610137 
-939089 -592768 -938806 -593137 
-1048574 -27494 -1041014 264967 
-1041014 -592768 -1038567 -27494 
-1048574 295623 -1040373 335729 
-1040373 264967 -1038567 295623 
-1038567 -361529 -1024913 -592768 
-1024913 264967 -1009936 -361529 
-1038567 327285 -1010805 264967 
-1010805 335729 -1009936 327285 
-1048574 355424 -1037519 335729 
-1037519 358910 -1028676 355424 
-1048574 364543 -1046018 381193 
-1046018 358910 -1028676 364543 
-1028676 351518 -1014981 358910 
-1014981 335729 -1009936 351518 
-1028676 366262 -1021922 381193 
-1021922 358910 -1009936 366262 
-1009936 243687 -1002166 -592768 
-1002166 292677 -996163 243687 
-1009936 307205 -1006204 335729 
-1006204 292677 -996163 307205 
-996163 -228618 -994195 -592768 
-994195 292677 -994123 -228618 
-996163 326568 -994286 335729 
-994286 292677 -994123 326568 
-1009936 355314 -1009285 335729 
-1009285 370437 -1008840 355314 
-1009936 378410 -1009251 370437 
-1009251 381193 -1008840 378410 
-1008840 344646 -1003889 370437 
-1003889 335729 -994123 344646 
-1008840 375237 -995119 370437 
-995119 381193 -994123 375237 
-1048574 409812 -1037550 381193 
-1037550 471000 -1033630 409812 
-1048574 478637 -1044239 471000 
-1044239 479313 -1033630 478637 
-1033630 457669 -1030170 471000 
-1030170 381193 -1026174 457669 
-1033630 479284 -1033009 479313 
-1033009 471000 -1026174 479284 
-1048574 492391 -1044993 479313 
-1044993 516597 -1034835 492391 
-1048574 517707 -1041414 519731 
-1041414 516597 -1034835 517707 
-1034835 483246 -1028161 516597 
-1028161 479313 -1026174 483246 
-1034835 519442 -1026537 519731 
-1026537 516597 -1026174 519442 
-1026174 414244 -1024015 381193 
-1024015 417272 -1023045 414244 
-1026174 438957 -1024326 479313 
-1024326 417272 -1023045 438957 
-1023045 396187 -1022595 381193 
-1022595 417272 -994123 396187 
-1023045 436041 -1013389 479313 
-1013389 417272 -994123 436041 
-1026174 483978 -1007882 479313 
-1007882 501367 -1006377 483978 
-1026174 515533 -1018573 519731 
-1018573 501367 -1006377 515533 
-1006377 489172 -995550 479313 
-995550 501367 -994123 489172 
-1006377 514118 -1001975 501367 
-1001975 519731 -994123 514118 
-994123 -513547 -989805 -592768 
-989805 -502180 -986581 -513547 
-994123 -480935 -990340 -432245 
-990340 -502180 -986581 -480935 
-986581 -545447 -955374 -592768 
-955374 -502180 -948850 -545447 
-986581 -456147 -958426 -502180 
-958426 -432245 -948850 -456147 
-994123 -154815 -970539 -432245 
-970539 51779 -962974 -154815 
-994123 305836 -965365 381193 
-965365 51779 -962974 305836 
-962974 -14340 -949592 -432245 
-949592 51779 -948850 -14340 
-962974 297574 -960835 51779 
-960835 381193 -948850 297574 
-948850 -583756 -945711 -592768 
-945711 -582640 -941256 -583756 
-948850 -532177 -941714 -432245 
-941714 -582640 -941256 -532177 
-941256 -591814 -940041 -592768 
-940041 -582640 -938806 -591814 
-941256 -486413 -940993 -432245 
-940993 -582640 -938806 -486413 
-948850 -98513 -947046 -432245 
-947046 262082 -945679 -98513 
-948850 274496 -948041 381193 
-948041 262082 -945679 274496 
-945679 -325998 -942117 262082 
-942117 -432245 -938806 -325998 
-945679 293905 -939748 381193 
-939748 262082 -938806 293905 
-994123 381348 -994091 381193 
-994091 381726 -993739 381348 
-994123 470883 -994088 479697 
-994088 381726 -993739 470883 
-993739 381306 -983469 381726 
-983469 381193 -978516 381306 
-993739 382110 -986063 479697 
-986063 381726 -978516 382110 
-994123 480647 -985931 479697 
-985931 482486 -980345 480647 
-994123 492670 -984976 519731 
-984976 482486 -980345 492670 
-980345 481784 -980058 482486 
-980058 479697 -978516 481784 
-980345 501315 -978554 482486 
-978554 519731 -978516 501315 
-978516 391034 -969963 424450 
-969963 381193 -957056 391034 
-978516 464520 -964701 479697 
-964701 424450 -957056 464520 
-957056 397258 -950615 424450 
-950615 381193 -938806 397258 
-957056 448730 -953905 479697 
-953905 424450 -938806 448730 
-978516 489032 -967473 507181 
-967473 479697 -964193 489032 
-978516 510806 -976223 519731 
-976223 507181 -964193 510806 
-964193 492231 -956342 507181 
-956342 479697 -938806 492231 
-964193 510644 -960554 507181 
-960554 519731 -938806 510644 
-938806 -676799 -935683 -685368 
-935683 -675040 -908623 -676799 
-938806 -669124 -915364 -675040 
-915364 -667318 -908623 -669124 
-908623 -676984 -861017 -675040 
-861017 -685368 -720306 -676984 
-908623 -673923 -744930 -675040 
-744930 -667318 -720306 -673923 
-938806 -666470 -925872 -664384 
-925872 -667318 -905396 -666470 
-938806 -638150 -916800 -664384 
-916800 -593830 -905396 -638150 
-905396 -666343 -768701 -667318 
-768701 -664384 -720306 -666343 
-905396 -650718 -855668 -593830 
-855668 -664384 -720306 -650718 
-720306 -678865 -690718 -671974 
-690718 -685368 -679721 -678865 
-720306 -670741 -692416 -667318 
-692416 -671974 -679721 -670741 
-679721 -685322 -619133 -671974 
-619133 -685368 -617076 -685322 
-679721 -670427 -631794 -667318 
-631794 -671974 -617076 -670427 
-720306 -618001 -712948 -601367 
-712948 -667318 -629101 -618001 
-720306 -599278 -712935 -601367 
-712935 -593830 -629101 -599278 
-629101 -664583 -625253 -667318 
-625253 -601367 -617076 -664583 
-629101 -600023 -622211 -601367 
-622211 -593830 -617076 -600023 
-938806 -593530 -926412 -593830 
-926412 -593053 -909753 -593530 
-938806 -593002 -923389 -592821 
-923389 -593053 -909753 -593002 
-909753 -593752 -832368 -593053 
-832368 -593830 -633304 -593752 
-909753 -592957 -707783 -592821 
-707783 -593053 -633304 -592957 
-938806 -592817 -769111 -592768 
-769111 -592821 -633304 -592817 
-633304 -592963 -632768 -593830 
-632768 -592871 -627211 -592963 
-633304 -592856 -631753 -592871 
-631753 -592821 -627211 -592856 
-627211 -593715 -625752 -592871 
-625752 -593830 -617076 -593715 
-627211 -592868 -626872 -592871 
-626872 -592821 -617076 -592868 
-633304 -592775 -621535 -592768 
-621535 -592821 -617076 -592775 
-617076 -684542 -616875 -685368 
-616875 -683074 -616765 -684542 
-617076 -680129 -616927 -664250 
-616927 -683074 -616765 -680129 
-616765 -683307 -602560 -685368 
-602560 -683074 -592794 -683307 
-616765 -680557 -599503 -683074 
-599503 -664250 -592794 -680557 
-617076 -606151 -616850 -594519 
-616850 -664250 -602618 -606151 
-617076 -594283 -603404 -594519 
-603404 -593830 -602618 -594283 
-602618 -608800 -601956 -594519 
-601956 -664250 -592794 -608800 
-602618 -593956 -602288 -594519 
-602288 -593830 -592794 -593956 
-592794 -684363 -590382 -682787 
-590382 -685368 -585692 -684363 
-592794 -675707 -592539 -682787 
-592539 -664250 -585692 -675707 
-585692 -685312 -571980 -682787 
-571980 -685368 -538728 -685312 
-585692 -678370 -556337 -664250 
-556337 -682787 -538728 -678370 
-592794 -651055 -565256 -664250 
-565256 -604950 -550822 -651055 
-592794 -601350 -552575 -593830 
-552575 -604950 -550822 -601350 
-550822 -609189 -541871 -604950 
-541871 -664250 -538728 -609189 
-550822 -603185 -549353 -604950 
-549353 -593830 -538728 -603185 
-617076 -593758 -609678 -593830 
-609678 -593681 -607428 -593758 
-617076 -593667 -611078 -593681 
-611078 -593617 -607428 -593667 
-607428 -593694 -602595 -593830 
-602595 -593681 -578946 -593694 
-607428 -593667 -581223 -593617 
-581223 -593681 -578946 -593667 
-617076 -593374 -615796 -592771 
-615796 -593617 -592120 -593374 
-617076 -592770 -594106 -592768 
-594106 -592771 -592120 -592770 
-592120 -593224 -583628 -592771 
-583628 -593617 -578946 -593224 
-592120 -592770 -581446 -592768 
-581446 -592771 -578946 -592770 
-578946 -593807 -541034 -593830 
-541034 -593708 -540736 -593807 
-578946 -593670 -554280 -593617 
-554280 -593708 -540736 -593670 
-540736 -593823 -540188 -593708 
-540188 -593830 -538728 -593823 
-540736 -593624 -539512 -593708 
-539512 -593617 -538728 -593624 
-578946 -593025 -578849 -592887 
-578849 -593617 -577026 -593025 
-578946 -592825 -577264 -592768 
-577264 -592887 -577026 -592825 
-577026 -593369 -559723 -592887 
-559723 -593617 -538728 -593369 
-577026 -592817 -562104 -592768 
-562104 -592887 -538728 -592817 
-938806 -382934 -928254 -592768 
-928254 -325941 -926190 -382934 
-938806 -96898 -936133 -325941 
-936133 317126 -926190 -96898 
-926190 -477318 -864703 -592768 
-864703 -325941 -860157 -477318 
-926190 185188 -880775 -325941 
-880775 317126 -860157 185188 
-938806 346279 -911665 317126 
-911665 379342 -903804 346279 
-938806 383370 -914749 403613 
-914749 379342 -903804 383370 
-903804 329943 -881799 379342 
-881799 317126 -860157 329943 
-903804 395670 -868702 403613 
-868702 379342 -860157 395670 
-860157 -364972 -859233 -592768 
-859233 -24574 -858783 -364972 
-860157 139641 -859495 -24574 
-859495 317126 -858783 139641 
-858783 -434589 -834567 -592768 
-834567 -24574 -781687 -434589 
-858783 256458 -793498 -24574 
-793498 317126 -781687 256458 
-860157 323810 -802262 338799 
-802262 317126 -782925 323810 
-860157 403057 -838971 403613 
-838971 338799 -782925 403057 
-782925 322800 -781698 317126 
-781698 338799 -781687 322800 
-782925 385285 -782038 338799 
-782038 403613 -781687 385285 
-938806 410994 -932364 411693 
-932364 403613 -928662 410994 
-938806 417768 -934464 419321 
-934464 411693 -928662 417768 
-928662 410350 -924377 411693 
-924377 403613 -921482 410350 
-928662 417731 -924445 419321 
-924445 411693 -921482 417731 
-938806 420993 -937395 424836 
-937395 419321 -933546 420993 
-938806 462717 -934962 424836 
-934962 519731 -933546 462717 
-933546 422961 -932042 424836 
-932042 419321 -921482 422961 
-933546 515802 -923201 519731 
-923201 424836 -921482 515802 
-921482 412733 -848727 418861 
-848727 403613 -815646 412733 
-921482 419078 -908236 418861 
-908236 419321 -815646 419078 
-815646 408962 -801423 418861 
-801423 403613 -781687 408962 
-815646 418957 -809012 419321 
-809012 418861 -781687 418957 
-921482 504844 -835863 419321 
-835863 516019 -833574 504844 
-921482 519139 -854763 519731 
-854763 516019 -833574 519139 
-833574 512531 -816804 516019 
-816804 419321 -781687 512531 
-833574 519155 -789779 519731 
-789779 516019 -781687 519155 
-781687 -575958 -780935 -592768 
-780935 -459244 -779498 -575958 
-781687 -442254 -781221 -433249 
-781221 -459244 -779498 -442254 
-779498 -497780 -686050 -592768 
-686050 -459244 -555529 -497780 
-779498 -450659 -635700 -459244 
-635700 -433249 -555529 -450659 
-781687 -382044 -773630 -433249 
-773630 -167120 -732724 -382044 
-781687 -45024 -773174 -167120 
-773174 403613 -732724 -45024 
-732724 -347429 -582051 -167120 
-582051 -433249 -555529 -347429 
-732724 365597 -591586 403613 
-591586 -167120 -555529 365597 
-555529 -588945 -554912 -592768 
-554912 -465241 -552849 -588945 
-555529 -462296 -554652 -433249 
-554652 -465241 -552849 -462296 
-552849 -490819 -552033 -465241 
-552033 -592768 -538728 -490819 
-552849 -434041 -551908 -433249 
-551908 -465241 -538728 -434041 
-555529 -86945 -552750 81937 
-552750 -433249 -552027 -86945 
-555529 115453 -553155 81937 
-553155 403613 -552027 115453 
-552027 64282 -541245 -433249 
-541245 81937 -538728 64282 
-552027 265420 -540310 81937 
-540310 403613 -538728 265420 
-781687 404947 -771160 404978 
-771160 403613 -765072 404947 
-781687 407802 -772212 414301 
-772212 404978 -765072 407802 
-765072 404793 -760628 404978 
-760628 403613 -758023 404793 
-765072 406995 -762390 414301 
-762390 404978 -758023 406995 
-781687 485817 -779893 414301 
-779893 494812 -769995 485817 
-781687 504653 -770614 494812 
-770614 519731 -769995 504653 
-769995 475686 -759954 494812 
-759954 414301 -758023 475686 
-769995 519164 -765865 494812 
-765865 519731 -758023 519164 
-758023 408906 -745752 403613 
-745752 410719 -742578 408906 
-758023 412743 -746285 410719 
-746285 414301 -742578 412743 
-742578 409327 -615060 403613 
-615060 410719 -538728 409327 
-742578 413924 -691778 410719 
-691778 414301 -538728 413924 
-758023 418488 -693935 414301 
-693935 419848 -628901 418488 
-758023 470542 -747077 519731 
-747077 419848 -628901 470542 
-628901 416377 -610999 414301 
-610999 419848 -538728 416377 
-628901 517819 -571204 519731 
-571204 419848 -538728 517819 
-1048574 521775 -1046047 615060 
-1046047 519731 -1035232 521775 
-1048574 882079 -1045026 906483 
-1045026 615060 -1035232 882079 
-1035232 522368 -1007480 519731 
-1007480 615060 -1007439 522368 
-1035232 660326 -1022145 615060 
-1022145 906483 -1007439 660326 
-1048574 906909 -1043434 907127 
-1043434 906483 -1034136 906909 
-1048574 909965 -1038033 912845 
-1038033 907127 -1034136 909965 
-1034136 906895 -1018882 907127 
-1018882 906483 -1007439 906895 
-1034136 912051 -1020912 907127 
-1020912 912845 -1007439 912051 
-1007439 656528 -1007002 519731 
-1007002 813366 -1003005 656528 
-1007439 822765 -1003456 906483 
-1003456 813366 -1003005 822765 
-1003005 666458 -1002484 519731 
-1002484 813366 -998856 666458 
-1003005 871224 -1000240 906483 
-1000240 813366 -998856 871224 
-1007439 909880 -1006948 912555 
-1006948 906483 -1003803 909880 
-1007439 912702 -1006728 912845 
-1006728 912555 -1003803 912702 
-1003803 910170 -999208 912555 
-999208 906483 -998856 910170 
-1003803 912712 -1003512 912555 
-1003512 912845 -998856 912712 
-1048574 936456 -1045877 955297 
-1045877 912845 -1021956 936456 
-1048574 958305 -1023637 962465 
-1023637 955297 -1021956 958305 
-1021956 944644 -1017724 912845 
-1017724 955297 -1004001 944644 
-1021956 957358 -1008836 955297 
-1008836 962465 -1004001 957358 
-1048574 969038 -1045227 962465 
-1045227 972245 -1038417 969038 
-1048574 977915 -1042743 972245 
-1042743 980356 -1038417 977915 
-1038417 965052 -1021560 962465 
-1021560 972245 -1004001 965052 
-1038417 980142 -1009565 972245 
-1009565 980356 -1004001 980142 
-1004001 915112 -1002825 916250 
-1002825 912845 -1002002 915112 
-1004001 952086 -1002736 916250 
-1002736 962465 -1002002 952086 
-1002002 913831 -999969 912845 
-999969 916250 -998856 913831 
-1002002 960632 -1001087 962465 
-1001087 916250 -998856 960632 
-1004001 968518 -1003366 968821 
-1003366 962465 -1001702 968518 
-1004001 969376 -1003408 980356 
