 881 1112 440766
70889 305668 -443340 -12143 
-52043 369817 -566272 52006 
-48499 444112 -562728 126301 
-535723 -344233 -1049952 -662044 
-505110 -485216 -1019339 -803027 
-107473 334658 -621702 16847 
114875 478652 -399354 160841 
 3701 320836 -510528  3025 
35606 362278 -478623 44467 
-468055 -443374 -982284 -761185 
 9506 486004 -504723 168193 
-586317 -500334 -1100546 -818145 
100699 442954 -413530 125143 
-588089 -373714 -1102318 -691525 
-51083 389655 -565312 71844 
-17563 431548 -531792 113737 
134616 386559 -379613 68748 
126679 311773 -387550 -6038 
-585514 -275154 -1099743 -592965 
43820 388910 -470409 71099 
-14665 373480 -528894 55669 
99084 346515 -415145 28704 
-80404 329198 -594633 11387 
-370817 -397920 -885046 -715731 
-108599 464092 -622828 146281 
-71221 393206 -585450 75395 
-34969 416255 -549198 98444 
-8057 473475 -522286 155664 
73141 318596 -441088   785 
-420848 -480695 -935077 -798506 
19492 331175 -494737 13364 
109476 317537 -404753  -274 
-377748 -470808 -891977 -788619 
133324 315761 -380905 -2050 
-96998 411405 -611227 93594 
-590987 -387886 -1105216 -705697 
108913 504629 -405316 186818 
-385076 -294662 -899305 -612473 
-50114 324507 -564343  6696 
128008 347262 -386221 29451 
-603557 -336462 -1117786 -654273 
-29007 457893 -543236 140082 
-522996 -341398 -1037225 -659209 
79029 337620 -435200 19809 
-48665 478895 -562894 161084 
-542654 -320396 -1056883 -638207 
-17083 433065 -531312 115254 
115355 543430 -398874 225619 
 9986 475562 -504243 157751 
52200 477274 -462029 159463 
-441789 -322017 -956018 -639828 
91673 440184 -422556 122373 
-402316 -359107 -916545 -676918 
-539433 -306272 -1053662 -624083 
-529604 -366409 -1043833 -684220 
24808 502016 -489421 184205 
-469181 -297275 -983410 -615086 
89255 388802 -424974 70991 
-404734 -410489 -918963 -728300 
64447 395692 -449782 77881 
-422777 -392653 -937006 -710464 
-111174 357588 -625403 39777 
-39639 296492 -553868 -21319 
-62361 392679 -576590 74868 
-556350 -406612 -1070579 -724423 
-111497 530091 -625726 212280 
65656 285586 -448573 -32225 
-421568 -502759 -935797 -820570 
-67031 418496 -581260 100685 
36732 488797 -477497 170986 
34637 534720 -479592 216909 
16428 463557 -497801 145746 
-607747 -391022 -1121976 -708833 
-86366 436280 -600595 118469 
-573590 -352065 -1087819 -669876 
-107953 348157 -622182 30346 
-595177 -440188 -1109406 -757999 
-8703 296667 -522932 -21144 
-502692 -502624 -1016921 -820435 
-80561 291840 -594790 -25971 
-567785 -496505 -1082014 -814316 
-28204 453043 -542433 135232 
13373 308763 -500856 -9048 
-476435 -483763 -990664 -801574 
132115 503018 -382114 185207 
16105 407763 -498124 89952 
123089 376010 -391140 58199 
-93777 520900 -608006 203089 
-587766 -278391 -1101995 -596202 
-119231 389426 -633460 71615 
70566 511071 -443663 193260 
-423423 -288220 -937652 -606031 
-6285 328023 -520514 10212 
-84594 323718 -598823  5907 
-571818 -464627 -1086047 -782438 
85711 406403 -428518 88592 
-584545 -282392 -1098774 -600203 
-87492 309821 -601721 -7990 
77820 522174 -436409 204363 
-479010 -468782 -993239 -786593 
12727 435250 -501502 117439 
 7411 516379 -506818 198568 
105046 321916 -409183  4105 
-19501 478673 -533730 160862 
-87335 534296 -601564 216485 
19815 360927 -494414 43116 
-474174 -438364 -988403 -756175 
-1615 310519 -515844 -7292 
-65416 530146 -579645 212335 
-559405 -269145 -1073634 -586956 
62029 443192 -452200 125381 
-425195 -345153 -939424 -662964 
-582607 -361983 -1096836 -679794 
13530 313714 -500699 -4097 
-103763 338196 -617992 20385 
-600336 -465276 -1114565 -783087 
-48176 351937 -562405 34126 
49459 545398 -464770 227587 
-78632 415021 -592861 97210 
42694 489007 -471535 171196 
-451295 -310284 -965524 -628095 
-2741 470559 -516970 152748 
-496730 -328732 -1010959 -646543 
122609 529140 -391620 211329 
116730 434457 -397499 116646 
-370494 -353888 -884723 -671699 
106338 432285 -407891 114474 
-387651 -367006 -901880 -684817 
-100219 450458 -614448 132647 
-587443 -337887 -1101672 -655698 
108830 401903 -405399 84092 
-88941 459894 -603170 142083 
127925 511483 -386304 193672 
-366064 -287808 -880293 -605619 
-376373 -446593 -890602 -764404 
19815 374551 -494414 56740 
-42703 401747 -556932 83936 
-536692 -397544 -1050921 -715355 
-519129 -479375 -1033358 -797186 
-33031 322040 -547260  4229 
-529604 -481432 -1043833 -799243 
15625 510560 -498604 192749 
122849 364468 -391380 46657 
59131 374397 -455098 56586 
-36418 402621 -550647 84810 
10632 417715 -503597 99904 
-108276 443788 -622505 125977 
-602265 -355503 -1116494 -673314 
104889 480404 -409340 162593 
-44955 321793 -559184  3982 
-532179 -466552 -1046408 -784363 
-116979 489841 -631208 172030 
-61392 394080 -575621 76269 
-555381 -405211 -1069610 -723022 
32385 413639 -481844 95828 
-461604 -385652 -975833 -703463 
 9183 378366 -505046 60555 
-54138 472725 -568367 154914 
114635 331000 -399594 13189 
-457257 -453825 -971486 -771636 
-404734 -283433 -918963 -601244 
-589861 -476188 -1104090 -793999 
-617253 -477198 -1131482 -795009 
130666 408307 -383563 90496 
-126642 408307 -640871 90496 
-613866 -380038 -1128095 -697849 
-88618 532739 -602847 214928 
-585191 -270733 -1099420 -588544 
-121649 304185 -635878 -13626 
-615638 -495106 -1129867 -812917 
-11121 432264 -525350 114453 
-505110 -367027 -1019339 -684838 
50262 359719 -463967 41908 
-443727 -439572 -957956 -757383 
137597 454399 -376632 136588 
-594854 -390358 -1109083 -708169 
16751 421970 -497478 104159 
-477238 -377321 -991467 -695132 
57276 298498 -456953 -19313 
-117302 416122 -631531 98311 
-125036 423234 -639265 105423 
25777 490553 -488452 172742 
-468212 -308738 -982441 -626549 
89818 333024 -424411 15213 
-50760 411236 -564989 93425 
-9672 486586 -523901 168775 
-511718 -292045 -1025947 -609856 
124381 368307 -389848 50496 
-512364 -304450 -1026593 -622261 
28518 377371 -485711 59560 
-496896 -277873 -1011125 -595684 
92319 544909 -421910 227098 
30770 423128 -483459 105317 
98281 376052 -415948 58241 
130989 512201 -383240 194390 
-110048 294003 -624277 -23808 
127205 413495 -387024 95684 
-580355 -312744 -1094584 -630555 
-82656 330871 -596885 13060 
-569880 -457474 -1084109 -775285 
-24171 551116 -538400 233305 
40359 313309 -473870 -4502 
-456214 -490163 -970443 -807974 
-9192 294170 -523421 -23641 
-503181 -505121 -1017410 -822932 
-577780 -324743 -1092009 -642554 
-42860 450269 -557089 132458 
-530084 -338076 -1044313 -655887 
-614189 -273155 -1128418 -590966 
69117 329342 -445112 11531 
-418107 -459003 -932336 -776814 
116084 408400 -398145 90589 
-377905 -390891 -892134 -708702 
-566982 -447456 -1081211 -765267 
98927 429392 -415302 111581 
47530 424115 -466699 106304 
-449043 -379357 -963272 -697168 
-509457 -289361 -1023686 -607172 
-100865 377004 -615094 59193 
93528 396121 -420701 78310 
-105858 342613 -620087 24802 
-43829 421734 -558058 103923 
72504 402527 -441725 84716 
-424069 -400945 -938298 -718756 
74599 466547 -439630 148736 
-99093 317961 -613322   150 
-593082 -481330 -1107311 -799141 
-561020 -489386 -1075249 -807197 
-403608 -388838 -917837 -706649 
-29810 302358 -544039 -15453 
-55430 333882 -569659 16071 
-511718 -271590 -1025947 -589401 
 2732 520834 -511497 203023 
-491257 -278457 -1005486 -596268 
37055 332146 -477174 14335 
-456934 -467145 -971163 -784956 
70889 310418 -443340 -7393 
-416335 -477927 -930564 -795738 
-51240 444266 -565469 126455 
-538464 -344079 -1052693 -661890 
75725 485850 -438504 168039 
-61549 536802 -575778 218991 
-40442 386660 -554671 68849 
-550868 -506765 -1065097 -824576 
36732 478090 -477497 160279 
-90067 339169 -604296 21358 
13853 518186 -500376 200375 
-473371 -270159 -987600 -587970 
-11767 495206 -525996 177395 
-2418 452567 -516647 134756 
  480 336311 -513749 18500 
86117 372344 -428112 54533 
124224 337266 -390005 19455 
-43183 293986 -557412 -23825 
111774 305576 -402455 -12235 
 1772 382003 -512457 64192 
51877 521719 -462352 203908 
-435347 -266626 -949576 -584437 
-86043 507716 -600272 189905 
42048 386051 -472181 68240 
-120200 490289 -634429 172478 
121880 352658 -392349 34847 
-372109 -446633 -886338 -764444 
28675 336060 -485554 18249 
36086 459788 -478143 141977 
-118908 361606 -633137 43795 
32219 525559 -482010 207748 
-58005 374677 -572234 56866 
115198 510153 -399031 192342 
-120523 415137 -634752 97326 
-614512 -384154 -1128741 -701965 
135013 537879 -379216 220068 
-358976 -261412 -873205 -579223 
102794 315887 -411435 -1924 
18366 404300 -495863 86489 
 7411 527977 -506818 210166 
-94746 475824 -608975 158013 
66699 390304 -447530 72493 
16428 455906 -497801 138095 
-36898 296465 -551127 -21346 
-524122 -491880 -1038351 -809691 
-21430 478367 -535659 160556 
-518003 -325105 -1032232 -642916 
81844 428368 -432385 110557 
-405380 -359977 -919609 -677788 
131072 317979 -383157   168 
-358736 -474547 -872965 -792358 
-23848 490847 -538077 173036 
-488839 -260512 -1003068 -578323 
-85074 435967 -599303 118156 
-6285 397702 -520514 79891 
-39159 451908 -553388 134097 
119305 430620 -394924 112809 
-374684 -368671 -888913 -686482 
125996 354657 -388233 36846 
-367993 -444634 -882222 -762445 
129097 298880 -385132 -18931 
-367476 -504592 -881705 -822403 
-57202 300610 -571431 -17201 
-551191 -498681 -1065420 -816492 
  480 479401 -513749 161590 
-486744 -308944 -1000973 -626755 
70732 349781 -443497 31970 
-124390 450586 -638619 132775 
-551034 -277081 -1065263 -594892 
-20304 431539 -534533 113728 
-51563 482072 -565792 164261 
-545552 -317219 -1059781 -635030 
115281 432553 -398948 114742 
-381292 -370919 -895521 -688730 
-32228 508761 -546457 190950 
18846 375619 -495383 57808 
-475143 -423672 -989372 -741483 
-78632 466816 -592861 149005 
-572621 -332475 -1086850 -650286 
34157 318166 -480072   355 
-46081 483218 -560310 165407 
-59297 474108 -573526 156297 
63801 543336 -450428 225525 
39953 433071 -474276 115260 
59288 472782 -454941 154971 
-434701 -326509 -948930 -644320 
75162 302963 -439067 -14848 
-580678 -354804 -1094907 -672615 
14979 403503 -499250 85692 
-479010 -395788 -993239 -713599 
 7891 473742 -506338 155931 
-486098 -325549 -1000327 -643360 
-119231 502765 -633460 184954 
-615804 -300707 -1130033 -618518 
-577780 -253915 -1092009 -571726 
53169 354580 -461060 36769 
-32874 499785 -547103 181974 
-520098 -288560 -1034327 -606371 
-109891 407690 -624120 89879 
75236 400732 -438993 82921 
-104732 308099 -618961 -9712 
-591956 -480246 -1106185 -798057 
14656 436340 -499573 118529 
58808 536914 -455421 219103 
-59297 513220 -573526 195409 
-553286 -286071 -1067515 -603882 
45112 444212 -469117 126401 
-93131 543373 -607360 225562 
-587120 -255918 -1101349 -573729 
-82822 472527 -597051 154716 
-576811 -326764 -1091040 -644575 
74276 422368 -439953 104557 
-422297 -381104 -936526 -698915 
-548127 -306748 -1062356 -624559 
83782 295385 -430447 -22426 
-512041 -332643 -1026270 -650454 
-112789 317117 -627018  -694 
-606778 -482174 -1121007 -799985 
87003 544932 -427226 227121 
-51563 315028 -565792 -2783 
103597 531603 -410632 213792 
-20627 385965 -534856 68154 
-514616 -413326 -1028845 -731137 
 -646 540063 -514875 222252 
-487870 -248282 -1002099 -566093 
-40931 302023 -555160 -15788 
-534920 -497268 -1049149 -815079 
-586151 -283561 -1100380 -601372 
47207 487382 -467022 169571 
60580 340411 -453649 22600 
-435993 -463061 -950222 -780872 
-71378 341255 -585607 23444 
43017 528319 -471212 210508 
-444207 -260026 -958436 -577837 
-48499 285867 -562728 -31944 
96343 519060 -417886 201249 
-103440 417598 -617669 99787 
-590664 -370747 -1104893 -688558 
-84271 336660 -598500 18849 
87483 479992 -426746 162181 
126882 392677 -387347 74866 
-558122 -383336 -1072351 -701147 
129577 285835 -384652 -31976 
-364412 -513456 -878641 -831267 
-482877 -331837 -997106 -649648 
95217 387840 -419012 70029 
-13862 348681 -528091 30870 
100699 458550 -413530 140739 
-392810 -473476 -907039 -791287 
-444687 -324322 -958916 -642133 
137394 338669 -376835 20858 
 5150 402348 -509079 84537 
-90233 357943 -604462 40132 
-584222 -441348 -1098451 -759159 
-36741 501075 -550970 183264 
-530730 -298216 -1044959 -616027 
-6128 295985 -520357 -21826 
-17240 336979 -531469 19168 
-121649 312554 -635878 -5257 
85065 543289 -429164 225478 
-408924 -256002 -923153 -573813 
-472402 -252603 -986631 -570414 
12404 295676 -501825 -22135 
71535 444071 -442694 126260 
-422454 -355220 -936683 -673031 
22390 325440 -491839  7629 
-464834 -462905 -979063 -780716 
-75411 433041 -589640 115230 
-54950 355985 -569179 38174 
-603557 -384625 -1117786 -702436 
-68960 429796 -583189 111985 
-562949 -369495 -1077178 -687306 
-576488 -350904 -1090717 -668715 
-53981 293905 -568210 -23906 
  803 434589 -513426 116778 
86837 467624 -427392 149813 
108110 447620 -406119 129809 
-385879 -351671 -900108 -669482 
51877 458218 -462352 140407 
-75411 409219 -589640 91408 
 1606 344685 -512623 26874 
-492383 -454606 -1006612 -772417 
104160 379615 -410069 61804 
47687 460502 -466542 142691 
-10964 323540 -525193  5729 
-504953 -475751 -1019182 -793562 
-101511 490091 -615740 172280 
59611 416841 -454618 99030 
-92162 420925 -606391 103114 
-588735 -382547 -1102964 -700358 
67022 409988 -447207 92177 
-11601 440616 -525830 122805 
136785 367388 -377444 49577 
-357204 -431903 -871433 -749714 
 8048 452044 -506181 134233 
-485941 -347247 -1000170 -665058 
117856 448265 -396373 130454 
-369368 -340080 -883597 -657891 
79426 498554 -434803 180743 
-414563 -300737 -928792 -618548 
-564564 -347421 -1078793 -665232 
122286 446298 -391943 128487 
-371703 -352993 -885932 -670804 
-62518 508261 -576747 190450 
-596469 -337832 -1110698 -655643 
54295 498218 -459934 180407 
-439694 -301073 -953923 -618884 
-60266 533592 -574495 215781 
-600659 -286368 -1114888 -604179 
61706 365243 -452523 47432 
-432283 -434048 -946512 -751859 
101502 413891 -412727 96080 
-53981 299150 -568210 -18661 
-541205 -489195 -1055434 -807006 
-51083 355333 -565312 37522 
-545072 -443958 -1059301 -761769 
29321 481457 -484908 163646 
-457903 -306888 -972132 -624699 
 2898 492210 -511331 174399 
-491091 -307081 -1005320 -624892 
-80404 377453 -594633 59642 
-574393 -421838 -1088622 -739649 
-73316 343503 -587545 25692 
-567305 -455788 -1081534 -773599 
16428 468444 -497801 150633 
-45278 283711 -559507 -34100 
-532502 -504634 -1046731 -822445 
-60746 334843 -574975 17032 
-44152 396016 -558381 78205 
-62518 411997 -576747 94186 
-86689 532882 -600918 215071 
-610968 -279611 -1125197 -597422 
-7577 438136 -521806 120325 
-494801 -350209 -1009030 -668020 
106818 352429 -407411 34618 
-380406 -435916 -894635 -753727 
-512521 -450200 -1026750 -768011 
-8546 337855 -522775 20044 
-502535 -461436 -1016764 -779247 
-13216 299817 -527445 -17994 
-583253 -383127 -1097482 -700938 
-560051 -371570 -1074280 -689381 
-569400 -330274 -1083629 -648085 
-609999 -321863 -1124228 -639674 
117293 347776 -396936 29965 
-83302 300013 -597531 -17798 
-570526 -488332 -1084755 -806143 
52200 336418 -462029 18607 
-441789 -462873 -956018 -780684 
-2418 426970 -516647 109159 
-496407 -372321 -1010636 -690132 
-566336 -493732 -1080565 -811543 
118742 362735 -395487 44924 
79592 447888 -434637 130077 
70889 334218 -443340 16407 
-120200 381408 -634429 63597 
-49948 297401 -564177 -20410 
-537172 -490944 -1051401 -808755 
-531856 -393851 -1046085 -711662 
37858 380471 -476371 62660 
-456131 -418820 -970360 -736631 
43340 441366 -470889 123555 
42694 426708 -471535 108897 
 5639 307987 -508590 -9824 
85554 461254 -428675 143443 
-411019 -342218 -925248 -660029 
-11767 420862 -525996 103051 
70086 396716 -444143 78905 
-426487 -406756 -940716 -724567 
-586797 -268857 -1101026 -586668 
24328 528306 -489901 210495 
-472245 -275166 -986474 -592977 
-10798 404081 -525027 86270 
-504787 -395210 -1019016 -713021 
-558445 -314881 -1072674 -632692 
-15957 427026 -530186 109215 
-509946 -372265 -1024175 -690076 
-88295 373122 -602524 55311 
-582284 -426169 -1096513 -743980 
45592 456886 -468637 139075 
74433 302380 -439796 -15431 
57193 501527 -457036 183716 
40276 348029 -473953 30218 
-47853 362279 -562082 44468 
138557 452727 -375672 134916 
-95069 469127 -609298 151316 
-15311 474446 -529540 156635 
-509300 -324845 -1023529 -642656 
104889 444962 -409340 127151 
-78309 286940 -592538 -30871 
-565533 -501405 -1079762 -819216 
-86043 528454 -600272 210643 
50262 486698 -463967 168887 
54295 288611 -459934 -29200 
-3387 354681 -517616 36870 
-85720 498659 -599949 180848 
-572944 -289686 -1087173 -607497 
-96675 523103 -610904 205292 
-57682 355533 -571911 37722 
-542977 -285185 -1057206 -602996 
21910 415188 -492319 97377 
-472079 -384103 -986308 -701914 
-38836 337407 -553065 19596 
-532825 -461884 -1047054 -779695 
 1126 300599 -513103 -17212 
122046 407828 -392183 90017 
-371943 -391463 -886172 -709274 
62029 417796 -452200 99985 
-425195 -370549 -939424 -688360 
-42537 491098 -556766 173287 
-24171 457369 -538400 139558 
-511395 -330976 -1025624 -648787 
-89910 517200 -604139 199389 
108553 291681 -405676 -26130 
99730 510263 -414499 192452 
-394259 -289028 -908488 -606839 
98281 525549 -415948 207738 
-395708 -273742 -909937 -591553 
21264 375835 -492965 58024 
-80404 339379 -594633 21568 
-45601 428657 -559830 110846 
-540882 -501733 -1055111 -819544 
 7891 471358 -506338 153547 
-67677 487562 -581906 169751 
78946 429329 -435283 111518 
-415043 -369962 -929272 -687773 
-25140 384764 -539369 66953 
-519129 -414527 -1033358 -732338 
106015 515125 -408214 197314 
-387974 -284166 -902203 -601977 
65010 357005 -449219 39194 
31093 331484 -483136 13673 
-462896 -467807 -977125 -785618 
-599044 -353222 -1113273 -671033 
122932 395348 -391297 77537 
-371057 -403943 -885286 -721754 
-55753 466999 -569982 149188 
11758 494030 -502471 176219 
-482231 -305261 -996460 -623072 
-108276 420800 -622505 102989 
 -812 493809 -515041 175998 
-494801 -305482 -1009030 -623293 
114229 533778 -400000 215967 
-379760 -265513 -893989 -583324 
-74119 349464 -588348 31653 
88046 314846 -426183 -2965 
-44309 370398 -558538 52587 
-611291 -253816 -1125520 -571627 
24005 414373 -490224 96562 
-504953 -267333 -1019182 -585144 
-35772 532446 -550001 214635 
-9995 357386 -524224 39575 
 8860 383414 -505369 65603 
79269 373708 -434960 55897 
39796 522685 -474433 204874 
39630 479368 -474599 161557 
72181 379867 -442048 62056 
-415043 -408478 -929272 -726289 
80801 322080 -433428  4269 
-581647 -326325 -1095876 -644136 
-26266 338214 -540495 20403 
-513490 -450131 -1027719 -767942 
-110694 308859 -624923 -8952 
-604683 -490432 -1118912 -808243 
38181 506394 -476048 188583 
-455808 -292897 -970037 -610708 
-69606 519515 -583835 201704 
95217 452180 -419012 134369 
-398772 -347111 -913001 -664922 
-85074 393186 -599303 75375 
-18209 300494 -532438 -17317 
-13216 543953 -527445 226142 
-72827 389900 -587056 72089 
11278 475466 -502951 157655 
-482711 -323825 -996940 -641636 
73141 425753 -441088 107942 
-420848 -373538 -935077 -691349 
-413917 -262015 -928146 -579826 
90224 474048 -424005 156237 
-397000 -314297 -911229 -632108 
88775 392835 -425454 75024 
-405214 -406456 -919443 -724267 
-78789 333427 -593018 15616 
-75568 356404 -589797 38593 
-562792 -431941 -1077021 -749752 
-86366 344040 -600595 26229 
-580355 -455251 -1094584 -773062 
81364 281722 -432865 -36089 
116167 381147 -398062 63336 
83782 486930 -430447 169119 
51231 499135 -462998 181324 
-442758 -300156 -956987 -617967 
 3378 295236 -510851 -22575 
-490611 -504055 -1004840 -821866 
37212 398400 -477017 80589 
-456777 -400891 -971006 -718702 
-21107 359805 -535336 41994 
33188 322942 -481041  5131 
-460801 -476349 -975030 -794160 
-103283 350516 -617512 32705 
-597272 -448775 -1111501 -766586 
60820 334693 -453409 16882 
102065 417464 -412164 99653 
-23525 360496 -537754 42685 
-517514 -438795 -1031743 -756606 
35929 353740 -478300 35929 
-458060 -445551 -972289 -763362 
-97321 528268 -611550 210457 
104889 326120 -409340  8309 
-391684 -477352 -905913 -795163 
26903 438622 -487326 120811 
-467086 -360669 -981315 -678480 
-111820 353255 -626049 35444 
-608393 -450217 -1122622 -768028 
-120523 483901 -634752 166090 
114875 449900 -399354 132089 
-487870 -402657 -1002099 -720468 
-115041 422935 -629270 105124 
-611614 -380537 -1125843 -698348 
29644 281201 -484585 -36610 
-457580 -507144 -971809 -824955 
66136 367333 -448093 49522 
-116656 368334 -630885 50523 
59611 408146 -454618 90335 
138963 317816 -375266     5 
30290 465601 -483939 147790 
-600659 -365418 -1114888 -683229 
65250 529429 -448979 211618 
-428739 -269862 -942968 -587673 
-12570 510500 -526799 192689 
-506559 -288791 -1020788 -606602 
120274 397448 -393955 79637 
-373715 -401843 -887944 -719654 
62832 452557 -451397 134746 
-431157 -346734 -945386 -664545 
-55107 316902 459122 634713 
-420036 -286675 94193 31136 
63801 305894 578030 623705 
126882 395728 641111 713539 
92319 322714 606548 640525 
94091 415695 608320 733506 
-399898 -383596 114331 -65785 
-121169 458679 393060 776490 
-615158 -340612 -100929 -22801 
123578 487941 637807 805752 
34157 460573 548386 778384 
-459832 -338718 54397 -20907 
79103 304008 593332 621819 
-414886 -495283 99343 -177472 
-38993 298503 475236 616314 
25288 304212 539517 622023 
134856 384716 649085 702527 
-561666 -306058 -47437 11753 
-104252 350775 409977 668586 
-572621 -402278 -58392 -84467 
-70898 459236 443331 777047 
81521 468825 595750 786636 
-17886 325461 496343 643272 
-505110 -462884  9119 -145073 
63958 445188 578187 762999 
-85074 390874 429155 708685 
-119877 497084 394352 814895 
-78632 370492 435597 688303 
-572621 -428799 -58392 -110988 
75882 427677 590111 745488 
33511 390382 547740 708193 
-70252 522363 443977 840174 
-80404 321868 433825 639679 
41891 429435 556120 747246 
-445333 -358910 68896 -41099 
-14988 358781 499241 676592 
-55753 350067 458476 667878 
38504 438841 552733 756652 
-111820 398540 402409 716351 
-85720 473304 428509 791115 
-579709 -325987 -65480 -8176 
-23525 395692 490704 713503 
-112789 527676 401440 845487 
 7568 411832 521797 729643 
-486421 -387459 27808 -69648 
111008 304735 625237 622546 
-376216 -483610 138013 -165799 
-585514 -363311 -71285 -45500 
-66708 508746 447521 826557 
-560697 -290545 -46468 27266 
-23368 480798 490861 798609 
21910 327259 536139 645070 
89421 472283 603650 790094 
11112 458445 525341 776256 
-74119 283922 440110 601733 
-561343 -504423 -47114 -186612 
99250 489983 613479 807794 
-44309 451767 469920 769578 
-117302 292349 396927 610160 
-31102 321264 483127 639075 
-525091 -478027 -10862 -160216 
32542 381488 546771 699299 
-107630 357036 406599 674847 
12404 381888 526633 699699 
-586797 -301029 -72568 16782 
36492 290678 550721 608489 
-460081 -512794 54148 -194983 
32542 374628 546771 692439 
-461447 -424663 52782 -106852 
-100542 282729 413687 600540 
-34803 516334 479426 834145 
-528792 -282957 -14563 34854 
131709 390428 645938 708239 
-11767 293374 502462 611185 
-60100 369577 454129 687388 
-547324 -418768 -33095 -100957 
 2252 481510 516481 799321 
-491737 -317781 22492    30 
-115041 404313 399188 722124 
133241 369922 647470 687733 
 4504 536283 518733 854094 
-489485 -263008 24744 54803 
-588735 -337610 -74506 -19799 
76205 514889 590434 832700 
-417784 -284402 96445 33409 
58162 490134 572391 807945 
-523319 -263513 -9090 54298 
62675 468387 576904 786198 
-424549 -319958 89680 -2147 
-93777 429103 420452 746914 
-59943 389515 454286 707326 
-553932 -409776 -39703 -91965 
-70252 512720 443977 830531 
126070 427283 640299 745094 
53169 382982 567398 700793 
76048 392746 590277 710557 
-417941 -406545 96288 -88734 
-19178 391576 495051 709387 
18689 535185 532918 852996 
-475300 -264106 38929 53705 
 3378 440548 517607 758359 
-490611 -358743 23618 -40932 
111811 430217 626040 748028 
-382178 -369074 132051 -51263 
-475300 -398256 38929 -80445 
-566816 -435205 -52587 -117394 
-580032 -258199 -65803 59612 
80072 426275 594301 744086 
-113435 339950 400794 657761 
-607424 -459341 -93195 -141530 
19492 459827 533721 777638 
124787 356780 639016 674591 
-371786 -446692 142443 -128881 
 7891 499348 522120 817159 
-486098 -299943 28131 17868 
-549742 -343196 -35513 -25385 
-600013 -251836 -85784 65975 
-77986 385238 436243 703049 
-1938 378880 512291 696691 
-495927 -420411 18302 -102600 
-50271 526124 463958 843935 
-587120 -257487 -72891 60324 
60257 499193 574486 817004 
-433732 -300098 80497 17713 
122849 332401 637078 650212 
  960 367908 515189 685719 
84742 408819 598971 726630 
-409247 -390472 104982 -72661 
-43506 300890 470723 618701 
-537495 -498401 -23266 -180590 
20461 523305 534690 841116 
122286 381206 636515 699017 
-371703 -418085 142526 -100274 
-72993 362437 441236 680248 
-560217 -425908 -45988 -108097 
44789 294761 559018 612572 
 4024 301145 518253 618956 
119711 494668 633940 812479 
-376862 -308804 137367  9007 
-63644 310135 450585 627946 
-560217 -493337 -45988 -175526 
-65739 472112 448490 789923 
-69283 473831 444946 791642 
79915 465807 594144 783618 
-569400 -460946 -55171 -143135 
-13216 394803 501013 712614 
63238 364392 577467 682203 
-430751 -434899 83478 -117088 
-564241 -366953 -50012 -49142 
24005 430064 538234 747875 
-472568 -373408 41661 -55597 
-427613 -426553 86616 -108742 
-593562 -491243 -79333 -173432 
-55430 482979 458799 800790 
-538464 -289268 -24235 28543 
104243 495037 618472 812848 
-389746 -304254 124483 13557 
-393133 -403627 121096 -85816 
116167 327540 630396 645351 
-546032 -495554 -31803 -177743 
-484649 -422867 29580 -105056 
62352 288774 576581 606585 
-431637 -510517 82592 -192706 
128811 462375 643040 780186 
-116333 452817 397896 770628 
-104732 507483 409497 825294 
52606 314748 566835 632559 
-443967 -488724 70262 -170913 
-488350 -415504 25879 -97693 
129217 407166 643446 724977 
128211 328251 642440 646062 
-365778 -471040 148451 -153229 
46561 321613 560790 639424 
76205 399268 590434 717079 
-602588 -265784 -88359 52027 
105129 333767 619358 651578 
78300 487743 592529 805554 
108996 319836 623225 637647 
-45601 354044 468628 671855 
-32228 412472 482001 730283 
-526217 -386819 -11988 -69008 
-437119 -418286 77110 -100475 
104723 504591 618952 822402 
130306 290468 644535 608279 
-356918 -497877 157311 -180066 
-113112 520131 401117 837942 
-607101 -279160 -92872 38651 
12404 370205 526633 688016 
58485 343946 572714 661757 
-8380 435056 505849 752867 
-502369 -364235 11860 -46424 
69680 352518 583909 670329 
-94903 360567 419326 678378 
-588892 -438724 -74663 -120913 
31656 301836 545885 619647 
-462333 -497455 51896 -179644 
73464 411471 587693 729282 
-420525 -387820 93704 -70009 
-606455 -322458 -92226 -4647 
74110 306833 588339 624644 
-419879 -492458 94350 -174647 
118585 466506 632814 784317 
-375404 -332785 138825 -14974 
-17886 492720 496343 810531 
-31582 333354 482647 651165 
 4347 373255 518576 691066 
-482877 -415090 31352 -97279 
-561666 -308334 -47437  9477 
-17406 521234 496823 839045 
 1126 324981 515355 642792 
-492863 -474310 21366 -156499 
-101834 419210 412395 737021 
67991 380737 582220 698548 
-100542 416776 413687 734587 
-607424 -297309 -93195 20502 
35606 439485 549835 757296 
-460967 -363987 53262 -46176 
113666 441506 627895 759317 
58485 463515 572714 781326 
-428739 -324830 85490 -7019 
107870 387672 622099 705483 
65896 509881 580125 827692 
134616 467778 648845 785589 
-6608 318665 507621 636476 
-500597 -480626 13632 -162815 
126762 309888 640991 627699 
-363046 -482638 151183 -164827 
101585 325393 615814 643204 
-69449 310565 444780 628376 
104806 419534 619035 737345 
-389183 -379757 125046 -61946 
33511 504516 547740 822327 
-13696 386919 500533 704730 
-507685 -412372  6544 -94561 
84262 415028 598491 732839 
-615481 -380698 -101252 -62887 
-41734 443385 472495 761196 
-535723 -355906 -21494 -38095 
-365178 -328856 149051 -11045 
